时间,通道,亮度,设置时间
2025/07/01 18:17:23:396,3,0,23ms
2025/07/01 18:17:23:428,2,0,24ms
2025/07/01 18:19:27:686,2,255,23ms
2025/07/01 18:19:27:796,2,0,23ms
2025/07/01 18:19:28:518,3,90,24ms
2025/07/01 18:19:28:548,2,255,24ms
2025/07/01 18:19:28:620,3,0,24ms
2025/07/01 18:19:28:651,2,0,23ms
2025/07/01 18:19:29:239,6,255,24ms
2025/07/01 18:19:29:319,6,0,24ms
2025/07/01 18:19:29:642,6,255,24ms
2025/07/01 18:19:29:710,6,0,23ms
2025/07/01 18:19:34:885,2,255,24ms
2025/07/01 18:19:35:062,2,0,24ms
2025/07/01 18:19:35:544,3,255,23ms
2025/07/01 18:19:35:629,3,0,23ms
2025/07/01 18:19:35:660,3,255,23ms
2025/07/01 18:19:35:691,2,60,23ms
2025/07/01 18:19:35:768,3,0,23ms
2025/07/01 18:19:35:799,2,0,24ms
2025/07/01 18:19:37:083,1,255,23ms
2025/07/01 18:19:37:182,1,0,23ms
2025/07/01 18:19:37:213,4,255,23ms
2025/07/01 18:19:37:307,4,0,24ms
2025/07/01 18:19:37:455,4,255,23ms
2025/07/01 18:19:37:548,4,0,24ms
2025/07/01 18:19:38:820,5,255,24ms
2025/07/01 18:19:38:981,5,0,23ms
2025/07/01 18:19:39:012,4,255,23ms
2025/07/01 18:19:39:097,4,0,23ms
2025/07/01 18:19:39:363,5,255,23ms
2025/07/01 18:19:39:523,5,0,23ms
2025/07/01 18:19:39:554,4,255,24ms
2025/07/01 18:19:39:638,4,0,23ms
2025/07/01 18:19:49:632,3,255,23ms
2025/07/01 18:19:49:702,3,0,23ms
2025/07/01 18:19:49:733,3,255,23ms
2025/07/01 18:19:49:764,2,60,23ms
2025/07/01 18:19:49:840,3,0,23ms
2025/07/01 18:19:49:871,2,0,23ms
2025/07/01 18:19:51:197,2,255,24ms
2025/07/01 18:19:51:292,2,0,24ms
2025/07/01 18:20:03:810,2,255,23ms
2025/07/01 18:20:03:920,2,0,23ms
2025/07/01 18:20:04:643,3,90,24ms
2025/07/01 18:20:04:674,2,255,24ms
2025/07/01 18:20:04:739,3,0,24ms
2025/07/01 18:20:04:769,2,0,23ms
2025/07/01 18:20:05:341,6,255,24ms
2025/07/01 18:20:05:409,6,0,23ms
2025/07/01 18:20:05:754,6,255,24ms
2025/07/01 18:20:05:821,6,0,23ms
2025/07/01 18:20:10:991,2,255,23ms
2025/07/01 18:20:11:167,2,0,23ms
2025/07/01 18:20:11:653,3,255,23ms
2025/07/01 18:20:11:739,3,0,24ms
2025/07/01 18:20:11:770,3,255,23ms
2025/07/01 18:20:11:801,2,60,23ms
2025/07/01 18:20:11:878,3,0,24ms
2025/07/01 18:20:11:908,2,0,23ms
2025/07/01 18:20:13:186,1,255,23ms
2025/07/01 18:20:13:285,1,0,24ms
2025/07/01 18:20:13:315,4,255,23ms
2025/07/01 18:20:13:409,4,0,24ms
2025/07/01 18:20:13:557,4,255,23ms
2025/07/01 18:20:13:649,4,0,24ms
2025/07/01 18:20:14:937,5,255,23ms
2025/07/01 18:20:15:101,5,0,23ms
2025/07/01 18:20:15:132,4,255,23ms
2025/07/01 18:20:15:216,4,0,23ms
2025/07/01 18:20:15:527,5,255,23ms
2025/07/01 18:20:15:687,5,0,23ms
2025/07/01 18:20:15:718,4,255,23ms
2025/07/01 18:20:15:802,4,0,24ms
2025/07/01 18:20:25:517,3,255,24ms
2025/07/01 18:20:25:587,3,0,24ms
2025/07/01 18:20:25:618,3,255,23ms
2025/07/01 18:20:25:649,2,60,23ms
2025/07/01 18:20:25:727,3,0,25ms
2025/07/01 18:20:25:757,2,0,23ms
2025/07/01 18:38:44:644,2,255,23ms
2025/07/01 18:38:44:753,2,0,24ms
2025/07/01 18:38:45:524,3,90,23ms
2025/07/01 18:38:45:555,2,255,24ms
2025/07/01 18:38:45:623,3,0,24ms
2025/07/01 18:38:45:654,2,0,23ms
2025/07/01 18:38:46:236,6,255,24ms
2025/07/01 18:38:46:303,6,0,23ms
2025/07/01 18:38:46:717,6,255,24ms
2025/07/01 18:38:46:785,6,0,23ms
2025/07/01 18:38:52:026,2,255,23ms
2025/07/01 18:38:52:126,2,0,23ms
2025/07/01 18:38:52:615,3,255,24ms
2025/07/01 18:38:52:683,3,0,24ms
2025/07/01 18:38:52:713,3,0,23ms
2025/07/01 18:38:52:744,2,255,24ms
2025/07/01 18:38:52:853,3,0,23ms
2025/07/01 18:38:52:884,2,0,23ms
2025/07/01 18:38:54:173,1,255,23ms
2025/07/01 18:38:54:271,1,0,23ms
2025/07/01 18:38:54:302,4,255,23ms
2025/07/01 18:38:54:399,4,0,23ms
2025/07/01 18:38:54:549,4,255,23ms
2025/07/01 18:38:54:642,4,0,23ms
2025/07/01 18:38:55:931,5,255,24ms
2025/07/01 18:38:56:089,5,0,24ms
2025/07/01 18:38:56:120,4,255,23ms
2025/07/01 18:38:56:204,4,0,23ms
2025/07/01 18:38:56:503,5,255,24ms
2025/07/01 18:38:56:668,5,0,24ms
2025/07/01 18:38:56:699,4,255,23ms
2025/07/01 18:38:56:782,4,0,23ms
2025/07/01 18:39:06:696,3,255,23ms
2025/07/01 18:39:06:759,3,0,23ms
2025/07/01 18:39:06:790,3,0,23ms
2025/07/01 18:39:06:821,2,255,23ms
2025/07/01 18:39:06:929,3,0,24ms
2025/07/01 18:39:06:960,2,0,23ms
2025/07/01 18:39:08:332,2,255,24ms
2025/07/01 18:39:08:424,2,0,23ms
2025/07/01 18:45:52:256,2,255,23ms
2025/07/01 18:45:52:368,2,0,23ms
2025/07/01 18:45:53:116,3,90,24ms
2025/07/01 18:45:53:147,2,255,23ms
2025/07/01 18:45:53:218,3,0,24ms
2025/07/01 18:45:53:249,2,0,23ms
2025/07/01 18:45:53:819,6,255,24ms
2025/07/01 18:45:53:885,6,0,23ms
2025/07/01 18:45:54:306,6,255,23ms
2025/07/01 18:45:54:378,6,0,23ms
2025/07/01 18:46:00:292,2,255,24ms
2025/07/01 18:46:00:403,2,0,23ms
2025/07/01 18:46:00:893,3,255,23ms
2025/07/01 18:46:00:953,3,0,23ms
2025/07/01 18:46:00:983,3,0,22ms
2025/07/01 18:46:01:016,2,255,24ms
2025/07/01 18:46:01:108,3,0,24ms
2025/07/01 18:46:01:138,2,0,23ms
2025/07/01 18:46:02:433,1,255,23ms
2025/07/01 18:46:02:530,1,0,23ms
2025/07/01 18:46:02:561,4,255,23ms
2025/07/01 18:46:02:653,4,0,23ms
2025/07/01 18:46:02:801,4,255,24ms
2025/07/01 18:46:02:896,4,0,23ms
2025/07/01 18:46:04:177,5,255,24ms
2025/07/01 18:46:04:338,5,0,23ms
2025/07/01 18:46:04:369,4,255,23ms
2025/07/01 18:46:04:453,4,0,24ms
2025/07/01 18:46:04:721,5,255,23ms
2025/07/01 18:46:04:882,5,0,23ms
2025/07/01 18:46:04:913,4,255,23ms
2025/07/01 18:46:04:998,4,0,23ms
2025/07/01 18:46:14:572,3,255,23ms
2025/07/01 18:46:14:640,3,0,23ms
2025/07/01 18:46:14:671,3,255,23ms
2025/07/01 18:46:14:702,2,0,23ms
2025/07/01 18:46:14:780,3,0,23ms
2025/07/01 18:46:14:811,2,0,23ms
2025/07/01 18:46:17:140,2,255,24ms
2025/07/01 18:46:17:251,2,0,23ms
2025/07/01 18:46:17:977,3,90,23ms
2025/07/01 18:46:18:008,2,255,23ms
2025/07/01 18:46:18:079,3,0,24ms
2025/07/01 18:46:18:110,2,0,24ms
2025/07/01 18:46:18:683,6,255,23ms
2025/07/01 18:46:18:750,6,0,23ms
2025/07/01 18:46:19:134,6,255,23ms
2025/07/01 18:46:19:202,6,0,24ms
2025/07/01 18:46:30:947,2,255,23ms
2025/07/01 18:46:31:059,2,0,23ms
2025/07/01 18:46:31:548,3,255,24ms
2025/07/01 18:46:31:607,3,0,24ms
2025/07/01 18:46:31:638,3,0,23ms
2025/07/01 18:46:31:670,2,255,23ms
2025/07/01 18:46:31:764,3,0,24ms
2025/07/01 18:46:31:794,2,0,23ms
2025/07/01 18:46:33:083,1,255,23ms
2025/07/01 18:46:33:182,1,0,23ms
2025/07/01 18:46:33:213,4,255,23ms
2025/07/01 18:46:33:307,4,0,23ms
2025/07/01 18:46:33:459,4,255,23ms
2025/07/01 18:46:33:552,4,0,23ms
2025/07/01 18:46:34:845,5,255,23ms
2025/07/01 18:46:35:006,5,0,24ms
2025/07/01 18:46:35:037,4,255,23ms
2025/07/01 18:46:35:119,4,0,23ms
2025/07/01 18:46:35:422,5,255,23ms
2025/07/01 18:46:35:581,5,0,23ms
2025/07/01 18:46:35:612,4,255,23ms
2025/07/01 18:46:35:696,4,0,23ms
2025/07/01 18:46:45:720,3,255,24ms
2025/07/01 18:46:45:788,3,0,24ms
2025/07/01 18:46:45:818,3,255,23ms
2025/07/01 18:46:45:849,2,0,23ms
2025/07/01 18:46:45:928,3,0,23ms
2025/07/01 18:46:45:958,2,0,24ms
2025/07/01 18:46:47:272,2,255,24ms
2025/07/01 18:46:47:366,2,0,23ms
2025/07/01 18:46:48:563,2,255,24ms
2025/07/01 18:46:48:674,2,0,23ms
2025/07/01 18:46:49:471,3,90,23ms
2025/07/01 18:46:49:502,2,255,24ms
2025/07/01 18:46:49:568,3,0,24ms
2025/07/01 18:46:49:600,2,0,24ms
2025/07/01 18:46:50:177,6,255,24ms
2025/07/01 18:46:50:244,6,0,23ms
2025/07/01 18:46:50:587,6,255,23ms
2025/07/01 18:46:50:655,6,0,23ms
2025/07/01 18:47:02:482,2,255,23ms
2025/07/01 18:47:02:594,2,0,23ms
2025/07/01 18:47:03:087,3,255,23ms
2025/07/01 18:47:03:146,3,0,24ms
2025/07/01 18:47:03:178,3,0,24ms
2025/07/01 18:47:03:208,2,255,24ms
2025/07/01 18:47:03:304,3,0,23ms
2025/07/01 18:47:03:335,2,0,24ms
2025/07/01 18:47:04:743,1,255,23ms
2025/07/01 18:47:04:842,1,0,23ms
2025/07/01 18:47:04:873,4,255,23ms
2025/07/01 18:47:04:973,4,0,24ms
2025/07/01 18:47:05:119,4,255,24ms
2025/07/01 18:47:05:216,4,0,23ms
2025/07/01 18:47:06:488,5,255,24ms
2025/07/01 18:47:06:647,5,0,24ms
2025/07/01 18:47:06:677,4,255,23ms
2025/07/01 18:47:06:761,4,0,24ms
2025/07/01 18:47:07:035,5,255,23ms
2025/07/01 18:47:07:197,5,0,24ms
2025/07/01 18:47:07:228,4,255,23ms
2025/07/01 18:47:07:312,4,0,24ms
2025/07/01 18:47:17:344,3,255,24ms
2025/07/01 18:47:17:411,3,0,23ms
2025/07/01 18:47:17:442,3,255,23ms
2025/07/01 18:47:17:473,2,0,23ms
2025/07/01 18:47:17:552,3,0,24ms
2025/07/01 18:47:17:583,2,0,23ms
2025/07/01 18:47:19:869,2,255,23ms
2025/07/01 18:47:19:981,2,0,23ms
2025/07/01 18:47:20:761,3,90,24ms
2025/07/01 18:47:20:792,2,255,24ms
2025/07/01 18:47:20:862,3,0,23ms
2025/07/01 18:47:20:893,2,0,24ms
2025/07/01 18:47:21:468,6,255,24ms
2025/07/01 18:47:21:536,6,0,23ms
2025/07/01 18:47:21:983,6,255,23ms
2025/07/01 18:47:22:051,6,0,23ms
2025/07/01 18:47:32:877,2,255,23ms
2025/07/01 18:47:32:988,2,0,23ms
2025/07/01 18:47:33:479,3,255,24ms
2025/07/01 18:47:33:537,3,0,23ms
2025/07/01 18:47:33:569,3,0,24ms
2025/07/01 18:47:33:600,2,255,24ms
2025/07/01 18:47:33:695,3,0,24ms
2025/07/01 18:47:33:725,2,0,23ms
2025/07/01 18:47:35:406,1,255,24ms
2025/07/01 18:47:35:505,1,0,23ms
2025/07/01 18:47:35:536,4,255,24ms
2025/07/01 18:47:35:630,4,0,23ms
2025/07/01 18:47:35:776,4,255,24ms
2025/07/01 18:47:35:872,4,0,22ms
2025/07/01 18:47:37:150,5,255,24ms
2025/07/01 18:47:37:311,5,0,23ms
2025/07/01 18:47:37:342,4,255,24ms
2025/07/01 18:47:37:427,4,0,24ms
2025/07/01 18:47:37:737,5,255,23ms
2025/07/01 18:47:37:897,5,0,24ms
2025/07/01 18:47:37:928,4,255,23ms
2025/07/01 18:47:38:013,4,0,24ms
2025/07/01 18:47:47:883,3,255,23ms
2025/07/01 18:47:47:950,3,0,24ms
2025/07/01 18:47:47:981,3,255,23ms
2025/07/01 18:47:48:013,2,0,24ms
2025/07/01 18:47:48:091,3,0,23ms
2025/07/01 18:47:48:123,2,0,24ms
2025/07/01 18:47:49:428,2,255,23ms
2025/07/01 18:47:49:523,2,0,24ms
2025/07/01 18:58:37:524,2,255,23ms
2025/07/01 18:58:37:636,2,0,23ms
2025/07/01 18:58:38:384,3,90,23ms
2025/07/01 18:58:38:415,2,255,23ms
2025/07/01 18:58:38:485,3,0,24ms
2025/07/01 18:58:38:515,2,0,23ms
2025/07/01 18:58:39:098,6,255,24ms
2025/07/01 18:58:39:165,6,0,23ms
2025/07/01 18:58:39:510,6,255,23ms
2025/07/01 18:58:39:580,6,0,23ms
2025/07/01 18:58:44:767,2,255,23ms
2025/07/01 18:58:44:862,2,0,24ms
2025/07/01 18:58:45:348,3,255,24ms
2025/07/01 18:58:45:417,3,0,23ms
2025/07/01 18:58:45:448,3,0,23ms
2025/07/01 18:58:45:479,2,255,24ms
2025/07/01 18:58:45:587,3,0,23ms
2025/07/01 18:58:45:618,2,0,24ms
2025/07/01 18:58:46:925,1,255,24ms
2025/07/01 18:58:47:024,1,0,23ms
2025/07/01 18:58:47:058,4,255,24ms
2025/07/01 18:58:47:151,4,0,24ms
2025/07/01 18:58:47:299,4,255,24ms
2025/07/01 18:58:47:397,4,0,24ms
2025/07/01 18:58:48:697,5,255,24ms
2025/07/01 18:58:48:855,5,0,23ms
2025/07/01 18:58:48:886,4,255,24ms
2025/07/01 18:58:48:970,4,0,23ms
2025/07/01 18:58:49:277,5,255,23ms
2025/07/01 18:58:49:435,5,0,24ms
2025/07/01 18:58:49:466,4,255,23ms
2025/07/01 18:58:49:550,4,0,24ms
2025/07/01 18:58:59:552,3,255,24ms
2025/07/01 18:58:59:614,3,0,23ms
2025/07/01 18:58:59:646,3,0,24ms
2025/07/01 18:58:59:679,2,255,24ms
2025/07/01 18:58:59:786,3,0,23ms
2025/07/01 18:58:59:818,2,0,24ms
2025/07/01 18:59:17:212,2,255,23ms
2025/07/01 18:59:17:326,2,0,23ms
2025/07/01 18:59:18:034,3,90,23ms
2025/07/01 18:59:18:066,2,255,24ms
2025/07/01 18:59:18:135,3,0,23ms
2025/07/01 18:59:18:166,2,0,23ms
2025/07/01 18:59:18:742,6,255,23ms
2025/07/01 18:59:18:810,6,0,23ms
2025/07/01 18:59:19:189,6,255,23ms
2025/07/01 18:59:19:256,6,0,23ms
2025/07/01 18:59:31:131,2,255,24ms
2025/07/01 18:59:31:227,2,0,23ms
2025/07/01 18:59:31:716,3,255,24ms
2025/07/01 18:59:31:783,3,0,23ms
2025/07/01 18:59:31:814,3,0,23ms
2025/07/01 18:59:31:845,2,255,23ms
2025/07/01 18:59:31:956,3,0,24ms
2025/07/01 18:59:31:987,2,0,23ms
2025/07/01 18:59:33:279,1,255,24ms
2025/07/01 18:59:33:375,1,0,24ms
2025/07/01 18:59:33:406,4,255,23ms
2025/07/01 18:59:33:500,4,0,24ms
2025/07/01 18:59:33:649,4,255,23ms
2025/07/01 18:59:33:747,4,0,23ms
2025/07/01 18:59:35:036,5,255,24ms
2025/07/01 18:59:35:196,5,0,23ms
2025/07/01 18:59:35:227,4,255,23ms
2025/07/01 18:59:35:311,4,0,23ms
2025/07/01 18:59:35:610,5,255,24ms
2025/07/01 18:59:35:770,5,0,23ms
2025/07/01 18:59:35:801,4,255,23ms
2025/07/01 18:59:35:885,4,0,23ms
2025/07/01 18:59:46:197,3,255,24ms
2025/07/01 18:59:46:259,3,0,23ms
2025/07/01 18:59:46:289,3,0,23ms
2025/07/01 18:59:46:320,2,255,23ms
2025/07/01 18:59:46:429,3,0,23ms
2025/07/01 18:59:46:460,2,0,23ms
2025/07/01 18:59:47:776,2,255,23ms
2025/07/01 18:59:47:872,2,0,25ms
2025/07/01 18:59:49:066,2,255,23ms
2025/07/01 18:59:49:182,2,0,23ms
2025/07/01 18:59:50:070,3,90,23ms
2025/07/01 18:59:50:101,2,255,23ms
2025/07/01 18:59:50:172,3,0,24ms
2025/07/01 18:59:50:203,2,0,24ms
2025/07/01 18:59:50:787,6,255,24ms
2025/07/01 18:59:50:853,6,0,24ms
2025/07/01 18:59:51:183,6,255,24ms
2025/07/01 18:59:51:251,6,0,23ms
2025/07/01 19:00:02:201,2,255,24ms
2025/07/01 19:00:02:301,2,0,23ms
2025/07/01 19:00:02:791,3,255,23ms
2025/07/01 19:00:02:859,3,0,23ms
2025/07/01 19:00:02:890,3,0,23ms
2025/07/01 19:00:02:921,2,255,24ms
2025/07/01 19:00:03:032,3,0,23ms
2025/07/01 19:00:03:064,2,0,24ms
2025/07/01 19:00:04:354,1,255,24ms
2025/07/01 19:00:04:452,1,0,24ms
2025/07/01 19:00:04:482,4,255,23ms
2025/07/01 19:00:04:576,4,0,23ms
2025/07/01 19:00:04:724,4,255,24ms
2025/07/01 19:00:04:820,4,0,23ms
2025/07/01 19:00:06:056,5,255,24ms
2025/07/01 19:00:06:217,5,0,23ms
2025/07/01 19:00:06:249,4,255,23ms
2025/07/01 19:00:06:333,4,0,23ms
2025/07/01 19:00:06:609,5,255,24ms
2025/07/01 19:00:06:768,5,0,24ms
2025/07/01 19:00:06:799,4,255,24ms
2025/07/01 19:00:06:883,4,0,23ms
2025/07/01 19:00:16:812,3,255,24ms
2025/07/01 19:00:16:874,3,0,23ms
2025/07/01 19:00:16:905,3,0,23ms
2025/07/01 19:00:16:936,2,255,24ms
2025/07/01 19:00:17:049,3,0,23ms
2025/07/01 19:00:17:079,2,0,23ms
2025/07/01 19:10:07:315,2,255,23ms
2025/07/01 19:10:07:428,2,0,24ms
2025/07/01 19:10:08:131,3,90,23ms
2025/07/01 19:10:08:163,2,255,24ms
2025/07/01 19:10:08:228,3,0,24ms
2025/07/01 19:10:08:260,2,0,24ms
2025/07/01 19:10:08:828,6,255,24ms
2025/07/01 19:10:08:894,6,0,23ms
2025/07/01 19:10:09:178,6,255,23ms
2025/07/01 19:10:09:251,6,0,24ms
2025/07/01 19:10:14:365,2,255,23ms
2025/07/01 19:10:14:478,2,0,23ms
2025/07/01 19:10:14:969,3,255,23ms
2025/07/01 19:10:15:030,3,0,24ms
2025/07/01 19:10:15:060,3,0,23ms
2025/07/01 19:10:15:091,2,255,23ms
2025/07/01 19:10:15:184,3,0,23ms
2025/07/01 19:10:15:214,2,0,23ms
2025/07/01 19:10:16:770,1,255,24ms
2025/07/01 19:10:16:868,1,0,23ms
2025/07/01 19:10:16:899,4,255,23ms
2025/07/01 19:10:16:993,4,0,24ms
2025/07/01 19:10:17:144,4,255,23ms
2025/07/01 19:10:17:238,4,0,24ms
2025/07/01 19:10:18:500,5,255,24ms
2025/07/01 19:10:18:666,5,0,23ms
2025/07/01 19:10:18:697,4,255,23ms
2025/07/01 19:10:18:780,4,0,23ms
2025/07/01 19:10:19:110,5,255,23ms
2025/07/01 19:10:19:271,5,0,23ms
2025/07/01 19:10:19:302,4,255,23ms
2025/07/01 19:10:19:387,4,0,24ms
2025/07/01 19:10:29:102,3,255,23ms
2025/07/01 19:10:29:170,3,0,23ms
2025/07/01 19:10:29:201,3,255,23ms
2025/07/01 19:10:29:231,2,0,23ms
2025/07/01 19:10:29:310,3,0,23ms
2025/07/01 19:10:29:341,2,0,23ms
2025/07/01 19:10:30:689,2,255,24ms
2025/07/01 19:10:30:783,2,0,23ms
2025/07/01 19:10:31:982,2,255,24ms
2025/07/01 19:10:32:097,2,0,24ms
2025/07/01 19:10:32:820,3,90,24ms
2025/07/01 19:10:32:851,2,255,23ms
2025/07/01 19:10:32:922,3,0,23ms
2025/07/01 19:10:32:953,2,0,23ms
2025/07/01 19:10:33:537,6,255,24ms
2025/07/01 19:10:33:604,6,0,23ms
2025/07/01 19:10:34:030,6,255,23ms
2025/07/01 19:10:34:098,6,0,23ms
2025/07/01 19:10:45:201,2,255,24ms
2025/07/01 19:10:45:312,2,0,23ms
2025/07/01 19:10:45:802,3,255,23ms
2025/07/01 19:10:45:861,3,0,23ms
2025/07/01 19:10:45:892,3,0,23ms
2025/07/01 19:10:45:923,2,255,24ms
2025/07/01 19:10:46:017,3,0,24ms
2025/07/01 19:10:46:049,2,0,24ms
2025/07/01 19:10:47:343,1,255,24ms
2025/07/01 19:10:47:440,1,0,23ms
2025/07/01 19:10:47:471,4,255,23ms
2025/07/01 19:10:47:564,4,0,23ms
2025/07/01 19:10:47:710,4,255,24ms
2025/07/01 19:10:47:807,4,0,24ms
2025/07/01 19:10:49:127,5,255,24ms
2025/07/01 19:10:49:290,5,0,24ms
2025/07/01 19:10:49:321,4,255,23ms
2025/07/01 19:10:49:404,4,0,23ms
2025/07/01 19:10:49:778,5,255,23ms
2025/07/01 19:10:49:940,5,0,23ms
2025/07/01 19:10:49:971,4,255,24ms
2025/07/01 19:10:50:055,4,0,23ms
2025/07/01 19:10:59:652,3,255,24ms
2025/07/01 19:10:59:720,3,0,24ms
2025/07/01 19:10:59:750,3,255,23ms
2025/07/01 19:10:59:781,2,0,24ms
2025/07/01 19:10:59:859,3,0,24ms
2025/07/01 19:10:59:890,2,0,23ms
2025/07/01 19:11:24:394,2,255,24ms
2025/07/01 19:11:24:507,2,0,23ms
2025/07/01 19:11:25:209,3,90,24ms
2025/07/01 19:11:25:240,2,255,23ms
2025/07/01 19:11:25:305,3,0,24ms
2025/07/01 19:11:25:335,2,0,23ms
2025/07/01 19:11:25:925,6,255,24ms
2025/07/01 19:11:25:993,6,0,24ms
2025/07/01 19:11:26:394,6,255,23ms
2025/07/01 19:11:26:461,6,0,23ms
2025/07/01 19:11:48:730,2,255,24ms
2025/07/01 19:11:48:842,2,0,23ms
2025/07/01 19:11:49:334,3,255,23ms
2025/07/01 19:11:49:393,3,0,23ms
2025/07/01 19:11:49:425,3,0,23ms
2025/07/01 19:11:49:456,2,255,23ms
2025/07/01 19:11:49:550,3,0,23ms
2025/07/01 19:11:49:582,2,0,24ms
2025/07/01 19:11:50:866,1,255,24ms
2025/07/01 19:11:50:965,1,0,23ms
2025/07/01 19:11:50:996,4,255,23ms
2025/07/01 19:11:51:090,4,0,23ms
2025/07/01 19:11:51:238,4,255,24ms
2025/07/01 19:11:51:336,4,0,23ms
2025/07/01 19:11:52:627,5,255,24ms
2025/07/01 19:11:52:790,5,0,23ms
2025/07/01 19:11:52:821,4,255,23ms
2025/07/01 19:11:52:905,4,0,23ms
2025/07/01 19:11:53:155,5,255,24ms
2025/07/01 19:11:53:315,5,0,24ms
2025/07/01 19:11:53:346,4,255,23ms
2025/07/01 19:11:53:430,4,0,24ms
2025/07/01 19:12:03:511,3,255,23ms
2025/07/01 19:12:03:580,3,0,24ms
2025/07/01 19:12:03:610,3,255,23ms
2025/07/01 19:12:03:641,2,0,24ms
2025/07/01 19:12:03:723,3,0,24ms
2025/07/01 19:12:03:753,2,0,24ms
2025/07/01 19:12:40:725,3,255,24ms
2025/07/01 19:12:40:793,3,0,23ms
2025/07/01 19:12:40:824,3,255,24ms
2025/07/01 19:12:40:855,2,0,24ms
2025/07/01 19:12:40:934,3,0,24ms
2025/07/01 19:12:40:965,2,0,24ms
2025/07/01 19:12:46:213,2,255,24ms
2025/07/01 19:12:46:309,2,0,25ms
2025/07/01 19:12:47:511,2,255,23ms
2025/07/01 19:12:47:624,2,0,23ms
2025/07/01 19:12:48:377,3,90,23ms
2025/07/01 19:12:48:408,2,255,23ms
2025/07/01 19:12:48:479,3,0,24ms
2025/07/01 19:12:48:509,2,0,23ms
2025/07/01 19:12:49:072,6,255,23ms
2025/07/01 19:12:49:140,6,0,23ms
2025/07/01 19:12:49:552,6,255,24ms
2025/07/01 19:12:49:619,6,0,24ms
2025/07/01 19:13:01:460,2,255,23ms
2025/07/01 19:13:01:571,2,0,23ms
2025/07/01 19:13:02:058,3,255,24ms
2025/07/01 19:13:02:116,3,0,23ms
2025/07/01 19:13:02:147,3,0,23ms
2025/07/01 19:13:02:178,2,255,23ms
2025/07/01 19:13:02:273,3,0,23ms
2025/07/01 19:13:02:304,2,0,23ms
2025/07/01 19:13:03:588,1,255,24ms
2025/07/01 19:13:03:686,1,0,23ms
2025/07/01 19:13:03:716,4,255,23ms
2025/07/01 19:13:03:810,4,0,23ms
2025/07/01 19:13:03:959,4,255,24ms
2025/07/01 19:13:04:057,4,0,24ms
2025/07/01 19:13:05:339,5,255,24ms
2025/07/01 19:13:05:499,5,0,24ms
2025/07/01 19:13:05:530,4,255,23ms
2025/07/01 19:13:05:614,4,0,23ms
2025/07/01 19:13:05:948,5,255,25ms
2025/07/01 19:13:06:106,5,0,24ms
2025/07/01 19:13:06:137,4,255,23ms
2025/07/01 19:13:06:222,4,0,24ms
2025/07/01 19:13:16:198,3,255,24ms
2025/07/01 19:13:16:264,3,0,22ms
2025/07/01 19:13:16:296,3,255,23ms
2025/07/01 19:13:16:328,2,0,24ms
2025/07/01 19:13:16:407,3,0,24ms
2025/07/01 19:13:16:437,2,0,23ms
2025/07/01 19:13:18:726,2,255,24ms
2025/07/01 19:13:18:841,2,0,24ms
2025/07/01 19:13:19:613,3,90,23ms
2025/07/01 19:13:19:644,2,255,24ms
2025/07/01 19:13:19:709,3,0,23ms
2025/07/01 19:13:19:740,2,0,23ms
2025/07/01 19:13:20:325,6,255,24ms
2025/07/01 19:13:20:393,6,0,23ms
2025/07/01 19:13:20:813,6,255,24ms
2025/07/01 19:13:20:881,6,0,23ms
2025/07/01 19:13:32:564,2,255,23ms
2025/07/01 19:13:32:676,2,0,23ms
2025/07/01 19:13:33:165,3,255,23ms
2025/07/01 19:13:33:224,3,0,23ms
2025/07/01 19:13:33:256,3,0,24ms
2025/07/01 19:13:33:288,2,255,23ms
2025/07/01 19:13:33:382,3,0,23ms
2025/07/01 19:13:33:414,2,0,24ms
2025/07/01 19:13:34:705,1,255,24ms
2025/07/01 19:13:34:803,1,0,23ms
2025/07/01 19:13:34:834,4,255,23ms
2025/07/01 19:13:34:928,4,0,23ms
2025/07/01 19:13:35:074,4,255,24ms
2025/07/01 19:13:35:172,4,0,23ms
2025/07/01 19:13:36:483,5,255,24ms
2025/07/01 19:13:36:644,5,0,22ms
2025/07/01 19:13:36:676,4,255,23ms
2025/07/01 19:13:36:760,4,0,24ms
2025/07/01 19:13:37:059,5,255,23ms
2025/07/01 19:13:37:223,5,0,23ms
2025/07/01 19:13:37:254,4,255,23ms
2025/07/01 19:13:37:339,4,0,23ms
2025/07/01 19:13:47:271,3,255,23ms
2025/07/01 19:13:47:340,3,0,23ms
2025/07/01 19:13:47:371,3,255,23ms
2025/07/01 19:13:47:402,2,0,23ms
2025/07/01 19:13:47:479,3,0,24ms
2025/07/01 19:13:47:508,2,0,23ms
2025/07/01 19:13:48:816,2,255,23ms
2025/07/01 19:13:48:910,2,0,24ms
2025/07/01 19:13:50:110,2,255,24ms
2025/07/01 19:13:50:225,2,0,23ms
2025/07/01 19:13:50:992,3,90,24ms
2025/07/01 19:13:51:022,2,255,23ms
2025/07/01 19:13:51:093,3,0,24ms
2025/07/01 19:13:51:124,2,0,24ms
2025/07/01 19:13:51:704,6,255,23ms
2025/07/01 19:13:51:772,6,0,23ms
2025/07/01 19:13:52:141,6,255,23ms
2025/07/01 19:13:52:208,6,0,23ms
2025/07/01 19:14:04:047,2,255,24ms
2025/07/01 19:14:04:158,2,0,23ms
2025/07/01 19:14:04:651,3,255,23ms
2025/07/01 19:14:04:711,3,0,23ms
