时间,采集时间
2025/06/27 18:23:03:633,119ms
2025/06/27 18:23:03:746,40ms
2025/06/27 18:23:04:248,120ms
2025/06/27 18:23:04:358,40ms
2025/06/27 18:23:13:917,27ms
2025/06/27 18:23:14:057,35ms
2025/06/27 18:23:15:637,52ms
2025/06/27 18:23:59:551,77ms
2025/06/27 18:24:00:363,27ms
2025/06/27 18:24:01:053,32ms
2025/06/27 18:24:01:528,33ms
2025/06/27 18:24:06:855,128ms
2025/06/27 18:24:07:428,44ms
2025/06/27 18:24:07:569,35ms
2025/06/27 18:24:08:987,70ms
2025/06/27 18:24:09:123,56ms
2025/06/27 18:24:09:374,60ms
2025/06/27 18:24:10:837,120ms
2025/06/27 18:24:10:950,40ms
2025/06/27 18:24:11:407,120ms
2025/06/27 18:24:11:521,40ms
2025/06/27 18:24:21:110,28ms
2025/06/27 18:24:21:248,35ms
2025/06/27 18:27:30:509,77ms
2025/06/27 18:27:31:322,27ms
2025/06/27 18:27:32:005,32ms
2025/06/27 18:27:32:456,32ms
2025/06/27 18:27:37:785,128ms
2025/06/27 18:27:38:361,44ms
2025/06/27 18:27:38:503,35ms
2025/06/27 18:27:39:926,70ms
2025/06/27 18:27:40:063,56ms
2025/06/27 18:27:40:318,60ms
2025/06/27 18:27:41:773,120ms
2025/06/27 18:27:41:889,40ms
2025/06/27 18:27:42:351,119ms
2025/06/27 18:27:42:465,40ms
2025/06/27 18:27:52:380,27ms
2025/06/27 18:27:52:520,35ms
2025/06/27 18:27:53:983,52ms
2025/06/27 18:28:22:762,77ms
2025/06/27 18:28:23:572,28ms
2025/06/27 18:28:24:255,32ms
2025/06/27 18:28:24:739,32ms
2025/06/27 18:28:30:054,128ms
2025/06/27 18:28:30:627,44ms
2025/06/27 18:28:30:765,36ms
2025/06/27 18:28:32:272,70ms
2025/06/27 18:28:32:407,56ms
2025/06/27 18:28:32:663,60ms
2025/06/27 18:28:34:084,120ms
2025/06/27 18:28:34:197,40ms
2025/06/27 18:28:34:616,120ms
2025/06/27 18:28:34:729,40ms
2025/06/27 18:28:44:717,27ms
2025/06/27 18:28:44:857,35ms
2025/06/27 18:40:36:462,77ms
2025/06/27 18:40:37:296,27ms
2025/06/27 18:40:37:963,32ms
2025/06/27 18:40:38:425,32ms
2025/06/27 18:40:43:712,57ms
2025/06/27 18:40:44:270,25ms
2025/06/27 18:40:44:411,67ms
2025/06/27 18:40:45:804,70ms
2025/06/27 18:40:45:938,56ms
2025/06/27 18:40:46:192,60ms
2025/06/27 18:40:47:619,120ms
2025/06/27 18:40:47:729,40ms
2025/06/27 18:40:48:196,120ms
2025/06/27 18:40:48:309,40ms
2025/06/27 18:40:58:593,21ms
2025/06/27 18:40:58:768,68ms
2025/06/27 18:41:00:263,52ms
2025/06/27 18:41:42:089,77ms
2025/06/27 18:41:42:899,27ms
2025/06/27 18:41:43:581,32ms
2025/06/27 18:41:44:053,32ms
2025/06/27 18:41:49:344,57ms
2025/06/27 18:41:49:905,25ms
2025/06/27 18:41:50:046,67ms
2025/06/27 18:41:51:616,70ms
2025/06/27 18:41:51:755,56ms
2025/06/27 18:41:52:023,60ms
2025/06/27 18:41:53:475,120ms
2025/06/27 18:41:53:588,40ms
2025/06/27 18:41:54:043,120ms
2025/06/27 18:41:54:160,40ms
2025/06/27 18:42:04:265,20ms
2025/06/27 18:42:04:435,67ms
2025/06/27 18:43:30:140,77ms
2025/06/27 18:43:30:944,27ms
2025/06/27 18:43:31:614,33ms
2025/06/27 18:43:32:151,32ms
2025/06/27 18:43:37:495,57ms
2025/06/27 18:43:38:049,24ms
2025/06/27 18:43:38:191,67ms
2025/06/27 18:43:39:632,70ms
2025/06/27 18:43:39:769,56ms
2025/06/27 18:43:40:032,60ms
2025/06/27 18:43:41:443,120ms
2025/06/27 18:43:41:556,40ms
2025/06/27 18:43:42:023,120ms
2025/06/27 18:43:42:139,40ms
2025/06/27 18:44:28:008,20ms
2025/06/27 18:44:28:179,67ms
2025/06/27 18:44:29:639,52ms
2025/06/27 18:44:30:963,77ms
2025/06/27 18:44:31:730,27ms
2025/06/27 18:44:32:414,32ms
2025/06/27 18:44:32:934,32ms
2025/06/27 18:44:44:049,63ms
2025/06/27 18:44:44:605,24ms
2025/06/27 18:44:44:745,67ms
2025/06/27 18:44:46:408,70ms
2025/06/27 18:44:46:543,56ms
2025/06/27 18:44:46:797,60ms
2025/06/27 18:44:48:242,120ms
2025/06/27 18:44:48:357,40ms
2025/06/27 18:44:48:750,120ms
2025/06/27 18:44:48:861,40ms
2025/06/27 18:44:58:987,20ms
2025/06/27 18:44:59:159,67ms
2025/06/27 18:46:35:335,77ms
2025/06/27 18:46:36:135,27ms
2025/06/27 18:46:36:800,32ms
2025/06/27 18:46:37:307,32ms
2025/06/27 18:46:42:581,57ms
2025/06/27 18:46:43:139,25ms
2025/06/27 18:46:43:278,67ms
2025/06/27 18:46:45:117,70ms
2025/06/27 18:46:45:256,56ms
2025/06/27 18:46:45:510,60ms
2025/06/27 18:46:46:934,120ms
2025/06/27 18:46:47:049,40ms
2025/06/27 18:46:47:499,120ms
2025/06/27 18:46:47:614,40ms
2025/06/27 18:46:57:290,20ms
2025/06/27 18:46:57:466,68ms
2025/06/27 18:46:58:916,52ms
2025/06/27 18:47:10:203,77ms
2025/06/27 18:47:11:036,27ms
2025/06/27 18:47:11:716,32ms
2025/06/27 18:47:12:232,32ms
2025/06/27 18:47:17:528,57ms
2025/06/27 18:47:18:085,24ms
2025/06/27 18:47:18:228,67ms
2025/06/27 18:47:19:781,70ms
2025/06/27 18:47:19:917,56ms
2025/06/27 18:47:20:181,60ms
2025/06/27 18:47:21:627,120ms
2025/06/27 18:47:21:739,40ms
2025/06/27 18:47:22:108,120ms
2025/06/27 18:47:22:221,40ms
2025/06/27 18:47:32:058,20ms
2025/06/27 18:47:32:230,67ms
2025/06/27 18:50:27:546,77ms
2025/06/27 18:50:28:347,28ms
2025/06/27 18:50:28:988,32ms
2025/06/27 18:50:29:448,32ms
2025/06/27 18:50:34:659,57ms
2025/06/27 18:50:35:213,23ms
2025/06/27 18:50:35:356,67ms
2025/06/27 18:50:36:745,70ms
2025/06/27 18:50:36:880,56ms
2025/06/27 18:50:37:137,60ms
2025/06/27 18:50:38:579,120ms
2025/06/27 18:50:38:693,40ms
2025/06/27 18:50:39:149,120ms
2025/06/27 18:50:39:266,40ms
2025/06/27 18:50:49:470,20ms
2025/06/27 18:50:49:641,68ms
2025/06/27 18:50:51:106,52ms
2025/06/27 18:51:35:298,77ms
2025/06/27 18:51:36:147,27ms
2025/06/27 18:51:36:819,32ms
2025/06/27 18:51:37:383,32ms
2025/06/27 18:51:42:700,57ms
2025/06/27 18:51:43:251,24ms
2025/06/27 18:51:43:393,67ms
2025/06/27 18:51:45:291,70ms
2025/06/27 18:51:45:428,56ms
2025/06/27 18:51:45:685,60ms
2025/06/27 18:51:47:130,120ms
2025/06/27 18:51:47:243,40ms
2025/06/27 18:51:47:631,120ms
2025/06/27 18:51:47:743,40ms
2025/06/27 18:51:57:901,20ms
2025/06/27 18:51:58:072,67ms
2025/06/27 18:52:30:510,77ms
2025/06/27 18:52:31:288,27ms
2025/06/27 18:52:31:946,32ms
2025/06/27 18:52:32:436,32ms
2025/06/27 18:52:37:690,57ms
2025/06/27 18:52:38:249,24ms
2025/06/27 18:52:38:392,67ms
2025/06/27 18:52:39:774,70ms
2025/06/27 18:52:39:912,56ms
2025/06/27 18:52:40:169,60ms
2025/06/27 18:52:41:596,120ms
2025/06/27 18:52:41:709,40ms
2025/06/27 18:52:42:098,120ms
2025/06/27 18:52:42:210,40ms
2025/06/27 18:52:52:179,20ms
2025/06/27 18:52:52:350,67ms
2025/06/27 18:52:53:804,52ms
2025/06/27 18:54:56:132,77ms
2025/06/27 18:54:56:888,27ms
2025/06/27 18:54:57:537,32ms
2025/06/27 18:54:57:949,32ms
2025/06/27 18:55:03:087,57ms
2025/06/27 18:55:03:638,24ms
2025/06/27 18:55:03:780,67ms
2025/06/27 18:55:05:174,70ms
2025/06/27 18:55:05:308,56ms
2025/06/27 18:55:05:565,60ms
2025/06/27 18:55:07:028,120ms
2025/06/27 18:55:07:139,40ms
2025/06/27 18:55:07:557,120ms
2025/06/27 18:55:07:671,40ms
2025/06/27 18:55:17:767,21ms
2025/06/27 18:55:17:941,67ms
2025/06/27 18:55:35:983,77ms
2025/06/27 18:55:36:762,27ms
2025/06/27 18:55:37:432,32ms
2025/06/27 18:55:37:869,32ms
2025/06/27 18:55:43:124,57ms
2025/06/27 18:55:43:677,24ms
2025/06/27 18:55:43:817,67ms
2025/06/27 18:55:45:675,70ms
2025/06/27 18:55:45:809,56ms
2025/06/27 18:55:46:074,60ms
2025/06/27 18:55:47:501,120ms
2025/06/27 18:55:47:616,40ms
2025/06/27 18:55:48:074,120ms
2025/06/27 18:55:48:188,40ms
2025/06/27 18:55:58:153,20ms
2025/06/27 18:55:58:324,67ms
2025/06/27 18:55:59:781,52ms
2025/06/27 18:56:51:327,77ms
2025/06/27 18:56:52:182,27ms
2025/06/27 18:56:52:862,32ms
2025/06/27 18:56:53:340,32ms
2025/06/27 18:56:58:617,57ms
2025/06/27 18:56:59:171,24ms
2025/06/27 18:56:59:312,68ms
2025/06/27 18:57:00:695,70ms
2025/06/27 18:57:00:833,56ms
2025/06/27 18:57:01:088,60ms
2025/06/27 18:57:02:543,120ms
2025/06/27 18:57:02:656,40ms
2025/06/27 18:57:03:146,120ms
2025/06/27 18:57:03:262,40ms
2025/06/27 18:57:12:728,20ms
2025/06/27 18:57:12:899,67ms
2025/06/27 18:57:53:727,77ms
2025/06/27 18:57:54:542,27ms
2025/06/27 18:57:55:222,32ms
2025/06/27 18:57:55:609,32ms
2025/06/27 18:58:00:774,60ms
2025/06/27 18:58:01:326,24ms
2025/06/27 18:58:01:468,68ms
2025/06/27 18:58:03:086,70ms
2025/06/27 18:58:03:226,56ms
2025/06/27 18:58:03:481,60ms
2025/06/27 18:58:04:927,120ms
2025/06/27 18:58:05:039,40ms
2025/06/27 18:58:05:515,119ms
2025/06/27 18:58:05:630,40ms
2025/06/27 18:58:15:524,20ms
2025/06/27 18:58:15:697,68ms
2025/06/27 18:58:17:147,52ms
2025/06/27 19:01:02:873,77ms
2025/06/27 19:01:03:645,27ms
2025/06/27 19:01:04:336,32ms
2025/06/27 19:01:04:692,32ms
2025/06/27 19:01:09:874,57ms
2025/06/27 19:01:10:432,24ms
2025/06/27 19:01:10:573,67ms
2025/06/27 19:01:11:958,70ms
2025/06/27 19:01:12:094,56ms
2025/06/27 19:01:12:347,60ms
2025/06/27 19:01:13:782,120ms
2025/06/27 19:01:13:895,40ms
2025/06/27 19:01:14:372,120ms
2025/06/27 19:01:14:485,40ms
2025/06/27 19:01:24:598,20ms
2025/06/27 19:01:24:769,67ms
2025/06/27 19:01:55:564,77ms
2025/06/27 19:01:56:338,27ms
2025/06/27 19:01:57:023,34ms
2025/06/27 19:01:57:469,32ms
2025/06/27 19:02:02:786,57ms
2025/06/27 19:02:03:344,24ms
2025/06/27 19:02:03:485,67ms
2025/06/27 19:02:04:876,70ms
2025/06/27 19:02:05:013,56ms
2025/06/27 19:02:05:267,60ms
2025/06/27 19:02:06:670,120ms
2025/06/27 19:02:06:781,40ms
2025/06/27 19:02:07:213,120ms
2025/06/27 19:02:07:325,40ms
2025/06/27 19:02:17:450,20ms
2025/06/27 19:02:17:621,67ms
2025/06/27 19:02:19:066,52ms
2025/06/27 19:02:59:420,77ms
2025/06/27 19:03:00:197,27ms
2025/06/27 19:03:00:876,35ms
2025/06/27 19:03:01:349,32ms
2025/06/27 19:03:06:614,57ms
2025/06/27 19:03:07:170,24ms
2025/06/27 19:03:07:311,67ms
2025/06/27 19:03:08:699,70ms
2025/06/27 19:03:08:834,56ms
2025/06/27 19:03:09:093,60ms
2025/06/27 19:03:10:539,120ms
2025/06/27 19:03:10:654,40ms
2025/06/27 19:03:11:136,119ms
2025/06/27 19:03:11:248,40ms
2025/06/27 19:03:21:094,20ms
2025/06/27 19:03:21:269,67ms
2025/06/27 19:04:10:242,77ms
2025/06/27 19:04:11:051,27ms
2025/06/27 19:04:11:734,32ms
2025/06/27 19:04:12:161,32ms
2025/06/27 19:04:18:079,57ms
2025/06/27 19:04:18:627,24ms
2025/06/27 19:04:18:769,67ms
2025/06/27 19:04:20:157,70ms
2025/06/27 19:04:20:293,56ms
2025/06/27 19:04:20:548,60ms
2025/06/27 19:04:22:002,120ms
2025/06/27 19:04:22:112,40ms
2025/06/27 19:04:22:499,120ms
2025/06/27 19:04:22:611,40ms
2025/06/27 19:04:32:569,20ms
2025/06/27 19:04:32:744,67ms
2025/06/27 19:04:34:200,52ms
2025/06/27 19:06:23:323,77ms
2025/06/27 19:06:24:117,27ms
2025/06/27 19:06:24:765,32ms
2025/06/27 19:06:25:179,32ms
2025/06/27 19:06:30:391,57ms
2025/06/27 19:06:30:945,24ms
2025/06/27 19:06:31:086,67ms
2025/06/27 19:06:32:481,70ms
2025/06/27 19:06:32:619,56ms
2025/06/27 19:06:32:875,60ms
2025/06/27 19:06:34:302,120ms
2025/06/27 19:06:34:413,40ms
2025/06/27 19:06:34:874,120ms
2025/06/27 19:06:34:990,40ms
2025/06/27 19:06:44:536,20ms
2025/06/27 19:06:44:708,67ms
2025/06/27 19:07:18:839,77ms
2025/06/27 19:07:19:662,27ms
2025/06/27 19:07:20:339,32ms
2025/06/27 19:07:20:863,32ms
2025/06/27 19:07:26:194,57ms
2025/06/27 19:07:26:751,24ms
2025/06/27 19:07:26:892,67ms
2025/06/27 19:07:28:286,70ms
2025/06/27 19:07:28:426,56ms
2025/06/27 19:07:28:680,60ms
2025/06/27 19:07:30:129,120ms
2025/06/27 19:07:30:241,40ms
2025/06/27 19:07:30:680,120ms
2025/06/27 19:07:30:793,41ms
2025/06/27 19:07:40:635,20ms
2025/06/27 19:07:40:806,67ms
2025/06/27 19:07:42:265,52ms
2025/06/27 19:14:06:802,77ms
2025/06/27 19:14:07:606,27ms
2025/06/27 19:14:08:275,32ms
2025/06/27 19:14:08:669,32ms
2025/06/27 19:14:14:592,57ms
2025/06/27 19:14:15:152,24ms
2025/06/27 19:14:15:294,67ms
2025/06/27 19:14:16:694,70ms
2025/06/27 19:14:16:832,56ms
2025/06/27 19:14:17:090,60ms
2025/06/27 19:14:18:534,120ms
2025/06/27 19:14:18:646,40ms
2025/06/27 19:14:18:975,120ms
2025/06/27 19:14:19:086,40ms
2025/06/27 19:14:28:944,20ms
2025/06/27 19:14:29:115,67ms
2025/06/27 19:15:22:435,77ms
2025/06/27 19:15:23:282,27ms
2025/06/27 19:15:23:924,32ms
2025/06/27 19:15:24:427,32ms
2025/06/27 19:15:29:752,57ms
2025/06/27 19:15:30:305,24ms
2025/06/27 19:15:30:447,67ms
2025/06/27 19:15:31:834,70ms
2025/06/27 19:15:31:967,56ms
2025/06/27 19:15:32:220,60ms
2025/06/27 19:15:33:659,120ms
2025/06/27 19:15:33:772,40ms
2025/06/27 19:15:34:227,120ms
2025/06/27 19:15:34:342,40ms
2025/06/27 19:15:44:441,20ms
2025/06/27 19:15:44:612,67ms
2025/06/27 19:15:46:069,52ms
2025/06/27 19:15:53:073,77ms
2025/06/27 19:15:53:875,27ms
2025/06/27 19:15:54:558,33ms
2025/06/27 19:15:55:008,32ms
2025/06/27 19:16:00:553,57ms
2025/06/27 19:16:01:115,24ms
2025/06/27 19:16:01:257,67ms
2025/06/27 19:16:02:640,70ms
2025/06/27 19:16:02:774,56ms
2025/06/27 19:16:03:030,60ms
2025/06/27 19:16:04:448,120ms
2025/06/27 19:16:04:563,40ms
2025/06/27 19:16:05:000,120ms
2025/06/27 19:16:05:111,40ms
2025/06/27 19:16:14:795,20ms
2025/06/27 19:16:14:966,68ms
2025/06/27 19:16:20:954,77ms
2025/06/27 19:16:21:787,27ms
2025/06/27 19:16:22:460,32ms
2025/06/27 19:16:22:933,32ms
2025/06/27 19:16:30:396,57ms
2025/06/27 19:16:30:950,24ms
2025/06/27 19:16:31:093,67ms
2025/06/27 19:16:32:487,70ms
2025/06/27 19:16:32:622,56ms
2025/06/27 19:16:32:880,60ms
2025/06/27 19:16:34:322,120ms
2025/06/27 19:16:34:435,40ms
2025/06/27 19:16:34:873,120ms
2025/06/27 19:16:34:985,40ms
2025/06/27 19:16:45:057,20ms
2025/06/27 19:16:45:229,67ms
2025/06/27 19:16:46:680,52ms
2025/06/27 19:16:54:254,77ms
2025/06/27 19:16:55:036,27ms
2025/06/27 19:16:55:709,32ms
2025/06/27 19:16:56:083,32ms
2025/06/27 19:17:01:268,57ms
2025/06/27 19:17:01:827,25ms
2025/06/27 19:17:01:968,67ms
2025/06/27 19:17:03:369,70ms
2025/06/27 19:17:03:505,56ms
2025/06/27 19:17:03:762,60ms
2025/06/27 19:17:05:206,120ms
2025/06/27 19:17:05:318,40ms
2025/06/27 19:17:05:745,120ms
2025/06/27 19:17:05:860,40ms
2025/06/27 19:17:15:840,20ms
2025/06/27 19:17:16:012,67ms
2025/06/27 19:17:26:512,77ms
2025/06/27 19:17:27:346,27ms
2025/06/27 19:17:28:024,32ms
2025/06/27 19:17:28:530,32ms
2025/06/27 19:17:33:848,57ms
2025/06/27 19:17:34:404,24ms
2025/06/27 19:17:34:545,67ms
2025/06/27 19:17:35:935,70ms
2025/06/27 19:17:36:070,56ms
2025/06/27 19:17:36:328,60ms
2025/06/27 19:17:37:771,120ms
2025/06/27 19:17:37:894,40ms
2025/06/27 19:17:38:360,120ms
2025/06/27 19:17:38:472,40ms
2025/06/27 19:17:48:412,20ms
2025/06/27 19:17:48:584,67ms
2025/06/27 19:17:50:027,52ms
2025/06/27 19:18:25:011,76ms
2025/06/27 19:18:25:800,27ms
2025/06/27 19:18:26:480,32ms
2025/06/27 19:18:26:980,32ms
2025/06/27 19:18:32:288,57ms
2025/06/27 19:18:32:847,27ms
2025/06/27 19:18:32:984,67ms
2025/06/27 19:18:34:377,70ms
2025/06/27 19:18:34:516,56ms
2025/06/27 19:18:34:768,60ms
2025/06/27 19:18:36:207,120ms
2025/06/27 19:18:36:323,40ms
2025/06/27 19:18:36:803,120ms
2025/06/27 19:18:36:914,40ms
2025/06/27 19:18:46:591,20ms
2025/06/27 19:18:46:761,67ms
2025/06/27 19:22:39:098,77ms
2025/06/27 19:22:39:905,28ms
2025/06/27 19:22:40:593,32ms
2025/06/27 19:22:41:049,32ms
2025/06/27 19:22:46:310,57ms
2025/06/27 19:22:46:867,24ms
2025/06/27 19:22:47:008,67ms
2025/06/27 19:22:48:399,69ms
2025/06/27 19:22:48:539,56ms
2025/06/27 19:22:48:797,60ms
2025/06/27 19:22:50:255,120ms
2025/06/27 19:22:50:368,40ms
2025/06/27 19:22:50:874,120ms
2025/06/27 19:22:50:989,40ms
2025/06/27 19:23:01:149,20ms
2025/06/27 19:23:01:320,67ms
2025/06/27 19:23:02:784,52ms
2025/06/27 19:23:42:505,77ms
2025/06/27 19:23:43:275,27ms
2025/06/27 19:23:43:952,32ms
2025/06/27 19:23:44:389,32ms
2025/06/27 19:23:49:663,57ms
2025/06/27 19:23:50:219,24ms
2025/06/27 19:23:50:362,67ms
2025/06/27 19:23:51:753,70ms
2025/06/27 19:23:51:893,56ms
2025/06/27 19:23:52:146,60ms
2025/06/27 19:23:53:562,120ms
2025/06/27 19:23:53:673,40ms
2025/06/27 19:23:54:141,120ms
2025/06/27 19:23:54:258,40ms
2025/06/27 19:24:03:920,20ms
2025/06/27 19:24:04:091,67ms
2025/06/27 19:24:40:316,77ms
2025/06/27 19:24:41:135,27ms
2025/06/27 19:24:41:815,32ms
2025/06/27 19:24:42:232,32ms
2025/06/27 19:24:47:428,57ms
2025/06/27 19:24:47:979,24ms
2025/06/27 19:24:48:121,67ms
2025/06/27 19:24:49:514,70ms
2025/06/27 19:24:49:651,56ms
2025/06/27 19:24:49:905,60ms
2025/06/27 19:24:51:342,120ms
2025/06/27 19:24:51:460,40ms
2025/06/27 19:24:51:905,121ms
2025/06/27 19:24:52:018,40ms
2025/06/27 19:25:02:144,20ms
2025/06/27 19:25:02:315,67ms
2025/06/27 19:25:03:757,52ms
2025/06/27 19:25:28:076,77ms
2025/06/27 19:25:28:873,27ms
2025/06/27 19:25:29:546,32ms
2025/06/27 19:25:30:028,32ms
2025/06/27 19:26:21:113,57ms
2025/06/27 19:26:21:669,24ms
2025/06/27 19:26:21:809,67ms
2025/06/27 19:26:23:202,70ms
2025/06/27 19:26:23:338,56ms
2025/06/27 19:26:23:597,60ms
2025/06/27 19:26:25:032,120ms
2025/06/27 19:26:25:148,40ms
2025/06/27 19:26:25:477,120ms
2025/06/27 19:26:25:592,40ms
2025/06/27 19:26:35:537,20ms
2025/06/27 19:26:35:706,67ms
2025/06/27 19:26:38:173,77ms
2025/06/27 19:26:38:982,27ms
2025/06/27 19:26:39:625,32ms
2025/06/27 19:26:40:057,32ms
2025/06/27 19:26:51:105,57ms
2025/06/27 19:26:51:661,24ms
2025/06/27 19:26:51:803,67ms
2025/06/27 19:26:53:194,70ms
2025/06/27 19:26:53:334,56ms
2025/06/27 19:26:53:594,60ms
2025/06/27 19:26:55:046,120ms
2025/06/27 19:26:55:162,40ms
2025/06/27 19:26:55:663,119ms
2025/06/27 19:26:55:774,40ms
2025/06/27 19:27:05:724,20ms
2025/06/27 19:27:05:902,67ms
2025/06/27 19:27:07:349,52ms
2025/06/27 19:27:40:732,77ms
2025/06/27 19:27:41:519,27ms
2025/06/27 19:27:42:200,32ms
2025/06/27 19:27:42:585,32ms
2025/06/27 19:27:47:814,57ms
2025/06/27 19:27:48:369,24ms
2025/06/27 19:27:48:512,66ms
2025/06/27 19:27:49:899,70ms
2025/06/27 19:27:50:035,56ms
2025/06/27 19:27:50:290,60ms
2025/06/27 19:27:51:744,120ms
2025/06/27 19:27:51:860,40ms
2025/06/27 19:27:52:298,120ms
2025/06/27 19:27:52:414,40ms
2025/06/27 19:28:02:154,20ms
2025/06/27 19:28:02:325,67ms
2025/06/27 19:29:29:055,77ms
2025/06/27 19:29:29:875,28ms
2025/06/27 19:29:30:544,32ms
2025/06/27 19:29:30:996,32ms
2025/06/27 19:29:36:225,57ms
2025/06/27 19:29:36:775,24ms
2025/06/27 19:29:36:916,67ms
2025/06/27 19:29:38:317,70ms
2025/06/27 19:29:38:452,56ms
2025/06/27 19:29:38:709,60ms
2025/06/27 19:29:40:150,120ms
2025/06/27 19:29:40:262,40ms
2025/06/27 19:29:40:695,120ms
2025/06/27 19:29:40:811,40ms
2025/06/27 19:29:51:024,20ms
2025/06/27 19:29:51:195,67ms
2025/06/27 19:29:52:650,52ms
2025/06/27 19:31:52:345,77ms
2025/06/27 19:31:53:155,27ms
2025/06/27 19:31:53:842,32ms
2025/06/27 19:31:54:222,33ms
2025/06/27 19:31:59:431,57ms
2025/06/27 19:31:59:984,24ms
2025/06/27 19:32:00:125,67ms
2025/06/27 19:32:01:518,70ms
2025/06/27 19:32:01:654,56ms
2025/06/27 19:32:01:912,60ms
2025/06/27 19:32:03:344,120ms
2025/06/27 19:32:03:458,40ms
2025/06/27 19:32:03:928,120ms
2025/06/27 19:32:04:042,40ms
2025/06/27 19:32:13:643,20ms
2025/06/27 19:32:13:814,67ms
2025/06/27 19:33:05:080,77ms
2025/06/27 19:33:05:876,27ms
2025/06/27 19:33:06:555,32ms
2025/06/27 19:33:07:010,32ms
2025/06/27 19:33:12:262,57ms
2025/06/27 19:33:12:815,24ms
2025/06/27 19:33:12:957,67ms
2025/06/27 19:33:14:353,70ms
2025/06/27 19:33:14:490,56ms
2025/06/27 19:33:14:743,60ms
2025/06/27 19:33:16:185,120ms
2025/06/27 19:33:16:298,40ms
2025/06/27 19:33:16:784,120ms
2025/06/27 19:33:16:898,40ms
2025/06/27 19:33:26:914,20ms
2025/06/27 19:33:27:086,66ms
2025/06/27 19:33:28:540,52ms
2025/06/27 19:34:28:018,77ms
2025/06/27 19:34:28:851,27ms
2025/06/27 19:34:29:537,32ms
2025/06/27 19:34:29:968,32ms
2025/06/27 19:34:35:248,57ms
2025/06/27 19:34:35:808,25ms
2025/06/27 19:34:35:949,67ms
2025/06/27 19:34:37:338,70ms
2025/06/27 19:34:37:472,56ms
2025/06/27 19:34:37:727,60ms
2025/06/27 19:34:39:153,120ms
2025/06/27 19:34:39:270,40ms
2025/06/27 19:34:39:750,120ms
2025/06/27 19:34:39:864,40ms
2025/06/27 19:34:49:659,20ms
2025/06/27 19:34:49:833,67ms
