时间,采集时间
2025/06/28 13:21:36:442,120ms
2025/06/28 13:21:36:558,40ms
2025/06/28 13:21:37:041,120ms
2025/06/28 13:21:37:154,40ms
2025/06/28 13:21:46:798,20ms
2025/06/28 13:21:46:968,67ms
2025/06/28 13:22:00:994,77ms
2025/06/28 13:22:01:823,27ms
2025/06/28 13:22:02:503,32ms
2025/06/28 13:22:02:963,32ms
2025/06/28 13:22:08:281,62ms
2025/06/28 13:22:08:832,22ms
2025/06/28 13:22:08:975,67ms
2025/06/28 13:22:10:367,70ms
2025/06/28 13:22:10:503,56ms
2025/06/28 13:22:10:758,60ms
2025/06/28 13:22:12:205,120ms
2025/06/28 13:22:12:316,40ms
2025/06/28 13:22:12:800,120ms
2025/06/28 13:22:12:912,40ms
2025/06/28 13:22:23:051,20ms
2025/06/28 13:22:23:222,67ms
2025/06/28 13:22:30:616,52ms
2025/06/28 13:22:36:831,77ms
2025/06/28 13:22:37:649,27ms
2025/06/28 13:22:38:331,32ms
2025/06/28 13:22:38:787,32ms
2025/06/28 13:22:45:059,62ms
2025/06/28 13:22:45:616,22ms
2025/06/28 13:22:45:760,67ms
2025/06/28 13:22:47:166,70ms
2025/06/28 13:22:47:300,56ms
2025/06/28 13:22:47:570,60ms
2025/06/28 13:22:49:033,120ms
2025/06/28 13:22:49:145,40ms
2025/06/28 13:22:49:602,120ms
2025/06/28 13:22:49:717,40ms
2025/06/28 13:22:59:824,20ms
2025/06/28 13:22:59:993,67ms
2025/06/28 13:23:14:541,77ms
2025/06/28 13:23:15:343,27ms
2025/06/28 13:23:16:020,32ms
2025/06/28 13:23:16:468,32ms
2025/06/28 13:23:21:769,62ms
2025/06/28 13:23:22:317,22ms
2025/06/28 13:23:22:460,67ms
2025/06/28 13:23:23:924,70ms
2025/06/28 13:23:24:059,56ms
2025/06/28 13:23:24:314,60ms
2025/06/28 13:23:25:768,120ms
2025/06/28 13:23:25:879,40ms
2025/06/28 13:23:26:390,120ms
2025/06/28 13:23:26:502,40ms
2025/06/28 13:23:36:307,20ms
2025/06/28 13:23:36:481,67ms
2025/06/28 13:23:37:933,52ms
2025/06/28 13:24:21:913,76ms
2025/06/28 13:24:22:694,27ms
2025/06/28 13:24:23:383,32ms
2025/06/28 13:24:23:840,32ms
2025/06/28 13:24:29:143,62ms
2025/06/28 13:24:29:691,22ms
2025/06/28 13:24:29:833,67ms
2025/06/28 13:24:31:232,70ms
2025/06/28 13:24:31:369,56ms
2025/06/28 13:24:31:625,60ms
2025/06/28 13:24:33:040,120ms
2025/06/28 13:24:33:154,40ms
2025/06/28 13:24:33:622,120ms
2025/06/28 13:24:33:736,40ms
2025/06/28 13:24:43:729,20ms
2025/06/28 13:24:43:900,68ms
2025/06/28 13:26:25:658,77ms
2025/06/28 13:26:26:496,27ms
2025/06/28 13:26:27:175,32ms
2025/06/28 13:26:27:664,32ms
2025/06/28 13:26:33:033,62ms
2025/06/28 13:26:33:580,22ms
2025/06/28 13:26:33:723,67ms
2025/06/28 13:26:35:127,70ms
2025/06/28 13:26:35:264,56ms
2025/06/28 13:26:35:518,60ms
2025/06/28 13:26:36:994,120ms
2025/06/28 13:26:37:106,40ms
2025/06/28 13:26:37:576,120ms
2025/06/28 13:26:37:689,40ms
2025/06/28 13:26:47:839,20ms
2025/06/28 13:26:48:011,67ms
2025/06/28 13:26:49:468,52ms
2025/06/28 13:30:16:317,77ms
2025/06/28 13:30:17:167,27ms
2025/06/28 13:30:17:840,32ms
2025/06/28 13:30:18:274,32ms
2025/06/28 13:30:23:592,62ms
2025/06/28 13:30:24:145,22ms
2025/06/28 13:30:24:289,67ms
2025/06/28 13:30:25:688,70ms
2025/06/28 13:30:25:822,56ms
2025/06/28 13:30:26:076,60ms
2025/06/28 13:30:27:545,120ms
2025/06/28 13:30:27:657,40ms
2025/06/28 13:30:28:088,120ms
2025/06/28 13:30:28:199,40ms
2025/06/28 13:30:38:282,20ms
2025/06/28 13:30:38:453,67ms
2025/06/28 13:30:54:606,77ms
2025/06/28 13:30:55:397,27ms
2025/06/28 13:30:56:068,32ms
2025/06/28 13:30:56:471,32ms
2025/06/28 13:31:01:739,62ms
2025/06/28 13:31:02:292,22ms
2025/06/28 13:31:02:435,67ms
2025/06/28 13:31:03:837,71ms
2025/06/28 13:31:03:972,56ms
2025/06/28 13:31:04:227,60ms
2025/06/28 13:31:05:687,120ms
2025/06/28 13:31:05:799,40ms
2025/06/28 13:31:06:309,120ms
2025/06/28 13:31:06:421,40ms
2025/06/28 13:31:16:043,20ms
2025/06/28 13:31:16:215,67ms
2025/06/28 13:31:17:668,52ms
2025/06/28 13:31:41:382,77ms
2025/06/28 13:31:42:178,27ms
2025/06/28 13:31:42:874,33ms
2025/06/28 13:31:43:318,32ms
2025/06/28 13:31:48:631,62ms
2025/06/28 13:31:49:174,22ms
2025/06/28 13:31:49:317,67ms
2025/06/28 13:31:50:712,70ms
2025/06/28 13:31:50:847,56ms
2025/06/28 13:31:51:102,60ms
2025/06/28 13:31:52:562,120ms
2025/06/28 13:31:52:678,41ms
2025/06/28 13:31:53:176,120ms
2025/06/28 13:31:53:293,41ms
2025/06/28 13:32:03:378,20ms
2025/06/28 13:32:03:547,67ms
2025/06/28 13:32:29:808,77ms
2025/06/28 13:32:30:595,27ms
2025/06/28 13:32:31:280,32ms
2025/06/28 13:32:31:749,32ms
2025/06/28 13:32:37:099,62ms
2025/06/28 13:32:37:651,22ms
2025/06/28 13:32:37:794,67ms
2025/06/28 13:32:39:211,70ms
2025/06/28 13:32:39:350,56ms
2025/06/28 13:32:39:604,60ms
2025/06/28 13:32:41:062,120ms
2025/06/28 13:32:41:173,40ms
2025/06/28 13:32:41:680,119ms
2025/06/28 13:32:41:793,40ms
2025/06/28 13:32:51:789,20ms
2025/06/28 13:32:51:960,67ms
2025/06/28 13:32:53:417,52ms
2025/06/28 13:33:10:506,77ms
2025/06/28 13:33:11:305,27ms
2025/06/28 13:33:11:990,32ms
2025/06/28 13:33:12:418,32ms
2025/06/28 13:33:17:660,62ms
2025/06/28 13:33:18:208,22ms
2025/06/28 13:33:18:352,67ms
2025/06/28 13:33:19:755,70ms
2025/06/28 13:33:19:891,56ms
2025/06/28 13:33:20:148,60ms
2025/06/28 13:33:21:582,120ms
2025/06/28 13:33:21:697,40ms
2025/06/28 13:33:22:112,120ms
2025/06/28 13:33:22:224,40ms
2025/06/28 13:33:32:149,20ms
2025/06/28 13:33:32:320,67ms
2025/06/28 13:33:59:298,77ms
2025/06/28 13:34:00:105,27ms
2025/06/28 13:34:00:777,32ms
2025/06/28 13:34:01:186,32ms
2025/06/28 13:34:12:264,62ms
2025/06/28 13:34:12:815,22ms
2025/06/28 13:34:12:958,67ms
2025/06/28 13:34:14:353,70ms
2025/06/28 13:34:14:488,56ms
2025/06/28 13:34:14:742,60ms
2025/06/28 13:34:16:209,120ms
2025/06/28 13:34:16:321,40ms
2025/06/28 13:34:16:763,120ms
2025/06/28 13:34:16:875,40ms
2025/06/28 13:34:26:895,20ms
2025/06/28 13:34:27:066,67ms
2025/06/28 13:34:28:509,52ms
2025/06/28 13:41:56:487,77ms
2025/06/28 13:41:57:354,27ms
2025/06/28 13:41:58:034,32ms
2025/06/28 13:41:58:499,32ms
2025/06/28 13:42:03:833,60ms
2025/06/28 13:42:04:387,22ms
2025/06/28 13:42:04:562,67ms
2025/06/28 13:42:05:999,70ms
2025/06/28 13:42:06:137,55ms
2025/06/28 13:42:06:387,60ms
2025/06/28 13:42:07:858,121ms
2025/06/28 13:42:07:971,40ms
2025/06/28 13:42:08:480,119ms
2025/06/28 13:42:08:592,40ms
2025/06/28 13:42:18:598,20ms
2025/06/28 13:42:18:772,67ms
2025/06/28 13:42:46:074,77ms
2025/06/28 13:42:46:881,27ms
2025/06/28 13:42:47:567,32ms
2025/06/28 13:42:48:008,32ms
2025/06/28 13:42:53:287,60ms
2025/06/28 13:42:53:835,22ms
2025/06/28 13:42:54:010,67ms
2025/06/28 13:42:55:439,70ms
2025/06/28 13:42:55:572,56ms
2025/06/28 13:42:55:828,60ms
2025/06/28 13:42:57:292,120ms
2025/06/28 13:42:57:407,40ms
2025/06/28 13:42:57:860,120ms
2025/06/28 13:42:57:975,40ms
2025/06/28 13:43:08:320,20ms
2025/06/28 13:43:08:491,67ms
2025/06/28 13:43:09:944,52ms
2025/06/28 13:43:30:998,77ms
2025/06/28 13:43:31:872,27ms
2025/06/28 13:43:32:549,32ms
2025/06/28 13:43:33:060,32ms
2025/06/28 13:43:38:437,60ms
2025/06/28 13:43:38:981,22ms
2025/06/28 13:43:39:157,67ms
2025/06/28 13:43:40:593,70ms
2025/06/28 13:43:40:731,56ms
2025/06/28 13:43:40:985,60ms
2025/06/28 13:43:42:462,120ms
2025/06/28 13:43:42:578,40ms
2025/06/28 13:43:43:048,120ms
2025/06/28 13:43:43:161,40ms
2025/06/28 13:43:53:253,20ms
2025/06/28 13:43:53:424,67ms
2025/06/28 13:43:56:131,77ms
2025/06/28 13:43:56:969,27ms
2025/06/28 13:43:57:646,32ms
2025/06/28 13:43:58:055,32ms
2025/06/28 13:44:08:940,60ms
2025/06/28 13:44:09:483,22ms
2025/06/28 13:44:09:658,68ms
2025/06/28 13:44:11:083,70ms
2025/06/28 13:44:11:218,56ms
2025/06/28 13:44:11:477,60ms
2025/06/28 13:44:12:938,119ms
2025/06/28 13:44:13:055,40ms
2025/06/28 13:44:13:484,120ms
2025/06/28 13:44:13:598,40ms
2025/06/28 13:44:23:690,20ms
2025/06/28 13:44:23:860,67ms
2025/06/28 13:44:25:312,52ms
2025/06/28 13:44:43:608,77ms
2025/06/28 13:44:44:410,27ms
2025/06/28 13:44:45:070,32ms
2025/06/28 13:44:45:445,32ms
2025/06/28 13:44:50:670,60ms
2025/06/28 13:44:51:223,22ms
2025/06/28 13:44:51:395,67ms
2025/06/28 13:44:52:829,70ms
2025/06/28 13:44:52:971,56ms
2025/06/28 13:44:53:226,60ms
2025/06/28 13:44:54:689,120ms
2025/06/28 13:44:54:801,40ms
2025/06/28 13:44:55:230,119ms
2025/06/28 13:44:55:346,40ms
2025/06/28 13:45:05:202,20ms
2025/06/28 13:45:05:373,67ms
2025/06/28 13:45:10:935,77ms
2025/06/28 13:45:11:689,27ms
2025/06/28 13:45:12:363,32ms
2025/06/28 13:45:12:820,32ms
2025/06/28 13:45:20:788,60ms
2025/06/28 13:45:21:338,22ms
2025/06/28 13:45:21:513,67ms
2025/06/28 13:45:34:262,22ms
2025/06/28 13:45:34:437,67ms
2025/06/28 13:46:59:321,22ms
2025/06/28 13:46:59:495,67ms
2025/06/28 13:47:00:949,70ms
2025/06/28 13:47:01:082,56ms
2025/06/28 13:47:01:342,60ms
2025/06/28 13:47:02:803,120ms
2025/06/28 13:47:02:915,40ms
2025/06/28 13:47:03:376,120ms
2025/06/28 13:47:03:491,40ms
2025/06/28 13:47:13:686,20ms
2025/06/28 13:47:13:857,67ms
2025/06/28 13:47:15:315,52ms
2025/06/28 13:47:16:632,77ms
2025/06/28 13:47:17:459,28ms
2025/06/28 13:47:18:145,32ms
2025/06/28 13:47:18:582,32ms
2025/06/28 13:47:29:781,60ms
2025/06/28 13:47:30:342,22ms
2025/06/28 13:47:30:517,67ms
2025/06/28 13:47:31:974,70ms
2025/06/28 13:47:32:113,56ms
2025/06/28 13:47:32:367,60ms
2025/06/28 13:47:33:846,120ms
2025/06/28 13:47:33:960,40ms
2025/06/28 13:47:34:440,120ms
2025/06/28 13:47:34:553,40ms
2025/06/28 13:47:44:813,20ms
2025/06/28 13:47:44:984,67ms
2025/06/28 13:49:30:394,77ms
2025/06/28 13:49:31:206,27ms
2025/06/28 13:49:31:890,32ms
2025/06/28 13:49:32:311,32ms
2025/06/28 13:49:37:611,60ms
2025/06/28 13:49:38:161,22ms
2025/06/28 13:49:38:335,67ms
2025/06/28 13:49:39:771,70ms
2025/06/28 13:49:39:908,56ms
2025/06/28 13:49:40:169,60ms
2025/06/28 13:49:41:622,120ms
2025/06/28 13:49:41:736,40ms
2025/06/28 13:49:42:209,120ms
2025/06/28 13:49:42:325,40ms
2025/06/28 13:49:52:344,20ms
2025/06/28 13:49:52:513,67ms
2025/06/28 13:49:53:977,52ms
2025/06/28 13:50:10:831,77ms
2025/06/28 13:50:11:665,27ms
2025/06/28 13:50:12:350,32ms
2025/06/28 13:50:12:852,32ms
2025/06/28 13:50:18:220,60ms
2025/06/28 13:50:18:765,22ms
2025/06/28 13:50:18:938,67ms
2025/06/28 13:50:20:371,70ms
2025/06/28 13:50:20:509,56ms
2025/06/28 13:50:20:764,60ms
2025/06/28 13:50:22:206,119ms
2025/06/28 13:50:22:322,40ms
2025/06/28 13:50:22:779,120ms
2025/06/28 13:50:22:891,40ms
2025/06/28 13:50:33:066,20ms
2025/06/28 13:50:33:237,67ms
2025/06/28 13:51:03:614,77ms
2025/06/28 13:51:04:408,27ms
2025/06/28 13:51:05:088,32ms
2025/06/28 13:51:05:525,32ms
2025/06/28 13:51:10:843,60ms
2025/06/28 13:51:11:389,22ms
2025/06/28 13:51:11:564,67ms
2025/06/28 13:51:12:989,70ms
2025/06/28 13:51:13:126,56ms
2025/06/28 13:51:13:380,60ms
2025/06/28 13:51:14:855,119ms
2025/06/28 13:51:14:969,40ms
2025/06/28 13:51:15:448,118ms
2025/06/28 13:51:15:566,40ms
2025/06/28 13:51:25:554,20ms
2025/06/28 13:51:25:725,67ms
2025/06/28 13:51:40:113,52ms
2025/06/28 13:51:52:046,77ms
2025/06/28 13:51:52:872,27ms
2025/06/28 13:51:53:558,32ms
2025/06/28 13:51:54:015,32ms
2025/06/28 13:51:59:350,60ms
2025/06/28 13:51:59:898,22ms
2025/06/28 13:52:00:072,67ms
2025/06/28 13:52:01:502,70ms
2025/06/28 13:52:01:639,56ms
2025/06/28 13:52:01:893,60ms
2025/06/28 13:52:03:358,120ms
2025/06/28 13:52:03:473,40ms
2025/06/28 13:52:03:959,120ms
2025/06/28 13:52:04:075,40ms
2025/06/28 13:52:14:074,20ms
2025/06/28 13:52:14:251,68ms
2025/06/28 13:54:01:578,77ms
2025/06/28 13:54:02:447,27ms
2025/06/28 13:54:03:141,32ms
2025/06/28 13:54:03:565,32ms
2025/06/28 13:54:08:853,60ms
2025/06/28 13:54:09:403,22ms
2025/06/28 13:54:09:576,67ms
2025/06/28 13:54:11:010,70ms
2025/06/28 13:54:11:145,56ms
2025/06/28 13:54:11:408,60ms
2025/06/28 13:54:12:873,120ms
2025/06/28 13:54:12:984,40ms
2025/06/28 13:54:13:475,120ms
2025/06/28 13:54:13:587,40ms
2025/06/28 13:54:23:668,20ms
2025/06/28 13:54:23:839,67ms
2025/06/28 13:54:25:296,52ms
2025/06/28 13:54:55:282,77ms
2025/06/28 13:54:56:095,27ms
2025/06/28 13:54:56:772,32ms
2025/06/28 13:54:57:245,32ms
2025/06/28 13:55:02:594,60ms
2025/06/28 13:55:03:145,22ms
2025/06/28 13:55:03:320,67ms
2025/06/28 13:55:04:749,70ms
2025/06/28 13:55:04:882,56ms
2025/06/28 13:55:05:142,60ms
2025/06/28 13:55:06:609,119ms
2025/06/28 13:55:06:721,40ms
2025/06/28 13:55:07:198,120ms
2025/06/28 13:55:07:314,40ms
2025/06/28 13:55:17:504,20ms
2025/06/28 13:55:17:674,67ms
2025/06/28 13:55:41:856,77ms
2025/06/28 13:55:42:686,27ms
2025/06/28 13:55:43:370,32ms
2025/06/28 13:55:43:824,32ms
2025/06/28 13:55:49:131,60ms
2025/06/28 13:55:49:681,22ms
2025/06/28 13:55:49:856,67ms
2025/06/28 13:55:51:289,70ms
2025/06/28 13:55:51:426,56ms
2025/06/28 13:55:51:681,60ms
2025/06/28 13:55:53:118,120ms
2025/06/28 13:55:53:231,40ms
2025/06/28 13:55:53:676,120ms
2025/06/28 13:55:53:789,40ms
2025/06/28 13:56:03:780,20ms
2025/06/28 13:56:03:952,67ms
2025/06/28 13:56:05:402,52ms
2025/06/28 13:56:20:513,77ms
2025/06/28 13:56:21:322,28ms
2025/06/28 13:56:22:001,32ms
2025/06/28 13:56:22:383,32ms
2025/06/28 13:56:27:626,60ms
2025/06/28 13:56:28:174,22ms
2025/06/28 13:56:28:348,67ms
2025/06/28 13:56:29:780,70ms
2025/06/28 13:56:29:915,56ms
2025/06/28 13:56:30:168,60ms
2025/06/28 13:56:31:643,120ms
2025/06/28 13:56:31:755,40ms
2025/06/28 13:56:32:193,120ms
2025/06/28 13:56:32:308,40ms
2025/06/28 13:56:42:389,20ms
2025/06/28 13:56:42:560,67ms
2025/06/28 13:57:05:439,77ms
2025/06/28 13:57:06:265,27ms
2025/06/28 13:57:06:942,32ms
2025/06/28 13:57:07:388,32ms
2025/06/28 13:57:12:703,60ms
2025/06/28 13:57:13:251,22ms
2025/06/28 13:57:13:426,67ms
2025/06/28 13:57:14:851,70ms
2025/06/28 13:57:14:987,56ms
2025/06/28 13:57:15:243,60ms
2025/06/28 13:57:16:721,120ms
2025/06/28 13:57:16:831,40ms
2025/06/28 13:57:17:339,120ms
2025/06/28 13:57:17:453,40ms
2025/06/28 13:57:27:608,20ms
2025/06/28 13:57:27:779,68ms
2025/06/28 13:57:29:237,52ms
2025/06/28 13:58:10:230,77ms
2025/06/28 13:58:11:055,27ms
2025/06/28 13:58:11:743,32ms
2025/06/28 13:58:12:141,32ms
2025/06/28 13:58:17:406,60ms
2025/06/28 13:58:17:966,22ms
2025/06/28 13:58:18:140,67ms
2025/06/28 13:58:19:574,70ms
2025/06/28 13:58:19:708,56ms
2025/06/28 13:58:19:963,60ms
2025/06/28 13:58:21:430,120ms
2025/06/28 13:58:21:543,40ms
2025/06/28 13:58:22:002,120ms
2025/06/28 13:58:22:116,40ms
2025/06/28 13:58:32:321,20ms
2025/06/28 13:58:32:491,67ms
2025/06/28 13:58:54:319,77ms
2025/06/28 13:58:55:096,27ms
2025/06/28 13:58:55:780,32ms
2025/06/28 13:58:56:233,32ms
2025/06/28 13:59:01:533,60ms
2025/06/28 13:59:02:082,22ms
2025/06/28 13:59:02:257,67ms
2025/06/28 13:59:03:687,70ms
2025/06/28 13:59:03:821,56ms
2025/06/28 13:59:04:076,60ms
2025/06/28 13:59:05:535,120ms
2025/06/28 13:59:05:646,40ms
2025/06/28 13:59:06:119,120ms
2025/06/28 13:59:06:232,40ms
2025/06/28 13:59:16:572,20ms
2025/06/28 13:59:16:745,67ms
2025/06/28 13:59:18:198,53ms
2025/06/28 14:00:01:251,77ms
2025/06/28 14:00:02:060,27ms
2025/06/28 14:00:02:744,32ms
2025/06/28 14:00:03:192,32ms
2025/06/28 14:00:08:466,60ms
2025/06/28 14:00:09:011,22ms
2025/06/28 14:00:09:186,67ms
2025/06/28 14:00:10:616,70ms
2025/06/28 14:00:10:753,56ms
2025/06/28 14:00:11:012,60ms
2025/06/28 14:00:12:432,120ms
2025/06/28 14:00:12:545,40ms
2025/06/28 14:00:12:995,119ms
2025/06/28 14:00:13:106,40ms
2025/06/28 14:00:23:321,20ms
2025/06/28 14:00:23:494,67ms
2025/06/28 14:00:42:806,77ms
2025/06/28 14:00:43:611,27ms
2025/06/28 14:00:44:292,32ms
2025/06/28 14:00:44:717,32ms
2025/06/28 14:00:51:626,60ms
2025/06/28 14:00:52:172,22ms
2025/06/28 14:00:52:347,67ms
2025/06/28 14:00:53:781,70ms
2025/06/28 14:00:53:915,56ms
2025/06/28 14:00:54:173,60ms
2025/06/28 14:00:55:649,120ms
2025/06/28 14:00:55:761,40ms
2025/06/28 14:00:56:207,120ms
2025/06/28 14:00:56:320,40ms
2025/06/28 14:01:06:317,20ms
2025/06/28 14:01:06:487,67ms
2025/06/28 14:01:07:950,52ms
2025/06/28 14:01:09:702,77ms
2025/06/28 14:01:10:531,27ms
2025/06/28 14:01:11:206,32ms
2025/06/28 14:01:11:702,32ms
2025/06/28 14:01:20:853,60ms
2025/06/28 14:01:21:405,22ms
2025/06/28 14:01:21:578,67ms
2025/06/28 14:01:23:008,70ms
2025/06/28 14:01:23:144,56ms
2025/06/28 14:01:23:400,60ms
2025/06/28 14:01:24:846,120ms
2025/06/28 14:01:24:960,40ms
2025/06/28 14:01:25:422,120ms
2025/06/28 14:01:25:536,40ms
2025/06/28 14:01:35:432,20ms
2025/06/28 14:01:35:602,67ms
2025/06/28 14:03:38:548,78ms
2025/06/28 14:03:39:406,27ms
2025/06/28 14:03:40:082,32ms
2025/06/28 14:03:40:551,32ms
2025/06/28 14:03:45:869,60ms
2025/06/28 14:03:46:418,22ms
2025/06/28 14:03:46:593,68ms
2025/06/28 14:03:48:020,70ms
2025/06/28 14:03:48:156,56ms
2025/06/28 14:03:48:412,60ms
2025/06/28 14:03:49:875,120ms
2025/06/28 14:03:49:987,40ms
2025/06/28 14:03:50:472,120ms
2025/06/28 14:03:50:589,40ms
2025/06/28 14:04:00:968,20ms
2025/06/28 14:04:01:138,67ms
2025/06/28 14:04:02:613,52ms
2025/06/28 14:04:12:877,77ms
2025/06/28 14:04:13:702,27ms
2025/06/28 14:04:14:395,32ms
2025/06/28 14:04:14:854,32ms
2025/06/28 14:04:20:161,60ms
2025/06/28 14:04:20:716,22ms
2025/06/28 14:04:20:891,67ms
2025/06/28 14:04:22:330,70ms
2025/06/28 14:04:22:468,56ms
2025/06/28 14:04:22:726,60ms
2025/06/28 14:04:24:198,120ms
2025/06/28 14:04:24:310,40ms
2025/06/28 14:04:24:802,120ms
2025/06/28 14:04:24:916,40ms
2025/06/28 14:04:35:022,20ms
2025/06/28 14:04:35:191,67ms
2025/06/28 14:04:49:996,77ms
2025/06/28 14:04:50:808,27ms
2025/06/28 14:04:51:491,32ms
2025/06/28 14:04:51:912,32ms
2025/06/28 14:04:57:181,60ms
2025/06/28 14:04:57:736,22ms
2025/06/28 14:04:57:911,67ms
2025/06/28 14:04:59:330,70ms
2025/06/28 14:04:59:464,56ms
2025/06/28 14:04:59:719,60ms
2025/06/28 14:05:01:185,120ms
2025/06/28 14:05:01:297,40ms
2025/06/28 14:05:01:735,120ms
2025/06/28 14:05:01:850,40ms
2025/06/28 14:05:11:960,20ms
2025/06/28 14:05:12:131,67ms
2025/06/28 14:05:21:423,52ms
2025/06/28 14:05:32:703,77ms
2025/06/28 14:05:33:491,28ms
2025/06/28 14:05:34:172,32ms
2025/06/28 14:05:34:649,32ms
2025/06/28 14:05:39:984,60ms
2025/06/28 14:05:40:528,22ms
2025/06/28 14:05:40:703,67ms
2025/06/28 14:05:42:132,69ms
2025/06/28 14:05:42:268,56ms
2025/06/28 14:05:42:526,60ms
2025/06/28 14:05:43:993,119ms
2025/06/28 14:05:44:105,40ms
2025/06/28 14:05:44:441,120ms
2025/06/28 14:05:44:553,40ms
2025/06/28 14:05:54:861,20ms
2025/06/28 14:05:55:032,67ms
2025/06/28 14:12:50:325,77ms
2025/06/28 14:12:51:175,27ms
2025/06/28 14:12:51:821,32ms
2025/06/28 14:12:52:211,32ms
2025/06/28 14:12:57:508,60ms
2025/06/28 14:12:58:056,22ms
2025/06/28 14:12:58:231,67ms
2025/06/28 14:12:59:663,70ms
2025/06/28 14:12:59:799,56ms
2025/06/28 14:13:00:053,60ms
2025/06/28 14:13:01:511,120ms
2025/06/28 14:13:01:622,40ms
2025/06/28 14:13:02:070,120ms
2025/06/28 14:13:02:186,40ms
2025/06/28 14:13:12:324,20ms
2025/06/28 14:13:12:494,67ms
2025/06/28 14:13:13:973,53ms
2025/06/28 14:13:15:292,77ms
2025/06/28 14:13:16:097,27ms
2025/06/28 14:13:16:776,32ms
2025/06/28 14:13:17:179,32ms
2025/06/28 14:13:28:453,60ms
2025/06/28 14:13:29:004,22ms
2025/06/28 14:13:29:179,67ms
2025/06/28 14:13:30:618,70ms
2025/06/28 14:13:30:751,56ms
2025/06/28 14:13:31:011,60ms
2025/06/28 14:13:32:474,120ms
2025/06/28 14:13:32:589,40ms
2025/06/28 14:13:33:059,120ms
2025/06/28 14:13:33:175,41ms
2025/06/28 14:13:43:365,20ms
2025/06/28 14:13:43:535,67ms
2025/06/28 14:13:46:002,77ms
2025/06/28 14:13:46:814,27ms
2025/06/28 14:13:47:499,32ms
2025/06/28 14:13:47:982,32ms
2025/06/28 14:13:59:817,60ms
2025/06/28 14:14:00:368,22ms
2025/06/28 14:14:00:541,67ms
2025/06/28 14:14:01:969,70ms
2025/06/28 14:14:02:103,56ms
2025/06/28 14:14:02:358,60ms
2025/06/28 14:14:03:813,120ms
2025/06/28 14:14:03:929,40ms
2025/06/28 14:14:04:319,120ms
2025/06/28 14:14:04:435,41ms
2025/06/28 14:14:14:608,20ms
2025/06/28 14:14:14:778,67ms
2025/06/28 14:14:16:239,52ms
2025/06/28 14:14:17:568,77ms
2025/06/28 14:14:18:424,27ms
2025/06/28 14:14:19:085,32ms
2025/06/28 14:14:19:605,32ms
2025/06/28 14:14:31:604,60ms
2025/06/28 14:14:32:148,22ms
2025/06/28 14:14:32:323,67ms
2025/06/28 14:14:33:755,70ms
2025/06/28 14:14:33:894,56ms
2025/06/28 14:14:34:148,60ms
2025/06/28 14:14:35:600,120ms
2025/06/28 14:14:35:719,40ms
2025/06/28 14:14:36:158,120ms
2025/06/28 14:14:36:270,40ms
2025/06/28 14:14:46:351,20ms
2025/06/28 14:14:46:522,67ms
2025/06/28 14:14:57:357,77ms
2025/06/28 14:14:58:154,27ms
2025/06/28 14:14:58:826,32ms
2025/06/28 14:14:59:264,32ms
2025/06/28 14:15:10:440,61ms
2025/06/28 14:15:20:257,60ms
2025/06/28 14:15:20:801,22ms
2025/06/28 14:15:20:977,67ms
2025/06/28 14:15:22:412,70ms
2025/06/28 14:15:22:551,56ms
2025/06/28 14:15:22:809,60ms
2025/06/28 14:15:24:265,120ms
2025/06/28 14:15:24:380,40ms
2025/06/28 14:15:24:819,120ms
2025/06/28 14:15:24:936,40ms
2025/06/28 14:15:35:095,20ms
2025/06/28 14:15:35:266,67ms
2025/06/28 14:15:36:714,52ms
2025/06/28 14:15:47:669,77ms
2025/06/28 14:15:48:508,27ms
2025/06/28 14:15:49:183,32ms
2025/06/28 14:15:49:611,32ms
2025/06/28 14:15:54:907,60ms
2025/06/28 14:15:55:456,22ms
2025/06/28 14:15:55:630,67ms
2025/06/28 14:15:57:064,70ms
2025/06/28 14:15:57:203,56ms
2025/06/28 14:15:57:462,60ms
2025/06/28 14:15:58:928,120ms
2025/06/28 14:15:59:040,40ms
2025/06/28 14:15:59:512,120ms
2025/06/28 14:15:59:629,40ms
2025/06/28 14:16:09:624,20ms
2025/06/28 14:16:09:796,67ms
2025/06/28 14:16:12:253,77ms
2025/06/28 14:16:13:076,27ms
2025/06/28 14:16:13:762,32ms
2025/06/28 14:16:14:261,32ms
2025/06/28 14:16:25:277,60ms
2025/06/28 14:16:25:832,22ms
2025/06/28 14:16:26:006,67ms
2025/06/28 14:16:27:438,70ms
2025/06/28 14:16:27:573,56ms
2025/06/28 14:16:27:831,60ms
2025/06/28 14:16:29:294,119ms
2025/06/28 14:16:29:409,40ms
2025/06/28 14:16:29:841,120ms
2025/06/28 14:16:29:953,40ms
2025/06/28 14:16:40:211,20ms
2025/06/28 14:16:40:381,67ms
2025/06/28 14:16:41:838,52ms
2025/06/28 14:16:54:677,77ms
2025/06/28 14:16:55:512,27ms
2025/06/28 14:16:56:188,32ms
2025/06/28 14:16:56:609,32ms
2025/06/28 14:17:01:918,60ms
2025/06/28 14:17:02:465,22ms
2025/06/28 14:17:02:638,67ms
2025/06/28 14:17:04:079,70ms
2025/06/28 14:17:04:217,56ms
2025/06/28 14:17:04:474,60ms
2025/06/28 14:17:05:946,120ms
2025/06/28 14:17:06:061,40ms
2025/06/28 14:17:06:534,120ms
2025/06/28 14:17:06:651,40ms
2025/06/28 14:17:16:991,20ms
