时间,通道,亮度,设置时间
2025/06/28 13:51:52:076,2,0,23ms
2025/06/28 13:51:52:803,3,90,24ms
2025/06/28 13:51:52:833,2,255,23ms
2025/06/28 13:51:52:904,3,0,23ms
2025/06/28 13:51:52:936,2,0,23ms
2025/06/28 13:51:53:519,6,255,24ms
2025/06/28 13:51:53:586,6,0,23ms
2025/06/28 13:51:53:974,6,255,23ms
2025/06/28 13:51:54:041,6,0,23ms
2025/06/28 13:51:59:270,2,255,24ms
2025/06/28 13:51:59:379,2,0,23ms
2025/06/28 13:51:59:863,3,255,24ms
2025/06/28 13:51:59:930,3,0,24ms
2025/06/28 13:51:59:960,3,0,23ms
2025/06/28 13:51:59:991,2,255,24ms
2025/06/28 13:52:00:103,3,0,23ms
2025/06/28 13:52:00:134,2,0,23ms
2025/06/28 13:52:01:422,1,255,23ms
2025/06/28 13:52:01:532,1,0,23ms
2025/06/28 13:52:01:563,4,255,23ms
2025/06/28 13:52:01:672,4,0,24ms
2025/06/28 13:52:01:817,4,255,23ms
2025/06/28 13:52:01:921,4,0,23ms
2025/06/28 13:52:03:226,5,255,24ms
2025/06/28 13:52:03:389,5,0,23ms
2025/06/28 13:52:03:420,4,255,23ms
2025/06/28 13:52:03:503,4,0,23ms
2025/06/28 13:52:03:826,5,255,23ms
2025/06/28 13:52:03:991,5,0,23ms
2025/06/28 13:52:04:022,4,255,23ms
2025/06/28 13:52:04:103,4,0,23ms
2025/06/28 13:52:14:039,3,255,23ms
2025/06/28 13:52:14:106,3,0,24ms
2025/06/28 13:52:14:137,3,0,24ms
2025/06/28 13:52:14:168,2,255,24ms
2025/06/28 13:52:14:283,3,0,24ms
2025/06/28 13:52:14:313,2,0,24ms
2025/06/28 13:54:01:482,2,255,24ms
2025/06/28 13:54:01:608,2,0,23ms
2025/06/28 13:54:02:377,3,90,24ms
2025/06/28 13:54:02:408,2,255,24ms
2025/06/28 13:54:02:479,3,0,24ms
2025/06/28 13:54:02:509,2,0,23ms
2025/06/28 13:54:03:101,6,255,23ms
2025/06/28 13:54:03:169,6,0,23ms
2025/06/28 13:54:03:525,6,255,24ms
2025/06/28 13:54:03:593,6,0,23ms
2025/06/28 13:54:08:774,2,255,24ms
2025/06/28 13:54:08:883,2,0,24ms
2025/06/28 13:54:09:366,3,255,23ms
2025/06/28 13:54:09:433,3,0,24ms
2025/06/28 13:54:09:464,3,0,23ms
2025/06/28 13:54:09:495,2,255,24ms
2025/06/28 13:54:09:607,3,0,23ms
2025/06/28 13:54:09:639,2,0,24ms
2025/06/28 13:54:10:931,1,255,23ms
2025/06/28 13:54:11:040,1,0,23ms
2025/06/28 13:54:11:071,4,255,23ms
2025/06/28 13:54:11:177,4,0,24ms
2025/06/28 13:54:11:333,4,255,23ms
2025/06/28 13:54:11:437,4,0,23ms
2025/06/28 13:54:12:742,5,255,24ms
2025/06/28 13:54:12:900,5,0,24ms
2025/06/28 13:54:12:931,4,255,23ms
2025/06/28 13:54:13:015,4,0,23ms
2025/06/28 13:54:13:343,5,255,23ms
2025/06/28 13:54:13:502,5,0,23ms
2025/06/28 13:54:13:533,4,255,23ms
2025/06/28 13:54:13:618,4,0,23ms
2025/06/28 13:54:23:633,3,255,23ms
2025/06/28 13:54:23:696,3,0,24ms
2025/06/28 13:54:23:727,3,0,23ms
2025/06/28 13:54:23:759,2,255,25ms
2025/06/28 13:54:23:866,3,0,23ms
2025/06/28 13:54:23:898,2,0,24ms
2025/06/28 13:54:25:232,2,255,24ms
2025/06/28 13:54:25:328,2,0,24ms
2025/06/28 13:54:55:187,2,255,24ms
2025/06/28 13:54:55:312,2,0,24ms
2025/06/28 13:54:56:026,3,90,24ms
2025/06/28 13:54:56:056,2,255,23ms
2025/06/28 13:54:56:122,3,0,24ms
2025/06/28 13:54:56:153,2,0,23ms
2025/06/28 13:54:56:732,6,255,23ms
2025/06/28 13:54:56:799,6,0,24ms
2025/06/28 13:54:57:205,6,255,24ms
2025/06/28 13:54:57:273,6,0,23ms
2025/06/28 13:55:02:517,2,255,23ms
2025/06/28 13:55:02:625,2,0,25ms
2025/06/28 13:55:03:109,3,255,23ms
2025/06/28 13:55:03:178,3,0,24ms
2025/06/28 13:55:03:208,3,0,23ms
2025/06/28 13:55:03:240,2,255,24ms
2025/06/28 13:55:03:348,3,0,23ms
2025/06/28 13:55:03:379,2,0,24ms
2025/06/28 13:55:04:669,1,255,24ms
2025/06/28 13:55:04:779,1,0,23ms
2025/06/28 13:55:04:809,4,255,23ms
2025/06/28 13:55:04:915,4,0,23ms
2025/06/28 13:55:05:066,4,255,23ms
2025/06/28 13:55:05:170,4,0,23ms
2025/06/28 13:55:06:478,5,255,25ms
2025/06/28 13:55:06:637,5,0,23ms
2025/06/28 13:55:06:668,4,255,23ms
2025/06/28 13:55:06:752,4,0,24ms
2025/06/28 13:55:07:066,5,255,24ms
2025/06/28 13:55:07:230,5,0,24ms
2025/06/28 13:55:07:260,4,255,23ms
2025/06/28 13:55:07:345,4,0,23ms
2025/06/28 13:55:17:469,3,255,24ms
2025/06/28 13:55:17:531,3,0,24ms
2025/06/28 13:55:17:562,3,0,23ms
2025/06/28 13:55:17:593,2,255,24ms
2025/06/28 13:55:17:705,3,0,23ms
2025/06/28 13:55:17:736,2,0,24ms
2025/06/28 13:55:41:760,2,255,23ms
2025/06/28 13:55:41:886,2,0,24ms
2025/06/28 13:55:42:616,3,90,23ms
2025/06/28 13:55:42:647,2,255,23ms
2025/06/28 13:55:42:713,3,0,23ms
2025/06/28 13:55:42:744,2,0,24ms
2025/06/28 13:55:43:330,6,255,23ms
2025/06/28 13:55:43:398,6,0,23ms
2025/06/28 13:55:43:785,6,255,24ms
2025/06/28 13:55:43:852,6,0,24ms
2025/06/28 13:55:49:052,2,255,23ms
2025/06/28 13:55:49:160,2,0,24ms
2025/06/28 13:55:49:644,3,255,24ms
2025/06/28 13:55:49:713,3,0,24ms
2025/06/28 13:55:49:744,3,0,23ms
2025/06/28 13:55:49:775,2,255,23ms
2025/06/28 13:55:49:884,3,0,24ms
2025/06/28 13:55:49:915,2,0,23ms
2025/06/28 13:55:51:209,1,255,23ms
2025/06/28 13:55:51:320,1,0,24ms
2025/06/28 13:55:51:351,4,255,23ms
2025/06/28 13:55:51:458,4,0,23ms
2025/06/28 13:55:51:605,4,255,23ms
2025/06/28 13:55:51:710,4,0,23ms
2025/06/28 13:55:52:983,5,255,23ms
2025/06/28 13:55:53:148,5,0,24ms
2025/06/28 13:55:53:178,4,255,23ms
2025/06/28 13:55:53:262,4,0,23ms
2025/06/28 13:55:53:545,5,255,24ms
2025/06/28 13:55:53:706,5,0,24ms
2025/06/28 13:55:53:737,4,255,23ms
2025/06/28 13:55:53:820,4,0,24ms
2025/06/28 13:56:03:746,3,255,24ms
2025/06/28 13:56:03:808,3,0,23ms
2025/06/28 13:56:03:839,3,0,23ms
2025/06/28 13:56:03:870,2,255,23ms
2025/06/28 13:56:03:980,3,0,24ms
2025/06/28 13:56:04:011,2,0,23ms
2025/06/28 13:56:05:338,2,255,23ms
2025/06/28 13:56:05:434,2,0,23ms
2025/06/28 13:56:20:419,2,255,24ms
2025/06/28 13:56:20:542,2,0,23ms
2025/06/28 13:56:21:251,3,90,23ms
2025/06/28 13:56:21:282,2,255,24ms
2025/06/28 13:56:21:352,3,0,24ms
2025/06/28 13:56:21:382,2,0,23ms
2025/06/28 13:56:21:961,6,255,23ms
2025/06/28 13:56:22:028,6,0,23ms
2025/06/28 13:56:22:343,6,255,24ms
2025/06/28 13:56:22:411,6,0,23ms
2025/06/28 13:56:27:548,2,255,24ms
2025/06/28 13:56:27:654,2,0,23ms
2025/06/28 13:56:28:138,3,255,23ms
2025/06/28 13:56:28:206,3,0,24ms
2025/06/28 13:56:28:237,3,0,23ms
2025/06/28 13:56:28:268,2,255,24ms
2025/06/28 13:56:28:380,3,0,24ms
2025/06/28 13:56:28:410,2,0,23ms
2025/06/28 13:56:29:700,1,255,24ms
2025/06/28 13:56:29:810,1,0,23ms
2025/06/28 13:56:29:841,4,255,23ms
2025/06/28 13:56:29:948,4,0,24ms
2025/06/28 13:56:30:092,4,255,23ms
2025/06/28 13:56:30:197,4,0,24ms
2025/06/28 13:56:31:511,5,255,24ms
2025/06/28 13:56:31:671,5,0,23ms
2025/06/28 13:56:31:702,4,255,23ms
2025/06/28 13:56:31:786,4,0,24ms
2025/06/28 13:56:32:060,5,255,24ms
2025/06/28 13:56:32:222,5,0,23ms
2025/06/28 13:56:32:254,4,255,24ms
2025/06/28 13:56:32:338,4,0,23ms
2025/06/28 13:56:42:355,3,255,23ms
2025/06/28 13:56:42:417,3,0,23ms
2025/06/28 13:56:42:448,3,0,23ms
2025/06/28 13:56:42:479,2,255,24ms
2025/06/28 13:56:42:591,3,0,23ms
2025/06/28 13:56:42:622,2,0,23ms
2025/06/28 13:57:05:343,2,255,23ms
2025/06/28 13:57:05:468,2,0,23ms
2025/06/28 13:57:06:196,3,90,24ms
2025/06/28 13:57:06:226,2,255,23ms
2025/06/28 13:57:06:296,3,0,23ms
2025/06/28 13:57:06:327,2,0,24ms
2025/06/28 13:57:06:902,6,255,23ms
2025/06/28 13:57:06:969,6,0,22ms
2025/06/28 13:57:07:348,6,255,23ms
2025/06/28 13:57:07:416,6,0,23ms
2025/06/28 13:57:12:626,2,255,24ms
2025/06/28 13:57:12:732,2,0,23ms
2025/06/28 13:57:13:215,3,255,23ms
2025/06/28 13:57:13:283,3,0,23ms
2025/06/28 13:57:13:314,3,0,24ms
2025/06/28 13:57:13:345,2,255,23ms
2025/06/28 13:57:13:452,3,0,23ms
2025/06/28 13:57:13:484,2,0,24ms
2025/06/28 13:57:14:771,1,255,23ms
2025/06/28 13:57:14:882,1,0,23ms
2025/06/28 13:57:14:913,4,255,23ms
2025/06/28 13:57:15:020,4,0,23ms
2025/06/28 13:57:15:168,4,255,23ms
2025/06/28 13:57:15:272,4,0,23ms
2025/06/28 13:57:16:588,5,255,23ms
2025/06/28 13:57:16:748,5,0,23ms
2025/06/28 13:57:16:779,4,255,23ms
2025/06/28 13:57:16:861,4,0,23ms
2025/06/28 13:57:17:206,5,255,23ms
2025/06/28 13:57:17:369,5,0,24ms
2025/06/28 13:57:17:399,4,255,23ms
2025/06/28 13:57:17:485,4,0,24ms
2025/06/28 13:57:27:573,3,255,23ms
2025/06/28 13:57:27:636,3,0,25ms
2025/06/28 13:57:27:666,3,0,23ms
2025/06/28 13:57:27:697,2,255,23ms
2025/06/28 13:57:27:809,3,0,23ms
2025/06/28 13:57:27:840,2,0,23ms
2025/06/28 13:57:29:173,2,255,24ms
2025/06/28 13:57:29:267,2,0,23ms
2025/06/28 13:58:10:135,2,255,23ms
2025/06/28 13:58:10:259,2,0,23ms
2025/06/28 13:58:10:987,3,90,24ms
2025/06/28 13:58:11:017,2,255,23ms
2025/06/28 13:58:11:082,3,0,23ms
2025/06/28 13:58:11:113,2,0,23ms
2025/06/28 13:58:11:703,6,255,24ms
2025/06/28 13:58:11:771,6,0,23ms
2025/06/28 13:58:12:100,6,255,23ms
2025/06/28 13:58:12:173,6,0,23ms
2025/06/28 13:58:17:329,2,255,24ms
2025/06/28 13:58:17:435,2,0,23ms
2025/06/28 13:58:17:930,3,255,23ms
2025/06/28 13:58:17:998,3,0,23ms
2025/06/28 13:58:18:029,3,0,23ms
2025/06/28 13:58:18:060,2,255,23ms
2025/06/28 13:58:18:168,3,0,23ms
2025/06/28 13:58:18:199,2,0,23ms
2025/06/28 13:58:19:495,1,255,24ms
2025/06/28 13:58:19:604,1,0,23ms
2025/06/28 13:58:19:635,4,255,23ms
2025/06/28 13:58:19:741,4,0,23ms
2025/06/28 13:58:19:888,4,255,24ms
2025/06/28 13:58:19:992,4,0,24ms
2025/06/28 13:58:21:297,5,255,23ms
2025/06/28 13:58:21:459,5,0,23ms
2025/06/28 13:58:21:489,4,255,22ms
2025/06/28 13:58:21:573,4,0,23ms
2025/06/28 13:58:21:871,5,255,23ms
2025/06/28 13:58:22:032,5,0,23ms
2025/06/28 13:58:22:063,4,255,23ms
2025/06/28 13:58:22:147,4,0,23ms
2025/06/28 13:58:32:286,3,255,24ms
2025/06/28 13:58:32:348,3,0,23ms
2025/06/28 13:58:32:379,3,0,23ms
2025/06/28 13:58:32:410,2,255,24ms
2025/06/28 13:58:32:524,3,0,25ms
2025/06/28 13:58:32:554,2,0,24ms
2025/06/28 13:58:54:223,2,255,23ms
2025/06/28 13:58:54:349,2,0,25ms
2025/06/28 13:58:55:027,3,90,23ms
2025/06/28 13:58:55:058,2,255,23ms
2025/06/28 13:58:55:128,3,0,23ms
2025/06/28 13:58:55:160,2,0,24ms
2025/06/28 13:58:55:741,6,255,24ms
2025/06/28 13:58:55:808,6,0,24ms
2025/06/28 13:58:56:193,6,255,23ms
2025/06/28 13:58:56:261,6,0,24ms
2025/06/28 13:59:01:455,2,255,23ms
2025/06/28 13:59:01:562,2,0,23ms
2025/06/28 13:59:02:046,3,255,23ms
2025/06/28 13:59:02:115,3,0,24ms
2025/06/28 13:59:02:145,3,0,23ms
2025/06/28 13:59:02:177,2,255,24ms
2025/06/28 13:59:02:286,3,0,23ms
2025/06/28 13:59:02:317,2,0,23ms
2025/06/28 13:59:03:608,1,255,23ms
2025/06/28 13:59:03:718,1,0,24ms
2025/06/28 13:59:03:748,4,255,23ms
2025/06/28 13:59:03:852,4,0,23ms
2025/06/28 13:59:04:000,4,255,24ms
2025/06/28 13:59:04:104,4,0,23ms
2025/06/28 13:59:05:403,5,255,23ms
2025/06/28 13:59:05:562,5,0,23ms
2025/06/28 13:59:05:593,4,255,23ms
2025/06/28 13:59:05:678,4,0,23ms
2025/06/28 13:59:05:987,5,255,23ms
2025/06/28 13:59:06:147,5,0,23ms
2025/06/28 13:59:06:179,4,255,23ms
2025/06/28 13:59:06:263,4,0,23ms
2025/06/28 13:59:16:537,3,255,24ms
2025/06/28 13:59:16:600,3,0,23ms
2025/06/28 13:59:16:633,3,0,25ms
2025/06/28 13:59:16:664,2,255,23ms
2025/06/28 13:59:16:772,3,0,23ms
2025/06/28 13:59:16:804,2,0,24ms
2025/06/28 13:59:18:133,2,255,23ms
2025/06/28 13:59:18:228,2,0,24ms
2025/06/28 14:00:01:154,2,255,23ms
2025/06/28 14:00:01:287,2,0,23ms
2025/06/28 14:00:01:992,3,90,24ms
2025/06/28 14:00:02:022,2,255,24ms
2025/06/28 14:00:02:093,3,0,24ms
2025/06/28 14:00:02:123,2,0,24ms
2025/06/28 14:00:02:704,6,255,23ms
2025/06/28 14:00:02:771,6,0,24ms
2025/06/28 14:00:03:151,6,255,24ms
2025/06/28 14:00:03:219,6,0,23ms
2025/06/28 14:00:08:388,2,255,25ms
2025/06/28 14:00:08:495,2,0,23ms
2025/06/28 14:00:08:976,3,255,24ms
2025/06/28 14:00:09:043,3,0,23ms
2025/06/28 14:00:09:074,3,0,23ms
2025/06/28 14:00:09:105,2,255,24ms
2025/06/28 14:00:09:217,3,0,24ms
2025/06/28 14:00:09:247,2,0,23ms
2025/06/28 14:00:10:537,1,255,24ms
2025/06/28 14:00:10:648,1,0,24ms
2025/06/28 14:00:10:678,4,255,23ms
2025/06/28 14:00:10:787,4,0,23ms
2025/06/28 14:00:10:936,4,255,24ms
2025/06/28 14:00:11:040,4,0,23ms
2025/06/28 14:00:12:300,5,255,23ms
2025/06/28 14:00:12:462,5,0,23ms
2025/06/28 14:00:12:493,4,255,23ms
2025/06/28 14:00:12:577,4,0,23ms
2025/06/28 14:00:12:862,5,255,24ms
2025/06/28 14:00:13:024,5,0,24ms
2025/06/28 14:00:13:054,4,255,24ms
2025/06/28 14:00:13:137,4,0,23ms
2025/06/28 14:00:23:287,3,255,24ms
2025/06/28 14:00:23:349,3,0,23ms
2025/06/28 14:00:23:380,3,0,23ms
2025/06/28 14:00:23:412,2,255,24ms
2025/06/28 14:00:23:524,3,0,23ms
2025/06/28 14:00:23:555,2,0,24ms
2025/06/28 14:00:42:711,2,255,23ms
2025/06/28 14:00:42:835,2,0,23ms
2025/06/28 14:00:43:540,3,90,24ms
2025/06/28 14:00:43:573,2,255,24ms
2025/06/28 14:00:43:643,3,0,24ms
2025/06/28 14:00:43:673,2,0,23ms
2025/06/28 14:00:44:253,6,255,23ms
2025/06/28 14:00:44:320,6,0,23ms
2025/06/28 14:00:44:676,6,255,23ms
2025/06/28 14:00:44:744,6,0,23ms
2025/06/28 14:00:51:549,2,255,23ms
2025/06/28 14:00:51:656,2,0,24ms
2025/06/28 14:00:52:136,3,255,24ms
2025/06/28 14:00:52:204,3,0,23ms
2025/06/28 14:00:52:235,3,0,23ms
2025/06/28 14:00:52:266,2,255,23ms
2025/06/28 14:00:52:375,3,0,23ms
2025/06/28 14:00:52:406,2,0,23ms
2025/06/28 14:00:53:700,1,255,24ms
2025/06/28 14:00:53:810,1,0,23ms
2025/06/28 14:00:53:841,4,255,24ms
2025/06/28 14:00:53:947,4,0,24ms
2025/06/28 14:00:54:097,4,255,23ms
2025/06/28 14:00:54:208,4,0,23ms
2025/06/28 14:00:55:516,5,255,23ms
2025/06/28 14:00:55:677,5,0,23ms
2025/06/28 14:00:55:708,4,255,23ms
2025/06/28 14:00:55:792,4,0,23ms
2025/06/28 14:00:56:074,5,255,24ms
2025/06/28 14:00:56:236,5,0,23ms
2025/06/28 14:00:56:267,4,255,23ms
2025/06/28 14:00:56:353,4,0,24ms
2025/06/28 14:01:06:282,3,255,23ms
2025/06/28 14:01:06:346,3,0,24ms
2025/06/28 14:01:06:376,3,0,23ms
2025/06/28 14:01:06:406,2,255,24ms
2025/06/28 14:01:06:515,3,0,24ms
2025/06/28 14:01:06:546,2,0,23ms
2025/06/28 14:01:07:887,2,255,24ms
2025/06/28 14:01:07:978,2,0,23ms
2025/06/28 14:01:09:606,2,255,23ms
2025/06/28 14:01:09:733,2,0,24ms
2025/06/28 14:01:10:461,3,90,23ms
2025/06/28 14:01:10:492,2,255,24ms
2025/06/28 14:01:10:562,3,0,24ms
2025/06/28 14:01:10:593,2,0,23ms
2025/06/28 14:01:11:166,6,255,23ms
2025/06/28 14:01:11:234,6,0,23ms
2025/06/28 14:01:11:662,6,255,24ms
2025/06/28 14:01:11:729,6,0,23ms
2025/06/28 14:01:20:774,2,255,24ms
2025/06/28 14:01:20:882,2,0,23ms
2025/06/28 14:01:21:369,3,255,23ms
2025/06/28 14:01:21:437,3,0,23ms
2025/06/28 14:01:21:468,3,0,23ms
2025/06/28 14:01:21:498,2,255,23ms
2025/06/28 14:01:21:610,3,0,24ms
2025/06/28 14:01:21:642,2,0,24ms
2025/06/28 14:01:22:929,1,255,24ms
2025/06/28 14:01:23:039,1,0,23ms
2025/06/28 14:01:23:070,4,255,23ms
2025/06/28 14:01:23:177,4,0,24ms
2025/06/28 14:01:23:325,4,255,24ms
2025/06/28 14:01:23:430,4,0,24ms
2025/06/28 14:01:24:713,5,255,23ms
2025/06/28 14:01:24:876,5,0,23ms
2025/06/28 14:01:24:907,4,255,23ms
2025/06/28 14:01:24:991,4,0,23ms
2025/06/28 14:01:25:289,5,255,23ms
2025/06/28 14:01:25:453,5,0,23ms
2025/06/28 14:01:25:483,4,255,23ms
2025/06/28 14:01:25:566,4,0,23ms
2025/06/28 14:01:35:399,3,255,24ms
2025/06/28 14:01:35:459,3,0,24ms
2025/06/28 14:01:35:490,3,0,23ms
2025/06/28 14:01:35:521,2,255,23ms
2025/06/28 14:01:35:629,3,0,24ms
2025/06/28 14:01:35:659,2,0,23ms
2025/06/28 14:03:38:453,2,255,24ms
2025/06/28 14:03:38:575,2,0,23ms
2025/06/28 14:03:39:337,3,90,24ms
2025/06/28 14:03:39:367,2,255,24ms
2025/06/28 14:03:39:433,3,0,24ms
2025/06/28 14:03:39:464,2,0,24ms
2025/06/28 14:03:40:042,6,255,24ms
2025/06/28 14:03:40:115,6,0,23ms
2025/06/28 14:03:40:512,6,255,24ms
2025/06/28 14:03:40:584,6,0,23ms
2025/06/28 14:03:45:791,2,255,23ms
2025/06/28 14:03:45:898,2,0,23ms
2025/06/28 14:03:46:381,3,255,23ms
2025/06/28 14:03:46:449,3,0,23ms
2025/06/28 14:03:46:480,3,0,23ms
2025/06/28 14:03:46:511,2,255,23ms
2025/06/28 14:03:46:624,3,0,25ms
2025/06/28 14:03:46:654,2,0,23ms
2025/06/28 14:03:47:940,1,255,24ms
2025/06/28 14:03:48:052,1,0,24ms
2025/06/28 14:03:48:082,4,255,23ms
2025/06/28 14:03:48:189,4,0,24ms
2025/06/28 14:03:48:336,4,255,23ms
2025/06/28 14:03:48:440,4,0,24ms
2025/06/28 14:03:49:743,5,255,23ms
2025/06/28 14:03:49:903,5,0,23ms
2025/06/28 14:03:49:935,4,255,24ms
2025/06/28 14:03:50:018,4,0,23ms
2025/06/28 14:03:50:339,5,255,23ms
2025/06/28 14:03:50:505,5,0,23ms
2025/06/28 14:03:50:536,4,255,23ms
2025/06/28 14:03:50:620,4,0,23ms
2025/06/28 14:04:00:934,3,255,24ms
2025/06/28 14:04:00:995,3,0,23ms
2025/06/28 14:04:01:026,3,0,23ms
2025/06/28 14:04:01:057,2,255,23ms
2025/06/28 14:04:01:170,3,0,23ms
2025/06/28 14:04:01:201,2,0,24ms
2025/06/28 14:04:02:549,2,255,23ms
2025/06/28 14:04:02:643,2,0,23ms
2025/06/28 14:04:12:780,2,255,24ms
2025/06/28 14:04:12:913,2,0,24ms
2025/06/28 14:04:13:633,3,90,24ms
2025/06/28 14:04:13:663,2,255,24ms
2025/06/28 14:04:13:734,3,0,23ms
2025/06/28 14:04:13:765,2,0,23ms
2025/06/28 14:04:14:355,6,255,24ms
2025/06/28 14:04:14:422,6,0,23ms
2025/06/28 14:04:14:814,6,255,23ms
2025/06/28 14:04:14:882,6,0,23ms
2025/06/28 14:04:20:080,2,255,23ms
2025/06/28 14:04:20:189,2,0,23ms
2025/06/28 14:04:20:680,3,255,24ms
2025/06/28 14:04:20:747,3,0,24ms
2025/06/28 14:04:20:778,3,0,24ms
2025/06/28 14:04:20:809,2,255,23ms
2025/06/28 14:04:20:923,3,0,24ms
2025/06/28 14:04:20:952,2,0,23ms
2025/06/28 14:04:22:252,1,255,24ms
2025/06/28 14:04:22:361,1,0,23ms
2025/06/28 14:04:22:390,4,255,22ms
2025/06/28 14:04:22:502,4,0,25ms
2025/06/28 14:04:22:652,4,255,24ms
2025/06/28 14:04:22:754,4,0,23ms
2025/06/28 14:04:24:067,5,255,23ms
2025/06/28 14:04:24:226,5,0,24ms
2025/06/28 14:04:24:257,4,255,23ms
2025/06/28 14:04:24:342,4,0,24ms
2025/06/28 14:04:24:670,5,255,24ms
2025/06/28 14:04:24:831,5,0,24ms
2025/06/28 14:04:24:862,4,255,23ms
2025/06/28 14:04:24:948,4,0,24ms
2025/06/28 14:04:34:987,3,255,23ms
2025/06/28 14:04:35:049,3,0,23ms
2025/06/28 14:04:35:080,3,0,23ms
2025/06/28 14:04:35:110,2,255,23ms
2025/06/28 14:04:35:223,3,0,24ms
2025/06/28 14:04:35:253,2,0,24ms
2025/06/28 14:04:49:901,2,255,23ms
2025/06/28 14:04:50:026,2,0,23ms
2025/06/28 14:04:50:740,3,90,23ms
2025/06/28 14:04:50:771,2,255,23ms
2025/06/28 14:04:50:841,3,0,23ms
2025/06/28 14:04:50:872,2,0,23ms
2025/06/28 14:04:51:451,6,255,23ms
2025/06/28 14:04:51:519,6,0,24ms
2025/06/28 14:04:51:871,6,255,23ms
2025/06/28 14:04:51:939,6,0,23ms
2025/06/28 14:04:57:103,2,255,24ms
2025/06/28 14:04:57:214,2,0,23ms
2025/06/28 14:04:57:700,3,255,24ms
2025/06/28 14:04:57:769,3,0,24ms
2025/06/28 14:04:57:799,3,0,23ms
2025/06/28 14:04:57:829,2,255,24ms
2025/06/28 14:04:57:938,3,0,23ms
2025/06/28 14:04:57:969,2,0,23ms
2025/06/28 14:04:59:250,1,255,24ms
2025/06/28 14:04:59:361,1,0,24ms
2025/06/28 14:04:59:391,4,255,23ms
2025/06/28 14:04:59:497,4,0,23ms
2025/06/28 14:04:59:643,4,255,23ms
2025/06/28 14:04:59:748,4,0,23ms
2025/06/28 14:05:01:053,5,255,23ms
2025/06/28 14:05:01:213,5,0,23ms
2025/06/28 14:05:01:245,4,255,24ms
2025/06/28 14:05:01:328,4,0,23ms
2025/06/28 14:05:01:603,5,255,24ms
2025/06/28 14:05:01:766,5,0,24ms
2025/06/28 14:05:01:797,4,255,23ms
2025/06/28 14:05:01:881,4,0,23ms
2025/06/28 14:05:11:925,3,255,23ms
2025/06/28 14:05:11:988,3,0,23ms
2025/06/28 14:05:12:019,3,0,23ms
2025/06/28 14:05:12:051,2,255,25ms
2025/06/28 14:05:12:159,3,0,23ms
2025/06/28 14:05:12:191,2,0,24ms
2025/06/28 14:05:21:359,2,255,23ms
2025/06/28 14:05:21:452,2,0,23ms
2025/06/28 14:05:32:608,2,255,24ms
2025/06/28 14:05:32:731,2,0,23ms
2025/06/28 14:05:33:420,3,90,23ms
2025/06/28 14:05:33:451,2,255,23ms
2025/06/28 14:05:33:521,3,0,24ms
2025/06/28 14:05:33:552,2,0,24ms
2025/06/28 14:05:34:132,6,255,23ms
2025/06/28 14:05:34:205,6,0,24ms
2025/06/28 14:05:34:609,6,255,24ms
2025/06/28 14:05:34:677,6,0,23ms
2025/06/28 14:05:39:906,2,255,23ms
2025/06/28 14:05:40:015,2,0,25ms
2025/06/28 14:05:40:492,3,255,23ms
2025/06/28 14:05:40:560,3,0,24ms
2025/06/28 14:05:40:591,3,0,23ms
2025/06/28 14:05:40:622,2,255,23ms
2025/06/28 14:05:40:731,3,0,23ms
2025/06/28 14:05:40:762,2,0,23ms
2025/06/28 14:05:42:051,1,255,23ms
2025/06/28 14:05:42:165,1,0,24ms
2025/06/28 14:05:42:195,4,255,23ms
2025/06/28 14:05:42:302,4,0,24ms
2025/06/28 14:05:42:450,4,255,24ms
2025/06/28 14:05:42:556,4,0,23ms
2025/06/28 14:05:43:859,5,255,23ms
2025/06/28 14:05:44:020,5,0,24ms
2025/06/28 14:05:44:051,4,255,23ms
2025/06/28 14:05:44:136,4,0,24ms
2025/06/28 14:05:44:309,5,255,24ms
2025/06/28 14:05:44:469,5,0,23ms
2025/06/28 14:05:44:500,4,255,23ms
2025/06/28 14:05:44:585,4,0,23ms
2025/06/28 14:05:54:827,3,255,24ms
2025/06/28 14:05:54:889,3,0,23ms
2025/06/28 14:05:54:920,3,0,23ms
2025/06/28 14:05:54:951,2,255,23ms
2025/06/28 14:05:55:060,3,0,24ms
2025/06/28 14:05:55:091,2,0,23ms
2025/06/28 14:12:50:228,2,255,23ms
2025/06/28 14:12:50:357,2,0,24ms
2025/06/28 14:12:51:105,3,90,24ms
2025/06/28 14:12:51:136,2,255,24ms
2025/06/28 14:12:51:207,3,0,24ms
2025/06/28 14:12:51:237,2,0,23ms
2025/06/28 14:12:51:780,6,255,23ms
2025/06/28 14:12:51:848,6,0,23ms
2025/06/28 14:12:52:171,6,255,24ms
2025/06/28 14:12:52:238,6,0,23ms
2025/06/28 14:12:57:429,2,255,23ms
2025/06/28 14:12:57:537,2,0,23ms
2025/06/28 14:12:58:021,3,255,24ms
2025/06/28 14:12:58:088,3,0,23ms
2025/06/28 14:12:58:119,3,0,23ms
2025/06/28 14:12:58:150,2,255,23ms
2025/06/28 14:12:58:263,3,0,23ms
2025/06/28 14:12:58:294,2,0,23ms
2025/06/28 14:12:59:584,1,255,23ms
2025/06/28 14:12:59:693,1,0,23ms
2025/06/28 14:12:59:725,4,255,24ms
2025/06/28 14:12:59:830,4,0,23ms
2025/06/28 14:12:59:978,4,255,24ms
2025/06/28 14:13:00:082,4,0,23ms
2025/06/28 14:13:01:378,5,255,23ms
