时间,通道,亮度,设置时间
2025/06/26 11:02:31:993,4,255,23ms
2025/06/26 11:02:32:100,4,0,24ms
2025/06/26 11:02:32:251,4,255,24ms
2025/06/26 11:02:32:356,4,0,23ms
2025/06/26 11:02:33:594,5,255,24ms
2025/06/26 11:02:33:754,5,0,23ms
2025/06/26 11:02:33:785,4,255,23ms
2025/06/26 11:02:33:869,4,0,24ms
2025/06/26 11:02:34:142,5,255,23ms
2025/06/26 11:02:34:301,5,0,23ms
2025/06/26 11:02:34:332,4,255,23ms
2025/06/26 11:02:34:414,4,0,23ms
2025/06/26 11:02:44:098,3,255,23ms
2025/06/26 11:02:44:168,3,0,24ms
2025/06/26 11:02:44:198,3,255,24ms
2025/06/26 11:02:44:230,2,0,24ms
2025/06/26 11:02:44:308,3,0,24ms
2025/06/26 11:02:44:339,2,0,24ms
2025/06/26 11:05:22:531,2,255,24ms
2025/06/26 11:05:22:660,2,0,24ms
2025/06/26 11:05:23:386,3,90,23ms
2025/06/26 11:05:23:418,2,255,24ms
2025/06/26 11:05:23:483,3,0,24ms
2025/06/26 11:05:23:515,2,0,24ms
2025/06/26 11:05:24:082,6,255,22ms
2025/06/26 11:05:24:152,6,0,24ms
2025/06/26 11:05:24:586,6,255,23ms
2025/06/26 11:05:24:654,6,0,23ms
2025/06/26 11:05:29:874,2,255,23ms
2025/06/26 11:05:29:985,2,0,23ms
2025/06/26 11:05:30:467,3,255,24ms
2025/06/26 11:05:30:532,3,0,24ms
2025/06/26 11:05:30:562,3,0,23ms
2025/06/26 11:05:30:594,2,255,24ms
2025/06/26 11:05:30:695,3,0,23ms
2025/06/26 11:05:30:726,2,0,24ms
2025/06/26 11:05:32:013,1,255,23ms
2025/06/26 11:05:32:124,1,0,23ms
2025/06/26 11:05:32:155,4,255,23ms
2025/06/26 11:05:32:261,4,0,23ms
2025/06/26 11:05:32:416,4,255,24ms
2025/06/26 11:05:32:522,4,0,23ms
2025/06/26 11:05:33:797,5,255,24ms
2025/06/26 11:05:33:956,5,0,23ms
2025/06/26 11:05:33:987,4,255,23ms
2025/06/26 11:05:34:071,4,0,25ms
2025/06/26 11:05:34:325,5,255,24ms
2025/06/26 11:05:34:486,5,0,23ms
2025/06/26 11:05:34:517,4,255,23ms
2025/06/26 11:05:34:601,4,0,25ms
2025/06/26 11:05:44:149,3,255,23ms
2025/06/26 11:05:44:217,3,0,24ms
2025/06/26 11:05:44:246,3,255,23ms
2025/06/26 11:05:44:278,2,0,24ms
2025/06/26 11:05:44:358,3,0,24ms
2025/06/26 11:05:44:389,2,0,24ms
2025/06/26 11:05:45:725,2,255,24ms
2025/06/26 11:05:45:818,2,0,24ms
2025/06/26 12:37:26:893,2,255,24ms
2025/06/26 12:37:27:016,2,0,23ms
2025/06/26 12:37:27:713,3,90,23ms
2025/06/26 12:37:27:744,2,255,24ms
2025/06/26 12:37:27:810,3,0,24ms
2025/06/26 12:37:27:841,2,0,25ms
2025/06/26 12:37:28:415,6,255,24ms
2025/06/26 12:37:28:486,6,0,24ms
2025/06/26 12:37:28:893,6,255,24ms
2025/06/26 12:37:28:960,6,0,23ms
2025/06/26 12:37:34:176,2,255,23ms
2025/06/26 12:37:34:292,2,0,24ms
2025/06/26 12:37:34:780,3,255,23ms
2025/06/26 12:37:34:840,3,0,23ms
2025/06/26 12:37:34:871,3,0,23ms
2025/06/26 12:37:34:902,2,255,23ms
2025/06/26 12:37:35:004,3,0,24ms
2025/06/26 12:37:35:034,2,0,24ms
2025/06/26 12:37:36:638,1,255,24ms
2025/06/26 12:37:36:747,1,0,23ms
2025/06/26 12:37:36:777,4,255,23ms
2025/06/26 12:37:36:877,4,0,23ms
2025/06/26 12:37:37:028,4,255,24ms
2025/06/26 12:37:37:131,4,0,22ms
2025/06/26 12:37:38:411,5,255,23ms
2025/06/26 12:37:38:572,5,0,23ms
2025/06/26 12:37:38:603,4,255,23ms
2025/06/26 12:37:38:687,4,0,24ms
2025/06/26 12:37:38:916,5,255,25ms
2025/06/26 12:37:39:078,5,0,24ms
2025/06/26 12:37:39:108,4,255,23ms
2025/06/26 12:37:39:192,4,0,23ms
2025/06/26 12:37:48:808,3,255,23ms
2025/06/26 12:37:48:877,3,0,24ms
2025/06/26 12:37:48:908,3,255,24ms
2025/06/26 12:37:48:939,2,0,24ms
2025/06/26 12:37:49:019,3,0,24ms
2025/06/26 12:37:49:050,2,0,25ms
2025/06/26 12:37:51:626,2,255,23ms
2025/06/26 12:37:51:752,2,0,23ms
2025/06/26 12:37:52:477,3,90,23ms
2025/06/26 12:37:52:509,2,255,24ms
2025/06/26 12:37:52:579,3,0,25ms
2025/06/26 12:37:52:610,2,0,24ms
2025/06/26 12:37:53:173,6,255,24ms
2025/06/26 12:37:53:241,6,0,24ms
2025/06/26 12:37:53:627,6,255,23ms
2025/06/26 12:37:53:695,6,0,23ms
2025/06/26 12:38:02:992,2,255,23ms
2025/06/26 12:38:03:108,2,0,24ms
2025/06/26 12:38:03:591,3,255,24ms
2025/06/26 12:38:03:648,3,0,23ms
2025/06/26 12:38:03:679,3,0,23ms
2025/06/26 12:38:03:710,2,255,23ms
2025/06/26 12:38:03:815,3,0,24ms
2025/06/26 12:38:03:845,2,0,24ms
2025/06/26 12:38:05:269,1,255,23ms
2025/06/26 12:38:05:380,1,0,24ms
2025/06/26 12:38:05:412,4,255,25ms
2025/06/26 12:38:05:518,4,0,24ms
2025/06/26 12:38:05:663,4,255,23ms
2025/06/26 12:38:05:768,4,0,23ms
2025/06/26 12:38:07:047,5,255,23ms
2025/06/26 12:38:07:211,5,0,24ms
2025/06/26 12:38:07:241,4,255,23ms
2025/06/26 12:38:07:325,4,0,24ms
2025/06/26 12:38:07:628,5,255,23ms
2025/06/26 12:38:07:790,5,0,23ms
2025/06/26 12:38:07:821,4,255,23ms
2025/06/26 12:38:07:903,4,0,24ms
2025/06/26 12:38:17:931,3,255,23ms
2025/06/26 12:38:17:999,3,0,24ms
2025/06/26 12:38:18:030,3,255,23ms
2025/06/26 12:38:18:062,2,0,24ms
2025/06/26 12:38:18:142,3,0,24ms
2025/06/26 12:38:18:172,2,0,24ms
2025/06/26 12:38:19:620,2,255,23ms
2025/06/26 12:38:19:715,2,0,23ms
2025/06/26 12:38:20:916,2,255,23ms
2025/06/26 12:38:21:041,2,0,23ms
2025/06/26 12:38:21:738,3,90,23ms
2025/06/26 12:38:21:770,2,255,25ms
2025/06/26 12:38:21:836,3,0,25ms
2025/06/26 12:38:21:867,2,0,25ms
2025/06/26 12:38:22:445,6,255,24ms
2025/06/26 12:38:22:513,6,0,25ms
2025/06/26 12:38:22:901,6,255,24ms
2025/06/26 12:38:22:967,6,0,23ms
2025/06/26 12:38:32:488,2,255,23ms
2025/06/26 12:38:32:602,2,0,23ms
2025/06/26 12:38:33:089,3,255,23ms
2025/06/26 12:38:33:148,3,0,23ms
2025/06/26 12:38:33:179,3,0,23ms
2025/06/26 12:38:33:210,2,255,23ms
2025/06/26 12:38:33:313,3,0,23ms
2025/06/26 12:38:33:344,2,0,24ms
2025/06/26 12:38:34:949,1,255,24ms
2025/06/26 12:38:35:059,1,0,23ms
2025/06/26 12:38:35:090,4,255,23ms
2025/06/26 12:38:35:201,4,0,24ms
2025/06/26 12:38:35:351,4,255,24ms
2025/06/26 12:38:35:456,4,0,24ms
2025/06/26 12:38:36:725,5,255,24ms
2025/06/26 12:38:36:885,5,0,24ms
2025/06/26 12:38:36:915,4,255,23ms
2025/06/26 12:38:36:999,4,0,24ms
2025/06/26 12:38:37:272,5,255,24ms
2025/06/26 12:38:37:436,5,0,24ms
2025/06/26 12:38:37:466,4,255,23ms
2025/06/26 12:38:37:550,4,0,24ms
2025/06/26 12:38:47:345,3,255,24ms
2025/06/26 12:38:47:411,3,0,24ms
2025/06/26 12:38:47:442,3,255,23ms
2025/06/26 12:38:47:473,2,0,23ms
2025/06/26 12:38:47:551,3,0,24ms
2025/06/26 12:38:47:582,2,0,24ms
2025/06/26 12:38:49:876,2,255,24ms
2025/06/26 12:38:50:005,2,0,24ms
2025/06/26 12:38:50:730,3,90,24ms
2025/06/26 12:38:50:762,2,255,24ms
2025/06/26 12:38:50:832,3,0,24ms
2025/06/26 12:38:50:862,2,0,23ms
2025/06/26 12:38:51:436,6,255,24ms
2025/06/26 12:38:51:508,6,0,24ms
2025/06/26 12:38:51:887,6,255,24ms
2025/06/26 12:38:51:955,6,0,23ms
2025/06/26 12:39:02:153,2,255,24ms
2025/06/26 12:39:02:266,2,0,23ms
2025/06/26 12:39:02:751,3,255,24ms
2025/06/26 12:39:02:810,3,0,23ms
2025/06/26 12:39:02:841,3,0,23ms
2025/06/26 12:39:02:872,2,255,24ms
2025/06/26 12:39:02:971,3,0,24ms
2025/06/26 12:39:03:003,2,0,25ms
2025/06/26 12:39:04:290,1,255,23ms
2025/06/26 12:39:04:402,1,0,25ms
2025/06/26 12:39:04:432,4,255,23ms
2025/06/26 12:39:04:541,4,0,23ms
2025/06/26 12:39:04:691,4,255,24ms
2025/06/26 12:39:04:796,4,0,23ms
2025/06/26 12:39:06:069,5,255,24ms
2025/06/26 12:39:06:228,5,0,24ms
2025/06/26 12:39:06:258,4,255,24ms
2025/06/26 12:39:06:342,4,0,23ms
2025/06/26 12:39:06:629,5,255,24ms
2025/06/26 12:39:06:791,5,0,23ms
2025/06/26 12:39:06:822,4,255,23ms
2025/06/26 12:39:06:906,4,0,24ms
2025/06/26 12:39:16:885,3,255,23ms
2025/06/26 12:39:16:953,3,0,23ms
2025/06/26 12:39:16:984,3,255,24ms
2025/06/26 12:39:17:017,2,0,24ms
2025/06/26 12:39:17:096,3,0,24ms
2025/06/26 12:39:17:126,2,0,24ms
2025/06/26 12:39:18:440,2,255,23ms
2025/06/26 12:39:18:534,2,0,23ms
2025/06/26 12:39:19:728,2,255,23ms
2025/06/26 12:39:19:856,2,0,23ms
2025/06/26 12:39:20:535,3,90,25ms
2025/06/26 12:39:20:565,2,255,24ms
2025/06/26 12:39:20:636,3,0,23ms
2025/06/26 12:39:20:667,2,0,23ms
2025/06/26 12:39:21:246,6,255,24ms
2025/06/26 12:39:21:312,6,0,24ms
2025/06/26 12:39:21:664,6,255,23ms
2025/06/26 12:39:21:731,6,0,23ms
2025/06/26 12:39:32:130,2,255,23ms
2025/06/26 12:39:32:250,2,0,24ms
2025/06/26 12:39:32:734,3,255,23ms
2025/06/26 12:39:32:793,3,0,23ms
2025/06/26 12:39:32:824,3,0,23ms
2025/06/26 12:39:32:856,2,255,24ms
2025/06/26 12:39:32:959,3,0,24ms
2025/06/26 12:39:32:990,2,0,23ms
2025/06/26 12:39:34:280,1,255,25ms
2025/06/26 12:39:34:392,1,0,24ms
2025/06/26 12:39:34:422,4,255,24ms
2025/06/26 12:39:34:530,4,0,24ms
2025/06/26 12:39:34:681,4,255,23ms
2025/06/26 12:39:34:788,4,0,24ms
2025/06/26 12:39:36:027,5,255,24ms
2025/06/26 12:39:36:187,5,0,23ms
2025/06/26 12:39:36:218,4,255,23ms
2025/06/26 12:39:36:301,4,0,24ms
2025/06/26 12:39:36:547,5,255,23ms
2025/06/26 12:39:36:708,5,0,24ms
2025/06/26 12:39:36:738,4,255,23ms
2025/06/26 12:39:36:823,4,0,24ms
2025/06/26 12:39:46:439,3,255,23ms
2025/06/26 12:39:46:507,3,0,24ms
2025/06/26 12:39:46:538,3,255,24ms
2025/06/26 12:39:46:570,2,0,24ms
2025/06/26 12:39:46:649,3,0,24ms
2025/06/26 12:39:46:679,2,0,24ms
2025/06/26 12:39:49:361,2,255,24ms
2025/06/26 12:39:49:491,2,0,24ms
2025/06/26 12:39:50:242,3,90,23ms
2025/06/26 12:39:50:273,2,255,23ms
2025/06/26 12:39:50:338,3,0,23ms
2025/06/26 12:39:50:369,2,0,23ms
2025/06/26 12:39:50:932,6,255,23ms
2025/06/26 12:39:51:000,6,0,23ms
2025/06/26 12:39:51:437,6,255,23ms
2025/06/26 12:39:51:506,6,0,24ms
2025/06/26 12:40:01:618,2,255,24ms
2025/06/26 12:40:01:740,2,0,24ms
2025/06/26 12:40:02:220,3,255,23ms
2025/06/26 12:40:02:280,3,0,23ms
2025/06/26 12:40:02:310,3,0,23ms
2025/06/26 12:40:02:343,2,255,25ms
2025/06/26 12:40:02:440,3,0,24ms
2025/06/26 12:40:02:471,2,0,23ms
2025/06/26 12:40:04:239,1,255,24ms
2025/06/26 12:40:04:350,1,0,23ms
2025/06/26 12:40:04:381,4,255,24ms
2025/06/26 12:40:04:490,4,0,23ms
2025/06/26 12:40:04:638,4,255,23ms
2025/06/26 12:40:04:742,4,0,24ms
2025/06/26 12:40:06:016,5,255,24ms
2025/06/26 12:40:06:175,5,0,24ms
2025/06/26 12:40:06:206,4,255,23ms
2025/06/26 12:40:06:290,4,0,24ms
2025/06/26 12:40:06:606,5,255,23ms
2025/06/26 12:40:06:769,5,0,23ms
2025/06/26 12:40:06:800,4,255,23ms
2025/06/26 12:40:06:883,4,0,24ms
2025/06/26 12:40:16:477,3,255,23ms
2025/06/26 12:40:16:546,3,0,24ms
2025/06/26 12:40:16:576,3,255,23ms
2025/06/26 12:40:16:607,2,0,24ms
2025/06/26 12:40:16:685,3,0,24ms
2025/06/26 12:40:16:716,2,0,24ms
2025/06/26 12:40:18:034,2,255,24ms
2025/06/26 12:40:18:130,2,0,24ms
2025/06/26 12:40:19:331,2,255,24ms
2025/06/26 12:40:19:461,2,0,24ms
2025/06/26 12:40:20:162,3,90,24ms
2025/06/26 12:40:20:193,2,255,24ms
2025/06/26 12:40:20:258,3,0,23ms
2025/06/26 12:40:20:289,2,0,23ms
2025/06/26 12:40:20:865,6,255,24ms
2025/06/26 12:40:20:936,6,0,24ms
2025/06/26 12:40:21:328,6,255,23ms
2025/06/26 12:40:21:395,6,0,24ms
2025/06/26 12:40:30:874,2,255,23ms
2025/06/26 12:40:30:994,2,0,24ms
2025/06/26 12:40:31:479,3,255,23ms
2025/06/26 12:40:31:538,3,0,23ms
2025/06/26 12:40:31:568,3,0,23ms
2025/06/26 12:40:31:599,2,255,24ms
2025/06/26 12:40:31:700,3,0,24ms
2025/06/26 12:40:31:731,2,0,25ms
2025/06/26 12:40:33:286,1,255,25ms
2025/06/26 12:40:33:396,1,0,25ms
2025/06/26 12:40:33:426,4,255,23ms
2025/06/26 12:40:33:531,4,0,24ms
2025/06/26 12:40:33:675,4,255,23ms
2025/06/26 12:40:33:780,4,0,23ms
2025/06/26 12:40:35:042,5,255,23ms
2025/06/26 12:40:35:202,5,0,24ms
2025/06/26 12:40:35:233,4,255,24ms
2025/06/26 12:40:35:318,4,0,24ms
2025/06/26 12:40:35:629,5,255,23ms
2025/06/26 12:40:35:790,5,0,23ms
2025/06/26 12:40:35:821,4,255,23ms
2025/06/26 12:40:35:905,4,0,24ms
2025/06/26 12:40:45:634,3,255,23ms
2025/06/26 12:40:45:702,3,0,24ms
2025/06/26 12:40:45:735,3,255,26ms
2025/06/26 12:40:45:763,2,0,23ms
2025/06/26 12:40:45:844,3,0,24ms
2025/06/26 12:40:45:874,2,0,24ms
2025/06/26 12:41:21:382,2,255,24ms
2025/06/26 12:41:21:508,2,0,23ms
2025/06/26 12:41:22:199,3,90,24ms
2025/06/26 12:41:22:230,2,255,24ms
2025/06/26 12:41:22:296,3,0,24ms
2025/06/26 12:41:22:326,2,0,23ms
2025/06/26 12:41:22:907,6,255,24ms
2025/06/26 12:41:22:975,6,0,24ms
2025/06/26 12:41:23:336,6,255,23ms
2025/06/26 12:41:23:404,6,0,23ms
2025/06/26 12:41:28:557,2,255,23ms
2025/06/26 12:41:28:674,2,0,25ms
2025/06/26 12:41:29:155,3,255,24ms
2025/06/26 12:41:29:214,3,0,25ms
2025/06/26 12:41:29:245,3,0,24ms
2025/06/26 12:41:29:276,2,255,23ms
2025/06/26 12:41:29:374,3,0,24ms
2025/06/26 12:41:29:406,2,0,24ms
2025/06/26 12:41:30:685,1,255,24ms
2025/06/26 12:41:30:792,1,0,23ms
2025/06/26 12:41:30:825,4,255,24ms
2025/06/26 12:41:30:933,4,0,24ms
2025/06/26 12:41:31:082,4,255,23ms
2025/06/26 12:41:31:188,4,0,24ms
2025/06/26 12:41:32:444,5,255,24ms
2025/06/26 12:41:32:606,5,0,24ms
2025/06/26 12:41:32:636,4,255,23ms
2025/06/26 12:41:32:722,4,0,24ms
2025/06/26 12:41:33:028,5,255,24ms
2025/06/26 12:41:33:191,5,0,24ms
2025/06/26 12:41:33:222,4,255,24ms
2025/06/26 12:41:33:304,4,0,24ms
2025/06/26 12:41:42:932,3,255,24ms
2025/06/26 12:41:42:998,3,0,23ms
2025/06/26 12:41:43:029,3,255,23ms
2025/06/26 12:41:43:061,2,0,24ms
2025/06/26 12:41:43:138,3,0,24ms
2025/06/26 12:41:43:170,2,0,24ms
2025/06/26 12:41:44:716,2,255,24ms
2025/06/26 12:41:44:809,2,0,24ms
2025/06/26 12:41:57:299,2,255,24ms
2025/06/26 12:41:57:421,2,0,23ms
2025/06/26 12:41:58:151,3,90,24ms
2025/06/26 12:41:58:182,2,255,23ms
2025/06/26 12:41:58:252,3,0,23ms
2025/06/26 12:41:58:283,2,0,24ms
2025/06/26 12:41:58:858,6,255,24ms
2025/06/26 12:41:58:926,6,0,24ms
2025/06/26 12:41:59:352,6,255,24ms
2025/06/26 12:41:59:424,6,0,24ms
2025/06/26 12:42:04:667,2,255,24ms
2025/06/26 12:42:04:783,2,0,23ms
2025/06/26 12:42:05:276,3,255,24ms
2025/06/26 12:42:05:336,3,0,23ms
2025/06/26 12:42:05:367,3,0,24ms
2025/06/26 12:42:05:398,2,255,24ms
2025/06/26 12:42:05:497,3,0,23ms
2025/06/26 12:42:05:528,2,0,24ms
2025/06/26 12:42:07:115,1,255,23ms
2025/06/26 12:42:07:226,1,0,24ms
2025/06/26 12:42:07:255,4,255,23ms
2025/06/26 12:42:07:364,4,0,23ms
2025/06/26 12:42:07:508,4,255,23ms
2025/06/26 12:42:07:619,4,0,24ms
2025/06/26 12:42:08:904,5,255,24ms
2025/06/26 12:42:09:067,5,0,25ms
2025/06/26 12:42:09:097,4,255,24ms
2025/06/26 12:42:09:182,4,0,24ms
2025/06/26 12:42:09:441,5,255,23ms
2025/06/26 12:42:09:600,5,0,23ms
2025/06/26 12:42:09:631,4,255,23ms
2025/06/26 12:42:09:716,4,0,25ms
2025/06/26 12:42:19:555,3,255,23ms
2025/06/26 12:42:19:623,3,0,23ms
2025/06/26 12:42:19:654,3,255,23ms
2025/06/26 12:42:19:686,2,0,24ms
2025/06/26 12:42:19:765,3,0,24ms
2025/06/26 12:42:19:796,2,0,24ms
2025/06/26 12:43:10:187,2,255,24ms
2025/06/26 12:43:10:316,2,0,24ms
2025/06/26 12:43:11:016,3,90,24ms
2025/06/26 12:43:11:048,2,255,24ms
2025/06/26 12:43:11:117,3,0,25ms
2025/06/26 12:43:11:147,2,0,24ms
2025/06/26 12:43:11:710,6,255,23ms
2025/06/26 12:43:11:782,6,0,23ms
2025/06/26 12:43:12:180,6,255,23ms
2025/06/26 12:43:12:247,6,0,24ms
2025/06/26 12:43:17:461,2,255,24ms
2025/06/26 12:43:17:578,2,0,24ms
2025/06/26 12:43:18:063,3,255,23ms
2025/06/26 12:43:18:122,3,0,24ms
2025/06/26 12:43:18:153,3,0,24ms
2025/06/26 12:43:18:184,2,255,24ms
2025/06/26 12:43:18:288,3,0,24ms
2025/06/26 12:43:18:317,2,0,23ms
2025/06/26 12:43:19:990,1,255,24ms
2025/06/26 12:43:20:099,1,0,23ms
2025/06/26 12:43:20:130,4,255,24ms
2025/06/26 12:43:20:238,4,0,23ms
2025/06/26 12:43:20:390,4,255,24ms
2025/06/26 12:43:20:494,4,0,23ms
2025/06/26 12:43:21:785,5,255,24ms
2025/06/26 12:43:21:946,5,0,24ms
2025/06/26 12:43:21:977,4,255,24ms
2025/06/26 12:43:22:058,4,0,24ms
2025/06/26 12:43:22:356,5,255,24ms
2025/06/26 12:43:22:514,5,0,23ms
2025/06/26 12:43:22:545,4,255,24ms
2025/06/26 12:43:22:629,4,0,24ms
2025/06/26 12:43:32:642,3,255,24ms
2025/06/26 12:43:32:709,3,0,24ms
2025/06/26 12:43:32:741,3,255,24ms
2025/06/26 12:43:32:772,2,0,24ms
2025/06/26 12:43:32:851,3,0,24ms
2025/06/26 12:43:32:883,2,0,24ms
2025/06/26 12:43:34:263,2,255,23ms
2025/06/26 12:43:34:357,2,0,24ms
2025/06/26 12:44:19:326,2,255,23ms
2025/06/26 12:44:19:454,2,0,24ms
2025/06/26 12:44:20:153,3,90,24ms
2025/06/26 12:44:20:183,2,255,23ms
2025/06/26 12:44:20:253,3,0,23ms
2025/06/26 12:44:20:284,2,0,24ms
2025/06/26 12:44:20:863,6,255,23ms
2025/06/26 12:44:20:930,6,0,23ms
2025/06/26 12:44:21:416,6,255,24ms
2025/06/26 12:44:21:483,6,0,24ms
2025/06/26 12:44:26:769,2,255,23ms
2025/06/26 12:44:26:885,2,0,24ms
2025/06/26 12:44:27:366,3,255,23ms
2025/06/26 12:44:27:426,3,0,24ms
2025/06/26 12:44:27:456,3,0,24ms
2025/06/26 12:44:27:487,2,255,24ms
2025/06/26 12:44:27:585,3,0,24ms
2025/06/26 12:44:27:617,2,0,24ms
2025/06/26 12:44:28:906,1,255,23ms
2025/06/26 12:44:29:016,1,0,24ms
2025/06/26 12:44:29:046,4,255,23ms
2025/06/26 12:44:29:154,4,0,25ms
2025/06/26 12:44:29:303,4,255,23ms
2025/06/26 12:44:29:410,4,0,24ms
2025/06/26 12:44:30:658,5,255,24ms
2025/06/26 12:44:30:821,5,0,24ms
2025/06/26 12:44:30:851,4,255,24ms
2025/06/26 12:44:30:936,4,0,24ms
2025/06/26 12:44:31:105,5,255,23ms
2025/06/26 12:44:31:269,5,0,24ms
2025/06/26 12:44:31:301,4,255,24ms
2025/06/26 12:44:31:385,4,0,24ms
2025/06/26 12:44:41:259,3,255,24ms
2025/06/26 12:44:41:327,3,0,24ms
2025/06/26 12:44:41:358,3,255,24ms
2025/06/26 12:44:41:389,2,0,24ms
2025/06/26 12:44:41:469,3,0,24ms
2025/06/26 12:44:41:499,2,0,24ms
2025/06/26 12:45:10:315,2,255,24ms
2025/06/26 12:45:10:444,2,0,24ms
2025/06/26 12:45:11:113,3,90,23ms
2025/06/26 12:45:11:144,2,255,23ms
2025/06/26 12:45:11:210,3,0,23ms
2025/06/26 12:45:11:241,2,0,23ms
2025/06/26 12:45:11:776,6,255,23ms
2025/06/26 12:45:11:845,6,0,24ms
2025/06/26 12:45:12:251,6,255,23ms
2025/06/26 12:45:12:318,6,0,23ms
2025/06/26 12:45:17:581,2,255,24ms
2025/06/26 12:45:17:697,2,0,23ms
2025/06/26 12:45:18:184,3,255,23ms
2025/06/26 12:45:18:244,3,0,24ms
2025/06/26 12:45:18:274,3,0,24ms
2025/06/26 12:45:18:305,2,255,24ms
2025/06/26 12:45:18:408,3,0,24ms
2025/06/26 12:45:18:439,2,0,24ms
2025/06/26 12:45:20:209,1,255,24ms
2025/06/26 12:45:20:317,1,0,23ms
2025/06/26 12:45:20:348,4,255,23ms
2025/06/26 12:45:20:453,4,0,23ms
2025/06/26 12:45:20:600,4,255,24ms
2025/06/26 12:45:20:703,4,0,23ms
2025/06/26 12:45:21:999,5,255,23ms
2025/06/26 12:45:22:158,5,0,24ms
2025/06/26 12:45:22:190,4,255,24ms
2025/06/26 12:45:22:273,4,0,23ms
2025/06/26 12:45:22:523,5,255,24ms
2025/06/26 12:45:22:686,5,0,23ms
2025/06/26 12:45:22:717,4,255,23ms
2025/06/26 12:45:22:800,4,0,23ms
2025/06/26 12:45:32:606,3,255,24ms
2025/06/26 12:45:32:673,3,0,24ms
2025/06/26 12:45:32:703,3,255,23ms
2025/06/26 12:45:32:735,2,0,24ms
2025/06/26 12:45:32:813,3,0,24ms
2025/06/26 12:45:32:844,2,0,24ms
2025/06/26 12:45:34:168,2,255,24ms
2025/06/26 12:45:34:264,2,0,24ms
2025/06/26 12:46:09:118,2,255,24ms
2025/06/26 12:46:09:244,2,0,24ms
2025/06/26 12:46:09:922,3,90,23ms
2025/06/26 12:46:09:953,2,255,23ms
2025/06/26 12:46:10:024,3,0,24ms
2025/06/26 12:46:10:054,2,0,24ms
2025/06/26 12:46:10:623,6,255,24ms
2025/06/26 12:46:10:691,6,0,24ms
2025/06/26 12:46:11:074,6,255,24ms
2025/06/26 12:46:11:142,6,0,24ms
2025/06/26 12:46:16:299,2,255,23ms
2025/06/26 12:46:16:415,2,0,23ms
2025/06/26 12:46:16:899,3,255,24ms
2025/06/26 12:46:16:958,3,0,22ms
2025/06/26 12:46:16:991,3,0,24ms
2025/06/26 12:46:17:021,2,255,23ms
2025/06/26 12:46:17:123,3,0,24ms
2025/06/26 12:46:17:154,2,0,23ms
2025/06/26 12:46:18:438,1,255,22ms
2025/06/26 12:46:18:550,1,0,23ms
2025/06/26 12:46:18:580,4,255,23ms
2025/06/26 12:46:18:688,4,0,24ms
2025/06/26 12:46:18:836,4,255,23ms
2025/06/26 12:46:18:940,4,0,23ms
2025/06/26 12:46:20:205,5,255,23ms
2025/06/26 12:46:20:365,5,0,24ms
2025/06/26 12:46:20:396,4,255,23ms
2025/06/26 12:46:20:480,4,0,24ms
2025/06/26 12:46:20:742,5,255,24ms
2025/06/26 12:46:20:902,5,0,23ms
2025/06/26 12:46:20:933,4,255,23ms
2025/06/26 12:46:21:019,4,0,24ms
2025/06/26 12:46:30:677,3,255,24ms
2025/06/26 12:46:30:745,3,0,24ms
2025/06/26 12:46:30:775,3,255,23ms
2025/06/26 12:46:30:805,2,0,23ms
2025/06/26 12:46:30:885,3,0,24ms
2025/06/26 12:46:30:915,2,0,24ms
2025/06/26 12:47:12:762,2,255,23ms
2025/06/26 12:47:12:893,2,0,24ms
2025/06/26 12:47:13:608,3,90,23ms
2025/06/26 12:47:13:639,2,255,24ms
2025/06/26 12:47:13:709,3,0,23ms
2025/06/26 12:47:13:740,2,0,23ms
2025/06/26 12:47:14:317,6,255,23ms
2025/06/26 12:47:14:385,6,0,24ms
2025/06/26 12:47:14:754,6,255,23ms
2025/06/26 12:47:14:822,6,0,23ms
2025/06/26 12:47:20:032,2,255,23ms
2025/06/26 12:47:20:152,2,0,24ms
2025/06/26 12:47:20:638,3,255,23ms
2025/06/26 12:47:20:697,3,0,23ms
2025/06/26 12:47:20:728,3,0,24ms
2025/06/26 12:47:20:760,2,255,24ms
2025/06/26 12:47:20:863,3,0,24ms
2025/06/26 12:47:20:893,2,0,23ms
2025/06/26 12:47:22:493,1,255,23ms
2025/06/26 12:47:22:604,1,0,23ms
2025/06/26 12:47:22:635,4,255,24ms
2025/06/26 12:47:22:744,4,0,23ms
2025/06/26 12:47:22:894,4,255,24ms
2025/06/26 12:47:22:998,4,0,23ms
2025/06/26 12:47:24:271,5,255,24ms
2025/06/26 12:47:24:432,5,0,24ms
2025/06/26 12:47:24:462,4,255,23ms
2025/06/26 12:47:24:544,4,0,23ms
2025/06/26 12:47:24:835,5,255,23ms
2025/06/26 12:47:24:997,5,0,25ms
2025/06/26 12:47:25:027,4,255,24ms
2025/06/26 12:47:25:110,4,0,23ms
2025/06/26 12:47:34:709,3,255,24ms
2025/06/26 12:47:34:777,3,0,24ms
2025/06/26 12:47:34:807,3,255,24ms
2025/06/26 12:47:34:838,2,0,23ms
2025/06/26 12:47:34:918,3,0,23ms
2025/06/26 12:47:34:949,2,0,24ms
2025/06/26 12:47:36:313,2,255,23ms
2025/06/26 12:47:36:409,2,0,23ms
2025/06/26 12:48:57:022,2,255,23ms
2025/06/26 12:48:57:152,2,0,23ms
2025/06/26 12:48:57:813,3,90,23ms
2025/06/26 12:48:57:844,2,255,23ms
