时间,通道,亮度,设置时间
2025/06/25 14:37:13:326,2,60,23ms
2025/06/25 14:37:13:402,3,0,22ms
2025/06/25 14:37:13:433,2,0,23ms
2025/06/25 14:37:32:028,2,255,23ms
2025/06/25 14:37:32:126,2,0,24ms
2025/06/25 14:39:44:906,2,255,24ms
2025/06/25 14:39:45:028,2,0,23ms
2025/06/25 14:39:45:721,3,90,23ms
2025/06/25 14:39:45:752,2,255,23ms
2025/06/25 14:39:45:818,3,0,23ms
2025/06/25 14:39:45:850,2,0,25ms
2025/06/25 14:39:46:432,6,255,24ms
2025/06/25 14:39:46:500,6,0,23ms
2025/06/25 14:39:46:837,6,255,24ms
2025/06/25 14:39:46:904,6,0,23ms
2025/06/25 14:39:52:118,2,255,24ms
2025/06/25 14:39:52:294,2,0,23ms
2025/06/25 14:39:52:779,3,255,23ms
2025/06/25 14:39:52:864,3,0,24ms
2025/06/25 14:39:52:894,3,255,23ms
2025/06/25 14:39:52:925,2,60,23ms
2025/06/25 14:39:53:001,3,0,23ms
2025/06/25 14:39:53:033,2,0,24ms
2025/06/25 14:39:54:316,1,255,25ms
2025/06/25 14:39:54:428,1,0,23ms
2025/06/25 14:39:54:459,4,255,23ms
2025/06/25 14:39:54:567,4,0,23ms
2025/06/25 14:39:54:715,4,255,23ms
2025/06/25 14:39:54:820,4,0,24ms
2025/06/25 14:39:56:119,5,255,24ms
2025/06/25 14:39:56:280,5,0,24ms
2025/06/25 14:39:56:310,4,255,22ms
2025/06/25 14:39:56:394,4,0,23ms
2025/06/25 14:39:56:732,5,255,23ms
2025/06/25 14:39:56:897,5,0,24ms
2025/06/25 14:39:57:011,4,0,23ms
2025/06/25 14:40:06:270,3,255,23ms
2025/06/25 14:40:06:336,3,0,23ms
2025/06/25 14:40:06:367,3,255,23ms
2025/06/25 14:40:06:399,2,60,24ms
2025/06/25 14:40:06:477,3,0,24ms
2025/06/25 14:40:06:508,2,0,24ms
2025/06/25 14:41:14:755,2,255,24ms
2025/06/25 14:41:14:882,2,0,24ms
2025/06/25 14:41:15:602,3,90,23ms
2025/06/25 14:41:15:634,2,255,25ms
2025/06/25 14:41:15:705,3,0,23ms
2025/06/25 14:41:15:737,2,0,24ms
2025/06/25 14:41:16:319,6,255,24ms
2025/06/25 14:41:16:387,6,0,24ms
2025/06/25 14:41:16:762,6,255,24ms
2025/06/25 14:41:16:834,6,0,24ms
2025/06/25 14:41:22:102,2,255,24ms
2025/06/25 14:41:22:278,2,0,23ms
2025/06/25 14:41:22:760,3,255,23ms
2025/06/25 14:41:22:845,3,0,23ms
2025/06/25 14:41:22:877,3,255,23ms
2025/06/25 14:41:22:909,2,60,24ms
2025/06/25 14:41:22:986,3,0,25ms
2025/06/25 14:41:23:014,2,0,22ms
2025/06/25 14:41:24:294,1,255,24ms
2025/06/25 14:41:24:402,1,0,23ms
2025/06/25 14:41:24:433,4,255,23ms
2025/06/25 14:41:24:541,4,0,23ms
2025/06/25 14:41:24:686,4,255,24ms
2025/06/25 14:41:24:791,4,0,23ms
2025/06/25 14:41:26:073,5,255,23ms
2025/06/25 14:41:26:239,5,0,24ms
2025/06/25 14:41:26:269,4,255,24ms
2025/06/25 14:41:26:353,4,0,24ms
2025/06/25 14:41:26:664,5,255,24ms
2025/06/25 14:41:26:823,5,0,24ms
2025/06/25 14:41:26:853,4,255,23ms
2025/06/25 14:41:26:936,4,0,24ms
2025/06/25 14:41:36:631,3,255,23ms
2025/06/25 14:41:36:697,3,0,23ms
2025/06/25 14:41:36:728,3,255,23ms
2025/06/25 14:41:36:760,2,60,24ms
2025/06/25 14:41:36:836,3,0,23ms
2025/06/25 14:41:36:867,2,0,24ms
2025/06/25 14:41:38:178,2,255,24ms
2025/06/25 14:41:38:276,2,0,24ms
2025/06/25 14:43:10:711,2,255,24ms
2025/06/25 14:43:10:832,2,0,23ms
2025/06/25 14:43:11:535,3,90,23ms
2025/06/25 14:43:11:566,2,255,23ms
2025/06/25 14:43:11:637,3,0,24ms
2025/06/25 14:43:11:668,2,0,24ms
2025/06/25 14:43:12:242,6,255,23ms
2025/06/25 14:43:12:310,6,0,24ms
2025/06/25 14:43:12:719,6,255,24ms
2025/06/25 14:43:12:785,6,0,23ms
2025/06/25 14:43:18:048,2,255,23ms
2025/06/25 14:43:18:222,2,0,24ms
2025/06/25 14:43:18:707,3,255,23ms
2025/06/25 14:43:18:797,3,0,24ms
2025/06/25 14:43:18:828,3,255,23ms
2025/06/25 14:43:18:859,2,60,24ms
2025/06/25 14:43:18:933,3,0,24ms
2025/06/25 14:43:18:964,2,0,24ms
2025/06/25 14:43:20:237,1,255,23ms
2025/06/25 14:43:20:346,1,0,24ms
2025/06/25 14:43:20:376,4,255,23ms
2025/06/25 14:43:20:484,4,0,24ms
2025/06/25 14:43:20:635,4,255,23ms
2025/06/25 14:43:20:739,4,0,23ms
2025/06/25 14:43:22:015,5,255,24ms
2025/06/25 14:43:22:178,5,0,24ms
2025/06/25 14:43:22:208,4,255,23ms
2025/06/25 14:43:22:292,4,0,24ms
2025/06/25 14:43:22:692,5,255,23ms
2025/06/25 14:43:22:855,5,0,23ms
2025/06/25 14:43:22:886,4,255,23ms
2025/06/25 14:43:22:970,4,0,24ms
2025/06/25 14:43:32:472,3,255,24ms
2025/06/25 14:43:32:542,3,0,23ms
2025/06/25 14:43:32:573,3,255,23ms
2025/06/25 14:43:32:604,2,60,23ms
2025/06/25 14:43:32:681,3,0,23ms
2025/06/25 14:43:32:712,2,0,23ms
2025/06/25 14:43:40:222,2,255,24ms
2025/06/25 14:43:40:346,2,0,24ms
2025/06/25 14:43:41:030,3,90,24ms
2025/06/25 14:43:41:060,2,255,24ms
2025/06/25 14:43:41:132,3,0,23ms
2025/06/25 14:43:41:164,2,0,24ms
2025/06/25 14:43:41:750,6,255,24ms
2025/06/25 14:43:41:818,6,0,23ms
2025/06/25 14:43:42:233,6,255,24ms
2025/06/25 14:43:42:301,6,0,24ms
2025/06/25 14:46:00:755,2,255,24ms
2025/06/25 14:46:00:931,2,0,23ms
2025/06/25 14:46:01:415,3,255,24ms
2025/06/25 14:46:01:500,3,0,23ms
2025/06/25 14:46:01:531,3,255,23ms
2025/06/25 14:46:01:562,2,60,23ms
2025/06/25 14:46:01:639,3,0,24ms
2025/06/25 14:46:01:669,2,0,24ms
2025/06/25 14:46:02:948,1,255,23ms
2025/06/25 14:46:03:060,1,0,24ms
2025/06/25 14:46:03:090,4,255,23ms
2025/06/25 14:46:03:196,4,0,24ms
2025/06/25 14:46:03:341,4,255,23ms
2025/06/25 14:46:03:446,4,0,23ms
2025/06/25 14:46:04:751,5,255,24ms
2025/06/25 14:46:04:915,5,0,24ms
2025/06/25 14:46:04:945,4,255,23ms
2025/06/25 14:46:05:029,4,0,23ms
2025/06/25 14:46:05:307,5,255,24ms
2025/06/25 14:46:05:466,5,0,23ms
2025/06/25 14:46:05:497,4,255,23ms
2025/06/25 14:46:05:583,4,0,24ms
2025/06/25 14:46:15:132,3,255,23ms
2025/06/25 14:46:15:199,3,0,25ms
2025/06/25 14:46:15:228,3,255,22ms
2025/06/25 14:46:15:260,2,60,23ms
2025/06/25 14:46:15:338,3,0,24ms
2025/06/25 14:46:15:369,2,0,24ms
2025/06/25 14:46:16:674,2,255,23ms
2025/06/25 14:46:16:770,2,0,23ms
2025/06/25 14:46:17:967,2,255,23ms
2025/06/25 14:46:18:089,2,0,23ms
2025/06/25 14:46:18:787,3,90,23ms
2025/06/25 14:46:18:818,2,255,23ms
2025/06/25 14:46:18:884,3,0,24ms
2025/06/25 14:46:18:915,2,0,24ms
2025/06/25 14:46:19:495,6,255,24ms
2025/06/25 14:46:19:561,6,0,23ms
2025/06/25 14:46:19:981,6,255,24ms
2025/06/25 14:46:20:048,6,0,23ms
2025/06/25 14:46:29:563,2,255,23ms
2025/06/25 14:46:29:738,2,0,24ms
2025/06/25 14:46:30:218,3,255,24ms
2025/06/25 14:46:30:302,3,0,23ms
2025/06/25 14:46:30:333,3,255,23ms
2025/06/25 14:46:30:364,2,60,23ms
2025/06/25 14:46:30:441,3,0,23ms
2025/06/25 14:46:30:472,2,0,23ms
2025/06/25 14:46:31:744,1,255,23ms
2025/06/25 14:46:31:854,1,0,24ms
2025/06/25 14:46:31:888,4,255,26ms
2025/06/25 14:46:31:985,4,0,24ms
2025/06/25 14:46:32:132,4,255,23ms
2025/06/25 14:46:32:237,4,0,23ms
2025/06/25 14:46:33:540,5,255,23ms
2025/06/25 14:46:33:700,5,0,23ms
2025/06/25 14:46:33:731,4,255,23ms
2025/06/25 14:46:33:816,4,0,24ms
2025/06/25 14:46:34:158,5,255,23ms
2025/06/25 14:46:34:322,5,0,24ms
2025/06/25 14:46:34:352,4,255,23ms
2025/06/25 14:46:34:438,4,0,24ms
2025/06/25 14:46:44:073,3,255,23ms
2025/06/25 14:46:44:138,3,0,24ms
2025/06/25 14:46:44:168,3,255,23ms
2025/06/25 14:46:44:201,2,60,25ms
2025/06/25 14:46:44:277,3,0,23ms
2025/06/25 14:46:44:308,2,0,23ms
2025/06/25 14:47:52:173,2,255,23ms
2025/06/25 14:47:52:298,2,0,25ms
2025/06/25 14:47:53:014,3,90,23ms
2025/06/25 14:47:53:045,2,255,24ms
2025/06/25 14:47:53:116,3,0,23ms
2025/06/25 14:47:53:147,2,0,24ms
2025/06/25 14:47:53:737,6,255,24ms
2025/06/25 14:47:53:805,6,0,23ms
2025/06/25 14:47:54:214,6,255,24ms
2025/06/25 14:47:54:280,6,0,23ms
2025/06/25 14:47:59:563,2,255,23ms
2025/06/25 14:47:59:738,2,0,23ms
2025/06/25 14:48:00:220,3,255,23ms
2025/06/25 14:48:00:306,3,0,24ms
2025/06/25 14:48:00:337,3,255,23ms
2025/06/25 14:48:00:368,2,60,24ms
2025/06/25 14:48:00:446,3,0,23ms
2025/06/25 14:48:00:478,2,0,24ms
2025/06/25 14:48:01:747,1,255,26ms
2025/06/25 14:48:01:856,1,0,24ms
2025/06/25 14:48:01:886,4,255,23ms
2025/06/25 14:48:01:994,4,0,24ms
2025/06/25 14:48:02:140,4,255,24ms
2025/06/25 14:48:02:245,4,0,23ms
2025/06/25 14:48:03:526,5,255,24ms
2025/06/25 14:48:03:685,5,0,23ms
2025/06/25 14:48:03:716,4,255,23ms
2025/06/25 14:48:03:802,4,0,24ms
2025/06/25 14:48:04:100,5,255,24ms
2025/06/25 14:48:04:260,5,0,23ms
2025/06/25 14:48:04:291,4,255,23ms
2025/06/25 14:48:04:375,4,0,23ms
2025/06/25 14:48:13:940,3,255,24ms
2025/06/25 14:48:14:012,3,0,24ms
2025/06/25 14:48:14:041,3,255,23ms
2025/06/25 14:48:14:073,2,60,24ms
2025/06/25 14:48:14:148,3,0,24ms
2025/06/25 14:48:14:178,2,0,23ms
2025/06/25 14:48:15:492,2,255,25ms
2025/06/25 14:48:15:585,2,0,23ms
2025/06/25 15:01:11:169,2,255,24ms
2025/06/25 15:01:11:291,2,0,23ms
2025/06/25 15:01:11:998,3,90,23ms
2025/06/25 15:01:12:029,2,255,24ms
2025/06/25 15:01:12:095,3,0,23ms
2025/06/25 15:01:12:127,2,0,24ms
2025/06/25 15:01:12:706,6,255,25ms
2025/06/25 15:01:12:772,6,0,23ms
2025/06/25 15:01:13:203,6,255,23ms
2025/06/25 15:01:13:270,6,0,23ms
2025/06/25 15:01:18:568,2,255,24ms
2025/06/25 15:01:18:741,2,0,23ms
2025/06/25 15:01:19:226,3,255,23ms
2025/06/25 15:01:19:318,3,0,24ms
2025/06/25 15:01:19:347,3,255,23ms
2025/06/25 15:01:19:378,2,60,24ms
2025/06/25 15:01:19:455,3,0,23ms
2025/06/25 15:01:19:486,2,0,23ms
2025/06/25 15:01:20:765,1,255,23ms
2025/06/25 15:01:20:877,1,0,24ms
2025/06/25 15:01:20:908,4,255,23ms
2025/06/25 15:01:21:017,4,0,24ms
2025/06/25 15:01:21:170,4,255,24ms
2025/06/25 15:01:21:278,4,0,24ms
2025/06/25 15:01:22:583,5,255,23ms
2025/06/25 15:01:22:744,5,0,24ms
2025/06/25 15:01:22:774,4,255,23ms
2025/06/25 15:01:22:859,4,0,23ms
2025/06/25 15:01:23:193,5,255,22ms
2025/06/25 15:01:23:356,5,0,23ms
2025/06/25 15:01:23:387,4,255,23ms
2025/06/25 15:01:23:472,4,0,24ms
2025/06/25 15:01:33:314,3,255,23ms
2025/06/25 15:01:33:383,3,0,24ms
2025/06/25 15:01:33:415,3,255,24ms
2025/06/25 15:01:33:445,2,60,23ms
2025/06/25 15:01:33:520,3,0,23ms
2025/06/25 15:01:33:551,2,0,24ms
2025/06/25 15:02:10:726,2,255,24ms
2025/06/25 15:02:10:849,2,0,24ms
2025/06/25 15:02:11:529,3,90,24ms
2025/06/25 15:02:11:559,2,255,23ms
2025/06/25 15:02:11:632,3,0,24ms
2025/06/25 15:02:11:663,2,0,23ms
2025/06/25 15:02:12:257,6,255,23ms
2025/06/25 15:02:12:325,6,0,23ms
2025/06/25 15:02:12:757,6,255,23ms
2025/06/25 15:02:12:825,6,0,24ms
2025/06/25 15:02:18:104,2,255,23ms
2025/06/25 15:02:18:279,2,0,24ms
2025/06/25 15:02:18:763,3,255,24ms
2025/06/25 15:02:18:853,3,0,23ms
2025/06/25 15:02:18:884,3,255,23ms
2025/06/25 15:02:18:916,2,60,24ms
2025/06/25 15:02:18:992,3,0,24ms
2025/06/25 15:02:19:024,2,0,25ms
2025/06/25 15:02:20:297,1,255,23ms
2025/06/25 15:02:20:409,1,0,23ms
2025/06/25 15:02:20:440,4,255,23ms
2025/06/25 15:02:20:549,4,0,23ms
2025/06/25 15:02:20:698,4,255,23ms
2025/06/25 15:02:20:802,4,0,23ms
2025/06/25 15:02:22:073,5,255,23ms
2025/06/25 15:02:22:234,5,0,23ms
2025/06/25 15:02:22:265,4,255,23ms
2025/06/25 15:02:22:347,4,0,23ms
2025/06/25 15:02:22:614,5,255,23ms
2025/06/25 15:02:22:775,5,0,23ms
2025/06/25 15:02:22:806,4,255,23ms
2025/06/25 15:02:22:890,4,0,23ms
2025/06/25 15:02:32:296,3,255,24ms
2025/06/25 15:02:32:368,3,0,24ms
2025/06/25 15:02:32:398,3,255,23ms
2025/06/25 15:02:32:429,2,60,24ms
2025/06/25 15:02:32:508,3,0,24ms
2025/06/25 15:02:32:538,2,0,23ms
2025/06/25 15:02:33:845,2,255,24ms
2025/06/25 15:02:33:941,2,0,23ms
2025/06/25 15:06:46:264,2,255,24ms
2025/06/25 15:06:46:386,2,0,23ms
2025/06/25 15:06:47:115,3,90,24ms
2025/06/25 15:06:47:144,2,255,23ms
2025/06/25 15:06:47:210,3,0,24ms
2025/06/25 15:06:47:241,2,0,23ms
2025/06/25 15:06:47:820,6,255,23ms
2025/06/25 15:06:47:887,6,0,23ms
2025/06/25 15:06:48:276,6,255,24ms
2025/06/25 15:06:48:344,6,0,24ms
2025/06/25 15:06:53:624,2,255,24ms
2025/06/25 15:06:53:800,2,0,23ms
2025/06/25 15:06:54:284,3,255,23ms
2025/06/25 15:06:54:371,3,0,23ms
2025/06/25 15:06:54:402,3,255,23ms
2025/06/25 15:06:54:433,2,60,23ms
2025/06/25 15:06:54:511,3,0,24ms
2025/06/25 15:06:54:542,2,0,24ms
2025/06/25 15:06:55:823,1,255,24ms
2025/06/25 15:06:55:933,1,0,24ms
2025/06/25 15:06:55:964,4,255,23ms
2025/06/25 15:06:56:071,4,0,23ms
2025/06/25 15:06:56:224,4,255,24ms
2025/06/25 15:06:56:328,4,0,24ms
2025/06/25 15:06:57:609,5,255,26ms
2025/06/25 15:06:57:764,5,0,23ms
2025/06/25 15:06:57:795,4,255,23ms
2025/06/25 15:06:57:880,4,0,23ms
2025/06/25 15:06:58:153,5,255,23ms
2025/06/25 15:06:58:314,5,0,23ms
2025/06/25 15:06:58:345,4,255,23ms
2025/06/25 15:06:58:429,4,0,23ms
2025/06/25 15:07:08:079,3,255,24ms
2025/06/25 15:07:08:149,3,0,24ms
2025/06/25 15:07:08:180,3,255,23ms
2025/06/25 15:07:08:211,2,60,23ms
2025/06/25 15:07:08:288,3,0,24ms
2025/06/25 15:07:08:319,2,0,24ms
2025/06/25 15:07:10:618,2,255,24ms
2025/06/25 15:07:10:739,2,0,23ms
2025/06/25 15:07:11:491,3,90,24ms
2025/06/25 15:07:11:522,2,255,23ms
2025/06/25 15:07:11:590,3,0,24ms
2025/06/25 15:07:11:621,2,0,23ms
2025/06/25 15:07:12:199,6,255,22ms
2025/06/25 15:07:12:267,6,0,23ms
2025/06/25 15:07:12:684,6,255,24ms
2025/06/25 15:07:12:751,6,0,23ms
2025/06/25 15:07:22:050,2,255,24ms
2025/06/25 15:07:22:224,2,0,23ms
2025/06/25 15:07:22:709,3,255,23ms
2025/06/25 15:07:22:796,3,0,24ms
2025/06/25 15:07:22:826,3,255,23ms
2025/06/25 15:07:22:857,2,60,23ms
2025/06/25 15:07:22:934,3,0,24ms
2025/06/25 15:07:22:964,2,0,23ms
2025/06/25 15:07:24:238,1,255,24ms
2025/06/25 15:07:24:349,1,0,24ms
2025/06/25 15:07:24:379,4,255,23ms
2025/06/25 15:07:24:486,4,0,24ms
2025/06/25 15:07:24:636,4,255,23ms
2025/06/25 15:07:24:741,4,0,24ms
2025/06/25 15:07:26:030,5,255,23ms
2025/06/25 15:07:26:189,5,0,24ms
2025/06/25 15:07:26:220,4,255,23ms
2025/06/25 15:07:26:303,4,0,24ms
2025/06/25 15:07:26:597,5,255,23ms
2025/06/25 15:07:26:757,5,0,23ms
2025/06/25 15:07:26:788,4,255,23ms
2025/06/25 15:07:26:872,4,0,24ms
2025/06/25 15:07:36:625,3,255,23ms
2025/06/25 15:07:36:691,3,0,24ms
2025/06/25 15:07:36:722,3,255,23ms
2025/06/25 15:07:36:753,2,60,23ms
2025/06/25 15:07:36:832,3,0,24ms
2025/06/25 15:07:36:862,2,0,23ms
2025/06/25 15:07:38:158,2,255,24ms
2025/06/25 15:07:38:256,2,0,24ms
2025/06/25 15:09:21:125,2,255,24ms
2025/06/25 15:09:21:248,2,0,24ms
2025/06/25 15:09:21:904,3,90,23ms
2025/06/25 15:09:21:935,2,255,24ms
2025/06/25 15:09:22:005,3,0,23ms
2025/06/25 15:09:22:036,2,0,23ms
2025/06/25 15:09:22:615,6,255,24ms
2025/06/25 15:09:22:681,6,0,23ms
2025/06/25 15:09:23:056,6,255,22ms
2025/06/25 15:09:23:125,6,0,24ms
2025/06/25 15:09:28:418,2,255,23ms
2025/06/25 15:09:28:592,2,0,23ms
2025/06/25 15:09:29:083,3,255,23ms
2025/06/25 15:09:29:168,3,0,23ms
2025/06/25 15:09:29:199,3,255,23ms
2025/06/25 15:09:29:230,2,60,24ms
2025/06/25 15:09:29:306,3,0,23ms
2025/06/25 15:09:29:337,2,0,24ms
2025/06/25 15:09:30:606,1,255,24ms
2025/06/25 15:09:30:715,1,0,24ms
2025/06/25 15:09:30:746,4,255,23ms
2025/06/25 15:09:30:847,4,0,23ms
2025/06/25 15:09:30:999,4,255,24ms
2025/06/25 15:09:31:103,4,0,23ms
2025/06/25 15:09:32:369,5,255,23ms
2025/06/25 15:09:32:534,5,0,24ms
2025/06/25 15:09:32:564,4,255,24ms
2025/06/25 15:09:32:648,4,0,23ms
2025/06/25 15:09:32:905,5,255,23ms
2025/06/25 15:09:33:065,5,0,23ms
2025/06/25 15:09:33:096,4,255,23ms
2025/06/25 15:09:33:182,4,0,24ms
2025/06/25 15:09:42:494,3,255,24ms
2025/06/25 15:09:42:564,3,0,24ms
2025/06/25 15:09:42:594,3,255,23ms
2025/06/25 15:09:42:625,2,60,24ms
2025/06/25 15:09:42:701,3,0,23ms
2025/06/25 15:09:42:733,2,0,25ms
2025/06/25 15:09:45:012,2,255,24ms
2025/06/25 15:09:45:135,2,0,24ms
2025/06/25 15:09:45:880,3,90,24ms
2025/06/25 15:09:45:910,2,255,24ms
2025/06/25 15:09:45:983,3,0,23ms
2025/06/25 15:09:46:014,2,0,23ms
2025/06/25 15:09:46:588,6,255,24ms
2025/06/25 15:09:46:655,6,0,24ms
2025/06/25 15:09:47:099,6,255,23ms
2025/06/25 15:09:47:167,6,0,23ms
2025/06/25 15:09:56:402,2,255,24ms
2025/06/25 15:09:56:571,2,0,23ms
2025/06/25 15:09:57:057,3,255,24ms
2025/06/25 15:09:57:143,3,0,23ms
2025/06/25 15:09:57:174,3,255,23ms
2025/06/25 15:09:57:205,2,60,23ms
2025/06/25 15:09:57:281,3,0,23ms
2025/06/25 15:09:57:312,2,0,23ms
2025/06/25 15:09:58:581,1,255,23ms
2025/06/25 15:09:58:694,1,0,24ms
2025/06/25 15:09:58:724,4,255,23ms
2025/06/25 15:09:58:831,4,0,24ms
2025/06/25 15:09:58:979,4,255,24ms
2025/06/25 15:09:59:083,4,0,23ms
2025/06/25 15:10:00:382,5,255,24ms
2025/06/25 15:10:00:541,5,0,24ms
2025/06/25 15:10:00:572,4,255,23ms
2025/06/25 15:10:00:657,4,0,23ms
2025/06/25 15:10:01:017,5,255,24ms
2025/06/25 15:10:01:175,5,0,24ms
2025/06/25 15:10:01:206,4,255,24ms
2025/06/25 15:10:01:289,4,0,23ms
2025/06/25 15:10:11:142,3,255,24ms
2025/06/25 15:10:11:208,3,0,23ms
2025/06/25 15:10:11:239,3,255,23ms
2025/06/25 15:10:11:271,2,60,24ms
2025/06/25 15:10:11:347,3,0,23ms
2025/06/25 15:10:11:380,2,0,25ms
2025/06/25 15:10:12:680,2,255,23ms
2025/06/25 15:10:12:777,2,0,23ms
2025/06/25 15:10:30:497,2,255,23ms
2025/06/25 15:10:30:622,2,0,24ms
2025/06/25 15:10:31:317,3,90,23ms
2025/06/25 15:10:31:349,2,255,24ms
2025/06/25 15:10:31:414,3,0,24ms
2025/06/25 15:10:31:446,2,0,24ms
2025/06/25 15:10:32:036,6,255,23ms
2025/06/25 15:10:32:104,6,0,23ms
2025/06/25 15:10:32:526,6,255,24ms
2025/06/25 15:10:32:593,6,0,23ms
2025/06/25 15:10:37:860,2,255,24ms
2025/06/25 15:10:38:035,2,0,24ms
2025/06/25 15:10:38:525,3,255,24ms
2025/06/25 15:10:38:611,3,0,24ms
2025/06/25 15:10:38:641,3,255,23ms
2025/06/25 15:10:38:672,2,60,23ms
2025/06/25 15:10:38:748,3,0,23ms
2025/06/25 15:10:38:779,2,0,24ms
2025/06/25 15:10:40:053,1,255,23ms
2025/06/25 15:10:40:166,1,0,24ms
2025/06/25 15:10:40:196,4,255,23ms
2025/06/25 15:10:40:297,4,0,24ms
2025/06/25 15:10:40:450,4,255,23ms
2025/06/25 15:10:40:555,4,0,24ms
2025/06/25 15:10:41:852,5,255,24ms
2025/06/25 15:10:42:016,5,0,23ms
2025/06/25 15:10:42:050,4,255,26ms
2025/06/25 15:10:42:132,4,0,23ms
2025/06/25 15:10:42:409,5,255,23ms
2025/06/25 15:10:42:572,5,0,24ms
2025/06/25 15:10:42:603,4,255,23ms
2025/06/25 15:10:42:688,4,0,23ms
2025/06/25 15:10:52:319,3,255,23ms
2025/06/25 15:10:52:389,3,0,23ms
2025/06/25 15:10:52:421,3,255,24ms
2025/06/25 15:10:52:451,2,60,24ms
2025/06/25 15:10:52:527,3,0,24ms
2025/06/25 15:10:52:558,2,0,24ms
2025/06/25 15:11:32:381,2,255,24ms
2025/06/25 15:11:32:507,2,0,24ms
2025/06/25 15:11:33:256,3,90,24ms
2025/06/25 15:11:33:287,2,255,23ms
2025/06/25 15:11:33:355,3,0,23ms
2025/06/25 15:11:33:386,2,0,23ms
2025/06/25 15:11:33:964,6,255,25ms
2025/06/25 15:11:34:032,6,0,24ms
2025/06/25 15:11:34:500,6,255,23ms
2025/06/25 15:11:34:573,6,0,24ms
2025/06/25 15:11:39:877,2,255,24ms
2025/06/25 15:11:40:053,2,0,24ms
2025/06/25 15:11:40:534,3,255,23ms
2025/06/25 15:11:40:624,3,0,24ms
2025/06/25 15:11:40:655,3,255,23ms
2025/06/25 15:11:40:687,2,60,25ms
2025/06/25 15:11:40:763,3,0,23ms
2025/06/25 15:11:40:794,2,0,24ms
2025/06/25 15:11:42:065,1,255,23ms
2025/06/25 15:11:42:176,1,0,23ms
2025/06/25 15:11:42:207,4,255,23ms
2025/06/25 15:11:42:313,4,0,24ms
2025/06/25 15:11:42:462,4,255,24ms
2025/06/25 15:11:42:566,4,0,23ms
2025/06/25 15:11:43:865,5,255,24ms
2025/06/25 15:11:44:029,5,0,24ms
2025/06/25 15:11:44:059,4,255,23ms
2025/06/25 15:11:44:141,4,0,23ms
2025/06/25 15:11:44:458,5,255,24ms
2025/06/25 15:11:44:620,5,0,23ms
2025/06/25 15:11:44:651,4,255,23ms
2025/06/25 15:11:44:735,4,0,23ms
2025/06/25 15:11:54:256,3,255,24ms
2025/06/25 15:11:54:322,3,0,23ms
2025/06/25 15:11:54:353,3,255,23ms
2025/06/25 15:11:54:384,2,60,23ms
2025/06/25 15:11:54:461,3,0,25ms
2025/06/25 15:11:54:491,2,0,23ms
2025/06/25 15:11:55:810,2,255,24ms
2025/06/25 15:11:55:907,2,0,23ms
2025/06/25 15:12:56:259,2,255,24ms
2025/06/25 15:12:56:380,2,0,23ms
2025/06/25 15:12:57:089,3,90,24ms
2025/06/25 15:12:57:120,2,255,23ms
2025/06/25 15:12:57:191,3,0,24ms
2025/06/25 15:12:57:221,2,0,24ms
2025/06/25 15:12:57:808,6,255,23ms
2025/06/25 15:12:57:875,6,0,24ms
2025/06/25 15:12:58:308,6,255,23ms
2025/06/25 15:12:58:375,6,0,23ms
2025/06/25 15:13:03:688,2,255,23ms
2025/06/25 15:13:03:863,2,0,24ms
2025/06/25 15:13:04:346,3,255,23ms
2025/06/25 15:13:04:431,3,0,23ms
2025/06/25 15:13:04:462,3,255,23ms
2025/06/25 15:13:04:493,2,60,24ms
2025/06/25 15:13:04:570,3,0,23ms
2025/06/25 15:13:04:602,2,0,24ms
2025/06/25 15:13:05:869,1,255,23ms
2025/06/25 15:13:05:979,1,0,24ms
2025/06/25 15:13:06:010,4,255,23ms
2025/06/25 15:13:06:112,4,0,24ms
2025/06/25 15:13:06:258,4,255,24ms
2025/06/25 15:13:06:363,4,0,23ms
2025/06/25 15:13:07:639,5,255,24ms
2025/06/25 15:13:07:800,5,0,23ms
2025/06/25 15:13:07:831,4,255,23ms
2025/06/25 15:13:07:915,4,0,24ms
2025/06/25 15:13:08:248,5,255,24ms
2025/06/25 15:13:08:410,5,0,24ms
2025/06/25 15:13:08:440,4,255,23ms
2025/06/25 15:13:08:525,4,0,24ms
2025/06/25 15:13:17:976,3,255,24ms
2025/06/25 15:13:18:045,3,0,23ms
2025/06/25 15:13:18:076,3,255,24ms
2025/06/25 15:13:18:108,2,60,24ms
2025/06/25 15:13:18:183,3,0,23ms
2025/06/25 15:13:18:215,2,0,25ms
2025/06/25 15:14:31:001,2,255,23ms
2025/06/25 15:14:31:123,2,0,23ms
2025/06/25 15:14:31:857,3,90,23ms
2025/06/25 15:14:31:888,2,255,23ms
2025/06/25 15:14:31:960,3,0,24ms
2025/06/25 15:14:31:991,2,0,24ms
2025/06/25 15:14:32:583,6,255,23ms
2025/06/25 15:14:32:650,6,0,23ms
2025/06/25 15:14:33:102,6,255,24ms
2025/06/25 15:14:33:169,6,0,24ms
2025/06/25 15:14:38:470,2,255,23ms
2025/06/25 15:14:38:646,2,0,24ms
2025/06/25 15:14:39:131,3,255,24ms
2025/06/25 15:14:39:217,3,0,23ms
2025/06/25 15:14:39:248,3,255,23ms
2025/06/25 15:14:39:279,2,60,23ms
2025/06/25 15:14:39:357,3,0,24ms
2025/06/25 15:14:39:388,2,0,24ms
2025/06/25 15:14:40:651,1,255,23ms
2025/06/25 15:14:40:762,1,0,23ms
