时间,通道,亮度,设置时间
2025/06/27 15:05:58:656,3,0,23ms
2025/06/27 15:05:58:687,3,255,23ms
2025/06/27 15:05:58:719,2,60,24ms
2025/06/27 15:05:58:792,3,0,23ms
2025/06/27 15:05:58:823,2,0,23ms
2025/06/27 15:06:00:155,2,255,24ms
2025/06/27 15:06:00:249,2,0,23ms
2025/06/27 15:07:28:833,2,255,24ms
2025/06/27 15:07:28:954,2,0,23ms
2025/06/27 15:07:29:660,3,90,24ms
2025/06/27 15:07:29:689,2,255,23ms
2025/06/27 15:07:29:755,3,0,23ms
2025/06/27 15:07:29:787,2,0,24ms
2025/06/27 15:07:30:363,6,255,24ms
2025/06/27 15:07:30:429,6,0,23ms
2025/06/27 15:07:30:862,6,255,22ms
2025/06/27 15:07:30:931,6,0,23ms
2025/06/27 15:07:36:119,2,255,23ms
2025/06/27 15:07:36:290,2,0,23ms
2025/06/27 15:07:36:782,3,255,24ms
2025/06/27 15:07:36:871,3,0,23ms
2025/06/27 15:07:36:902,3,255,23ms
2025/06/27 15:07:36:933,2,60,24ms
2025/06/27 15:07:37:009,3,0,23ms
2025/06/27 15:07:37:040,2,0,24ms
2025/06/27 15:07:38:332,1,255,23ms
2025/06/27 15:07:38:443,1,0,25ms
2025/06/27 15:07:38:473,4,255,23ms
2025/06/27 15:07:38:580,4,0,25ms
2025/06/27 15:07:38:726,4,255,23ms
2025/06/27 15:07:38:831,4,0,23ms
2025/06/27 15:07:40:113,5,255,24ms
2025/06/27 15:07:40:276,5,0,23ms
2025/06/27 15:07:40:308,4,255,23ms
2025/06/27 15:07:40:392,4,0,24ms
2025/06/27 15:07:40:721,5,255,23ms
2025/06/27 15:07:40:884,5,0,22ms
2025/06/27 15:07:40:916,4,255,23ms
2025/06/27 15:07:41:000,4,0,23ms
2025/06/27 15:07:50:920,3,255,23ms
2025/06/27 15:07:50:991,3,0,23ms
2025/06/27 15:07:51:022,3,255,23ms
2025/06/27 15:07:51:052,2,60,24ms
2025/06/27 15:07:51:130,3,0,24ms
2025/06/27 15:07:51:160,2,0,23ms
2025/06/27 15:09:00:785,2,255,23ms
2025/06/27 15:09:00:906,2,0,23ms
2025/06/27 15:09:01:603,3,90,23ms
2025/06/27 15:09:01:634,2,255,24ms
2025/06/27 15:09:01:701,3,0,23ms
2025/06/27 15:09:01:733,2,0,24ms
2025/06/27 15:09:02:304,6,255,23ms
2025/06/27 15:09:02:378,6,0,24ms
2025/06/27 15:09:02:793,6,255,23ms
2025/06/27 15:09:02:861,6,0,23ms
2025/06/27 15:09:07:998,2,255,23ms
2025/06/27 15:09:08:173,2,0,23ms
2025/06/27 15:09:08:660,3,255,23ms
2025/06/27 15:09:08:750,3,0,25ms
2025/06/27 15:09:08:780,3,255,23ms
2025/06/27 15:09:08:810,2,60,22ms
2025/06/27 15:09:08:887,3,0,23ms
2025/06/27 15:09:08:918,2,0,23ms
2025/06/27 15:09:10:214,1,255,24ms
2025/06/27 15:09:10:324,1,0,23ms
2025/06/27 15:09:10:355,4,255,23ms
2025/06/27 15:09:10:462,4,0,24ms
2025/06/27 15:09:10:613,4,255,23ms
2025/06/27 15:09:10:718,4,0,23ms
2025/06/27 15:09:11:985,5,255,24ms
2025/06/27 15:09:12:149,5,0,24ms
2025/06/27 15:09:12:179,4,255,23ms
2025/06/27 15:09:12:264,4,0,23ms
2025/06/27 15:09:12:561,5,255,23ms
2025/06/27 15:09:12:722,5,0,23ms
2025/06/27 15:09:12:752,4,255,23ms
2025/06/27 15:09:12:835,4,0,23ms
2025/06/27 15:09:22:275,3,255,23ms
2025/06/27 15:09:22:344,3,0,24ms
2025/06/27 15:09:22:375,3,255,24ms
2025/06/27 15:09:22:406,2,60,24ms
2025/06/27 15:09:22:481,3,0,23ms
2025/06/27 15:09:22:512,2,0,23ms
2025/06/27 15:09:23:834,2,255,23ms
2025/06/27 15:09:23:930,2,0,24ms
2025/06/27 15:11:28:915,2,255,24ms
2025/06/27 15:11:29:037,2,0,24ms
2025/06/27 15:11:29:746,3,90,23ms
2025/06/27 15:11:29:776,2,255,23ms
2025/06/27 15:11:29:846,3,0,24ms
2025/06/27 15:11:29:876,2,0,23ms
2025/06/27 15:11:30:448,6,255,23ms
2025/06/27 15:11:30:516,6,0,23ms
2025/06/27 15:11:30:903,6,255,23ms
2025/06/27 15:11:30:975,6,0,23ms
2025/06/27 15:11:36:081,2,255,23ms
2025/06/27 15:11:36:258,2,0,23ms
2025/06/27 15:11:36:739,3,255,23ms
2025/06/27 15:11:36:831,3,0,24ms
2025/06/27 15:11:36:862,3,255,23ms
2025/06/27 15:11:36:893,2,60,23ms
2025/06/27 15:11:36:969,3,0,24ms
2025/06/27 15:11:36:999,2,0,23ms
2025/06/27 15:11:38:278,1,255,24ms
2025/06/27 15:11:38:389,1,0,24ms
2025/06/27 15:11:38:420,4,255,23ms
2025/06/27 15:11:38:525,4,0,23ms
2025/06/27 15:11:38:674,4,255,24ms
2025/06/27 15:11:38:780,4,0,24ms
2025/06/27 15:11:40:074,5,255,24ms
2025/06/27 15:11:40:234,5,0,24ms
2025/06/27 15:11:40:264,4,255,23ms
2025/06/27 15:11:40:348,4,0,23ms
2025/06/27 15:11:40:632,5,255,24ms
2025/06/27 15:11:40:792,5,0,23ms
2025/06/27 15:11:40:823,4,255,23ms
2025/06/27 15:11:40:910,4,0,24ms
2025/06/27 15:11:50:813,3,255,24ms
2025/06/27 15:11:50:885,3,0,24ms
2025/06/27 15:11:50:915,3,255,23ms
2025/06/27 15:11:50:945,2,60,23ms
2025/06/27 15:11:51:022,3,0,25ms
2025/06/27 15:11:51:054,2,0,25ms
2025/06/27 15:12:23:956,2,255,24ms
2025/06/27 15:12:24:078,2,0,24ms
2025/06/27 15:12:24:796,3,90,23ms
2025/06/27 15:12:24:827,2,255,24ms
2025/06/27 15:12:24:895,3,0,24ms
2025/06/27 15:12:24:926,2,0,24ms
2025/06/27 15:12:25:496,6,255,23ms
2025/06/27 15:12:25:564,6,0,23ms
2025/06/27 15:12:25:960,6,255,24ms
2025/06/27 15:12:26:027,6,0,23ms
2025/06/27 15:12:31:127,2,255,24ms
2025/06/27 15:12:31:303,2,0,24ms
2025/06/27 15:12:31:787,3,255,24ms
2025/06/27 15:12:31:878,3,0,24ms
2025/06/27 15:12:31:908,3,255,23ms
2025/06/27 15:12:31:939,2,60,23ms
2025/06/27 15:12:32:014,3,0,24ms
2025/06/27 15:12:32:045,2,0,23ms
2025/06/27 15:12:33:331,1,255,23ms
2025/06/27 15:12:33:441,1,0,23ms
2025/06/27 15:12:33:471,4,255,23ms
2025/06/27 15:12:33:579,4,0,24ms
2025/06/27 15:12:33:728,4,255,24ms
2025/06/27 15:12:33:832,4,0,24ms
2025/06/27 15:12:35:127,5,255,23ms
2025/06/27 15:12:35:291,5,0,23ms
2025/06/27 15:12:35:322,4,255,23ms
2025/06/27 15:12:35:407,4,0,23ms
2025/06/27 15:12:35:760,5,255,24ms
2025/06/27 15:12:35:923,5,0,24ms
2025/06/27 15:12:35:953,4,255,23ms
2025/06/27 15:12:36:038,4,0,24ms
2025/06/27 15:12:46:094,3,255,23ms
2025/06/27 15:12:46:160,3,0,23ms
2025/06/27 15:12:46:191,3,255,23ms
2025/06/27 15:12:46:222,2,60,23ms
2025/06/27 15:12:46:298,3,0,24ms
2025/06/27 15:12:46:329,2,0,24ms
2025/06/27 15:12:47:655,2,255,23ms
2025/06/27 15:12:47:752,2,0,23ms
2025/06/27 15:14:21:510,2,255,23ms
2025/06/27 15:14:21:634,2,0,23ms
2025/06/27 15:14:22:324,3,90,23ms
2025/06/27 15:14:22:356,2,255,24ms
2025/06/27 15:14:22:425,3,0,23ms
2025/06/27 15:14:22:456,2,0,23ms
2025/06/27 15:14:23:037,6,255,24ms
2025/06/27 15:14:23:105,6,0,24ms
2025/06/27 15:14:23:510,6,255,24ms
2025/06/27 15:14:23:577,6,0,23ms
2025/06/27 15:14:28:741,2,255,24ms
2025/06/27 15:14:28:916,2,0,22ms
2025/06/27 15:14:29:402,3,255,23ms
2025/06/27 15:14:29:493,3,0,24ms
2025/06/27 15:14:29:524,3,255,24ms
2025/06/27 15:14:29:555,2,60,23ms
2025/06/27 15:14:29:633,3,0,24ms
2025/06/27 15:14:29:663,2,0,23ms
2025/06/27 15:14:30:945,1,255,23ms
2025/06/27 15:14:31:056,1,0,24ms
2025/06/27 15:14:31:086,4,255,23ms
2025/06/27 15:14:31:193,4,0,23ms
2025/06/27 15:14:31:347,4,255,23ms
2025/06/27 15:14:31:451,4,0,23ms
2025/06/27 15:14:32:729,5,255,23ms
2025/06/27 15:14:32:889,5,0,23ms
2025/06/27 15:14:32:920,4,255,23ms
2025/06/27 15:14:33:004,4,0,23ms
2025/06/27 15:14:33:267,5,255,24ms
2025/06/27 15:14:33:428,5,0,24ms
2025/06/27 15:14:33:459,4,255,23ms
2025/06/27 15:14:33:542,4,0,24ms
2025/06/27 15:14:43:183,3,255,24ms
2025/06/27 15:14:43:254,3,0,23ms
2025/06/27 15:14:43:285,3,255,24ms
2025/06/27 15:14:43:317,2,60,25ms
2025/06/27 15:14:43:392,3,0,24ms
2025/06/27 15:14:43:423,2,0,23ms
2025/06/27 15:15:52:293,2,255,24ms
2025/06/27 15:15:52:416,2,0,23ms
2025/06/27 15:15:53:109,3,90,24ms
2025/06/27 15:15:53:139,2,255,23ms
2025/06/27 15:15:53:207,3,0,23ms
2025/06/27 15:15:53:238,2,0,23ms
2025/06/27 15:15:53:808,6,255,24ms
2025/06/27 15:15:53:874,6,0,24ms
2025/06/27 15:15:54:288,6,255,24ms
2025/06/27 15:15:54:354,6,0,24ms
2025/06/27 15:15:59:538,2,255,23ms
2025/06/27 15:15:59:712,2,0,24ms
2025/06/27 15:16:00:191,3,255,23ms
2025/06/27 15:16:00:277,3,0,23ms
2025/06/27 15:16:00:307,3,255,23ms
2025/06/27 15:16:00:339,2,60,24ms
2025/06/27 15:16:00:415,3,0,24ms
2025/06/27 15:16:00:446,2,0,24ms
2025/06/27 15:16:01:738,1,255,23ms
2025/06/27 15:16:01:850,1,0,24ms
2025/06/27 15:16:01:880,4,255,24ms
2025/06/27 15:16:01:988,4,0,23ms
2025/06/27 15:16:02:136,4,255,24ms
2025/06/27 15:16:02:239,4,0,22ms
2025/06/27 15:16:03:539,5,255,24ms
2025/06/27 15:16:03:699,5,0,23ms
2025/06/27 15:16:03:730,4,255,24ms
2025/06/27 15:16:03:815,4,0,23ms
2025/06/27 15:16:04:084,5,255,24ms
2025/06/27 15:16:04:246,5,0,24ms
2025/06/27 15:16:04:277,4,255,23ms
2025/06/27 15:16:04:361,4,0,23ms
2025/06/27 15:16:14:246,3,255,24ms
2025/06/27 15:16:14:315,3,0,24ms
2025/06/27 15:16:14:345,3,255,23ms
2025/06/27 15:16:14:377,2,60,24ms
2025/06/27 15:16:14:454,3,0,23ms
2025/06/27 15:16:14:485,2,0,23ms
2025/06/27 15:16:15:809,2,255,23ms
2025/06/27 15:16:15:906,2,0,24ms
2025/06/27 15:17:27:505,2,255,23ms
2025/06/27 15:17:27:628,2,0,24ms
2025/06/27 15:17:28:330,3,90,23ms
2025/06/27 15:17:28:362,2,255,24ms
2025/06/27 15:17:28:431,3,0,24ms
2025/06/27 15:17:28:462,2,0,23ms
2025/06/27 15:17:29:030,6,255,23ms
2025/06/27 15:17:29:097,6,0,23ms
2025/06/27 15:17:29:474,6,255,23ms
2025/06/27 15:17:29:547,6,0,23ms
2025/06/27 15:17:34:630,2,255,23ms
2025/06/27 15:17:34:806,2,0,24ms
2025/06/27 15:17:35:288,3,255,23ms
2025/06/27 15:17:35:375,3,0,23ms
2025/06/27 15:17:35:437,2,60,24ms
2025/06/27 15:17:35:515,3,0,25ms
2025/06/27 15:17:35:544,2,0,24ms
2025/06/27 15:17:36:841,1,255,24ms
2025/06/27 15:17:36:951,1,0,24ms
2025/06/27 15:17:36:982,4,255,24ms
2025/06/27 15:17:37:087,4,0,23ms
2025/06/27 15:17:37:234,4,255,24ms
2025/06/27 15:17:37:338,4,0,23ms
2025/06/27 15:17:38:593,5,255,24ms
2025/06/27 15:17:38:752,5,0,23ms
2025/06/27 15:17:38:783,4,255,23ms
2025/06/27 15:17:38:866,4,0,23ms
2025/06/27 15:17:39:140,5,255,24ms
2025/06/27 15:17:39:302,5,0,24ms
2025/06/27 15:17:39:332,4,255,23ms
2025/06/27 15:17:39:416,4,0,24ms
2025/06/27 15:17:49:317,3,255,24ms
2025/06/27 15:17:49:387,3,0,24ms
2025/06/27 15:17:49:418,3,255,23ms
2025/06/27 15:17:49:450,2,60,24ms
2025/06/27 15:17:49:527,3,0,23ms
2025/06/27 15:17:49:558,2,0,24ms
2025/06/27 15:19:41:278,2,255,23ms
2025/06/27 15:19:41:405,2,0,24ms
2025/06/27 15:19:42:095,3,90,23ms
2025/06/27 15:19:42:126,2,255,24ms
2025/06/27 15:19:42:200,3,0,24ms
2025/06/27 15:19:42:231,2,0,24ms
2025/06/27 15:19:42:805,6,255,23ms
2025/06/27 15:19:42:873,6,0,23ms
2025/06/27 15:19:43:302,6,255,23ms
2025/06/27 15:19:43:370,6,0,23ms
2025/06/27 15:19:48:580,2,255,24ms
2025/06/27 15:19:48:754,2,0,24ms
2025/06/27 15:19:49:239,3,255,24ms
2025/06/27 15:19:49:326,3,0,24ms
2025/06/27 15:19:49:356,3,255,23ms
2025/06/27 15:19:49:387,2,60,24ms
2025/06/27 15:19:49:466,3,0,24ms
2025/06/27 15:19:49:496,2,0,24ms
2025/06/27 15:19:50:781,1,255,23ms
2025/06/27 15:19:50:891,1,0,23ms
2025/06/27 15:19:50:922,4,255,23ms
2025/06/27 15:19:51:029,4,0,24ms
2025/06/27 15:19:51:177,4,255,24ms
2025/06/27 15:19:51:282,4,0,24ms
2025/06/27 15:19:52:545,5,255,23ms
2025/06/27 15:19:52:705,5,0,23ms
2025/06/27 15:19:52:736,4,255,23ms
2025/06/27 15:19:52:820,4,0,23ms
2025/06/27 15:19:53:027,5,255,24ms
2025/06/27 15:19:53:188,5,0,24ms
2025/06/27 15:19:53:219,4,255,24ms
2025/06/27 15:19:53:302,4,0,23ms
2025/06/27 15:20:02:706,3,255,24ms
2025/06/27 15:20:02:774,3,0,23ms
2025/06/27 15:20:02:805,3,255,23ms
2025/06/27 15:20:02:836,2,60,23ms
2025/06/27 15:20:02:913,3,0,23ms
2025/06/27 15:20:02:945,2,0,24ms
2025/06/27 15:20:04:277,2,255,23ms
2025/06/27 15:20:04:374,2,0,24ms
2025/06/27 15:21:35:691,2,255,24ms
2025/06/27 15:21:35:815,2,0,24ms
2025/06/27 15:21:36:518,3,90,23ms
2025/06/27 15:21:36:550,2,255,24ms
2025/06/27 15:21:36:618,3,0,24ms
2025/06/27 15:21:36:648,2,0,24ms
2025/06/27 15:21:37:190,6,255,24ms
2025/06/27 15:21:37:258,6,0,23ms
2025/06/27 15:21:37:622,6,255,24ms
2025/06/27 15:21:37:693,6,0,23ms
2025/06/27 15:21:42:790,2,255,24ms
2025/06/27 15:21:42:965,2,0,23ms
2025/06/27 15:21:43:452,3,255,24ms
2025/06/27 15:21:43:543,3,0,24ms
2025/06/27 15:21:43:574,3,255,23ms
2025/06/27 15:21:43:605,2,60,23ms
2025/06/27 15:21:43:683,3,0,25ms
2025/06/27 15:21:43:713,2,0,24ms
2025/06/27 15:21:44:992,1,255,23ms
2025/06/27 15:21:45:102,1,0,24ms
2025/06/27 15:21:45:132,4,255,23ms
2025/06/27 15:21:45:237,4,0,23ms
2025/06/27 15:21:45:392,4,255,24ms
2025/06/27 15:21:45:496,4,0,24ms
2025/06/27 15:21:46:722,5,255,23ms
2025/06/27 15:21:46:883,5,0,23ms
2025/06/27 15:21:46:914,4,255,24ms
2025/06/27 15:21:46:998,4,0,23ms
2025/06/27 15:21:47:303,5,255,23ms
2025/06/27 15:21:47:465,5,0,23ms
2025/06/27 15:21:47:496,4,255,23ms
2025/06/27 15:21:47:580,4,0,23ms
2025/06/27 15:21:57:201,3,255,23ms
2025/06/27 15:21:57:271,3,0,24ms
2025/06/27 15:21:57:302,3,255,23ms
2025/06/27 15:21:57:333,2,60,23ms
2025/06/27 15:21:57:410,3,0,23ms
2025/06/27 15:21:57:441,2,0,24ms
2025/06/27 15:22:43:429,2,255,24ms
2025/06/27 15:22:43:551,2,0,23ms
2025/06/27 15:22:44:236,3,90,23ms
2025/06/27 15:22:44:267,2,255,24ms
2025/06/27 15:22:44:334,3,0,24ms
2025/06/27 15:22:44:365,2,0,23ms
2025/06/27 15:22:44:947,6,255,24ms
2025/06/27 15:22:45:014,6,0,23ms
2025/06/27 15:22:45:377,6,255,23ms
2025/06/27 15:22:45:444,6,0,23ms
2025/06/27 15:22:50:533,2,255,23ms
2025/06/27 15:22:50:708,2,0,24ms
2025/06/27 15:22:51:197,3,255,23ms
2025/06/27 15:22:51:283,3,0,23ms
2025/06/27 15:22:51:314,3,255,23ms
2025/06/27 15:22:51:344,2,60,23ms
2025/06/27 15:22:51:421,3,0,23ms
2025/06/27 15:22:51:452,2,0,23ms
2025/06/27 15:22:52:737,1,255,23ms
2025/06/27 15:22:52:848,1,0,23ms
2025/06/27 15:22:52:879,4,255,23ms
2025/06/27 15:22:52:989,4,0,24ms
2025/06/27 15:22:53:138,4,255,24ms
2025/06/27 15:22:53:243,4,0,23ms
2025/06/27 15:22:54:516,5,255,24ms
2025/06/27 15:22:54:681,5,0,24ms
2025/06/27 15:22:54:711,4,255,23ms
2025/06/27 15:22:54:795,4,0,23ms
2025/06/27 15:22:54:968,5,255,23ms
2025/06/27 15:22:55:131,5,0,23ms
2025/06/27 15:22:55:162,4,255,23ms
2025/06/27 15:22:55:246,4,0,24ms
2025/06/27 15:23:05:047,3,255,23ms
2025/06/27 15:23:05:117,3,0,23ms
2025/06/27 15:23:05:148,3,255,23ms
2025/06/27 15:23:05:179,2,60,24ms
2025/06/27 15:23:05:256,3,0,24ms
2025/06/27 15:23:05:286,2,0,24ms
2025/06/27 15:23:06:615,2,255,23ms
2025/06/27 15:23:06:712,2,0,23ms
2025/06/27 15:24:19:385,2,255,24ms
2025/06/27 15:24:19:509,2,0,24ms
2025/06/27 15:24:20:204,3,90,23ms
2025/06/27 15:24:20:235,2,255,24ms
2025/06/27 15:24:20:306,3,0,24ms
2025/06/27 15:24:20:336,2,0,24ms
2025/06/27 15:24:20:876,6,255,24ms
2025/06/27 15:24:20:943,6,0,23ms
2025/06/27 15:24:21:315,6,255,23ms
2025/06/27 15:24:21:382,6,0,23ms
2025/06/27 15:24:26:469,2,255,23ms
2025/06/27 15:24:26:641,2,0,24ms
2025/06/27 15:24:27:125,3,255,23ms
2025/06/27 15:24:27:212,3,0,23ms
2025/06/27 15:24:27:243,3,255,23ms
2025/06/27 15:24:27:275,2,60,24ms
2025/06/27 15:24:27:347,3,0,23ms
2025/06/27 15:24:27:380,2,0,24ms
2025/06/27 15:24:28:663,1,255,24ms
2025/06/27 15:24:28:772,1,0,24ms
2025/06/27 15:24:28:802,4,255,23ms
2025/06/27 15:24:28:911,4,0,23ms
2025/06/27 15:24:29:058,4,255,24ms
2025/06/27 15:24:29:163,4,0,23ms
2025/06/27 15:24:30:412,5,255,24ms
2025/06/27 15:24:30:574,5,0,24ms
2025/06/27 15:24:30:605,4,255,23ms
2025/06/27 15:24:30:689,4,0,24ms
2025/06/27 15:24:31:016,5,255,24ms
2025/06/27 15:24:31:175,5,0,24ms
2025/06/27 15:24:31:206,4,255,23ms
2025/06/27 15:24:31:289,4,0,23ms
2025/06/27 15:24:41:301,3,255,23ms
2025/06/27 15:24:41:370,3,0,23ms
2025/06/27 15:24:41:401,3,255,24ms
2025/06/27 15:24:41:433,2,60,24ms
2025/06/27 15:24:41:508,3,0,24ms
2025/06/27 15:24:41:540,2,0,24ms
2025/06/27 15:25:56:945,2,255,23ms
2025/06/27 15:25:57:068,2,0,23ms
2025/06/27 15:25:57:806,3,90,24ms
2025/06/27 15:25:57:838,2,255,23ms
2025/06/27 15:25:57:910,3,0,23ms
2025/06/27 15:25:57:941,2,0,23ms
2025/06/27 15:25:58:521,6,255,24ms
2025/06/27 15:25:58:588,6,0,24ms
2025/06/27 15:25:59:010,6,255,23ms
2025/06/27 15:25:59:078,6,0,23ms
2025/06/27 15:26:04:216,2,255,24ms
2025/06/27 15:26:04:394,2,0,23ms
2025/06/27 15:26:04:875,3,255,24ms
2025/06/27 15:26:04:964,3,0,23ms
2025/06/27 15:26:04:994,3,255,23ms
2025/06/27 15:26:05:025,2,60,24ms
2025/06/27 15:26:05:100,3,0,23ms
2025/06/27 15:26:05:131,2,0,24ms
2025/06/27 15:26:06:425,1,255,23ms
2025/06/27 15:26:06:536,1,0,24ms
2025/06/27 15:26:06:569,4,255,25ms
2025/06/27 15:26:06:677,4,0,24ms
2025/06/27 15:26:06:823,4,255,24ms
2025/06/27 15:26:06:928,4,0,23ms
2025/06/27 15:26:08:182,5,255,23ms
2025/06/27 15:26:08:342,5,0,23ms
2025/06/27 15:26:08:373,4,255,24ms
2025/06/27 15:26:08:456,4,0,23ms
2025/06/27 15:26:08:673,5,255,24ms
2025/06/27 15:26:08:833,5,0,22ms
2025/06/27 15:26:08:865,4,255,23ms
2025/06/27 15:26:08:950,4,0,23ms
2025/06/27 15:26:18:510,3,255,24ms
2025/06/27 15:26:18:579,3,0,23ms
2025/06/27 15:26:18:611,3,255,24ms
2025/06/27 15:26:18:643,2,60,23ms
2025/06/27 15:26:18:719,3,0,23ms
2025/06/27 15:26:18:751,2,0,24ms
2025/06/27 15:26:20:080,2,255,23ms
2025/06/27 15:26:20:176,2,0,23ms
2025/06/27 15:27:42:937,2,255,23ms
2025/06/27 15:27:43:059,2,0,23ms
2025/06/27 15:27:43:768,3,90,24ms
2025/06/27 15:27:43:800,2,255,23ms
2025/06/27 15:27:43:871,3,0,24ms
2025/06/27 15:27:43:901,2,0,24ms
2025/06/27 15:27:44:441,6,255,23ms
2025/06/27 15:27:44:509,6,0,23ms
2025/06/27 15:27:44:855,6,255,23ms
2025/06/27 15:27:44:928,6,0,25ms
2025/06/27 15:27:50:007,2,255,24ms
2025/06/27 15:27:50:183,2,0,24ms
2025/06/27 15:27:50:663,3,255,24ms
2025/06/27 15:27:50:753,3,0,23ms
2025/06/27 15:27:50:784,3,255,23ms
2025/06/27 15:27:50:815,2,60,24ms
2025/06/27 15:27:50:893,3,0,24ms
2025/06/27 15:27:50:924,2,0,23ms
2025/06/27 15:27:52:215,1,255,24ms
2025/06/27 15:27:52:327,1,0,24ms
2025/06/27 15:27:52:357,4,255,23ms
2025/06/27 15:27:52:464,4,0,23ms
2025/06/27 15:27:52:613,4,255,24ms
2025/06/27 15:27:52:718,4,0,24ms
2025/06/27 15:27:54:003,5,255,24ms
2025/06/27 15:27:54:162,5,0,23ms
2025/06/27 15:27:54:193,4,255,23ms
2025/06/27 15:27:54:277,4,0,24ms
2025/06/27 15:27:54:585,5,255,24ms
2025/06/27 15:27:54:744,5,0,24ms
2025/06/27 15:27:54:775,4,255,23ms
2025/06/27 15:27:54:858,4,0,24ms
2025/06/27 15:28:04:506,3,255,24ms
2025/06/27 15:28:04:577,3,0,24ms
2025/06/27 15:28:04:608,3,255,23ms
2025/06/27 15:28:04:638,2,60,23ms
2025/06/27 15:28:04:715,3,0,23ms
2025/06/27 15:28:04:746,2,0,23ms
2025/06/27 15:29:18:462,2,255,23ms
2025/06/27 15:29:18:588,2,0,23ms
2025/06/27 15:29:19:337,3,90,24ms
2025/06/27 15:29:19:367,2,255,23ms
2025/06/27 15:29:19:440,3,0,23ms
2025/06/27 15:29:19:471,2,0,24ms
2025/06/27 15:29:20:054,6,255,23ms
2025/06/27 15:29:20:122,6,0,23ms
2025/06/27 15:29:20:539,6,255,23ms
2025/06/27 15:29:20:606,6,0,22ms
2025/06/27 15:29:25:794,2,255,24ms
2025/06/27 15:29:25:968,2,0,24ms
2025/06/27 15:29:26:448,3,255,23ms
2025/06/27 15:29:26:534,3,0,23ms
2025/06/27 15:29:26:565,3,255,23ms
2025/06/27 15:29:26:596,2,60,23ms
2025/06/27 15:29:26:670,3,0,24ms
2025/06/27 15:29:26:701,2,0,24ms
2025/06/27 15:29:27:977,1,255,23ms
2025/06/27 15:29:28:088,1,0,23ms
2025/06/27 15:29:28:119,4,255,23ms
2025/06/27 15:29:28:227,4,0,23ms
2025/06/27 15:29:28:376,4,255,23ms
2025/06/27 15:29:28:481,4,0,24ms
2025/06/27 15:29:29:776,5,255,24ms
2025/06/27 15:29:29:940,5,0,24ms
2025/06/27 15:29:29:971,4,255,23ms
2025/06/27 15:29:30:055,4,0,23ms
2025/06/27 15:29:30:375,5,255,24ms
2025/06/27 15:29:30:535,5,0,23ms
2025/06/27 15:29:30:566,4,255,23ms
2025/06/27 15:29:30:650,4,0,23ms
2025/06/27 15:29:40:542,3,255,24ms
2025/06/27 15:29:40:613,3,0,23ms
2025/06/27 15:29:40:644,3,255,23ms
2025/06/27 15:29:40:675,2,60,23ms
2025/06/27 15:29:40:752,3,0,23ms
2025/06/27 15:29:40:783,2,0,24ms
2025/06/27 15:29:42:121,2,255,24ms
2025/06/27 15:29:42:215,2,0,23ms
2025/06/27 15:31:57:793,2,255,23ms
2025/06/27 15:31:57:918,2,0,24ms
2025/06/27 15:31:58:620,3,90,23ms
2025/06/27 15:31:58:651,2,255,23ms
2025/06/27 15:31:58:722,3,0,23ms
2025/06/27 15:31:58:753,2,0,23ms
2025/06/27 15:31:59:332,6,255,24ms
2025/06/27 15:31:59:400,6,0,23ms
2025/06/27 15:31:59:778,6,255,24ms
2025/06/27 15:31:59:846,6,0,24ms
2025/06/27 15:32:04:954,2,255,24ms
2025/06/27 15:32:05:126,2,0,23ms
2025/06/27 15:32:05:610,3,255,24ms
2025/06/27 15:32:05:695,3,0,24ms
2025/06/27 15:32:05:726,3,255,23ms
2025/06/27 15:32:05:757,2,60,23ms
2025/06/27 15:32:05:836,3,0,24ms
2025/06/27 15:32:05:866,2,0,23ms
2025/06/27 15:32:07:148,1,255,24ms
2025/06/27 15:32:07:260,1,0,24ms
2025/06/27 15:32:07:290,4,255,23ms
2025/06/27 15:32:07:396,4,0,24ms
2025/06/27 15:32:07:546,4,255,24ms
2025/06/27 15:32:07:651,4,0,23ms
2025/06/27 15:32:08:934,5,255,23ms
2025/06/27 15:32:09:094,5,0,23ms
2025/06/27 15:32:09:126,4,255,24ms
2025/06/27 15:32:09:209,4,0,23ms
2025/06/27 15:32:09:515,5,255,23ms
2025/06/27 15:32:09:678,5,0,23ms
2025/06/27 15:32:09:709,4,255,23ms
2025/06/27 15:32:09:794,4,0,24ms
2025/06/27 15:32:19:750,3,255,23ms
2025/06/27 15:32:19:820,3,0,23ms
2025/06/27 15:32:19:851,3,255,24ms
2025/06/27 15:32:19:883,2,60,25ms
2025/06/27 15:32:19:959,3,0,23ms
2025/06/27 15:32:19:990,2,0,23ms
2025/06/27 15:32:48:894,2,255,24ms
2025/06/27 15:32:49:016,2,0,23ms
2025/06/27 15:32:49:730,3,90,23ms
2025/06/27 15:32:49:761,2,255,23ms
2025/06/27 15:32:49:834,3,0,24ms
2025/06/27 15:32:49:864,2,0,24ms
2025/06/27 15:32:50:448,6,255,24ms
2025/06/27 15:32:50:513,6,0,23ms
2025/06/27 15:32:50:932,6,255,23ms
2025/06/27 15:32:51:005,6,0,23ms
2025/06/27 15:32:56:182,2,255,24ms
2025/06/27 15:32:56:355,2,0,23ms
2025/06/27 15:32:56:840,3,255,23ms
2025/06/27 15:32:56:930,3,0,23ms
2025/06/27 15:32:56:961,3,255,23ms
2025/06/27 15:32:56:992,2,60,24ms
2025/06/27 15:32:57:068,3,0,23ms
2025/06/27 15:32:57:099,2,0,24ms
